id,n_genes,gene_edges,morph_edges,n_blocks,hard,muscle,sensor,digestive,largest,connected,dev_ns
1809,11,1,17,64,64,0,0,0,64,1,329959
1810,12,6,22,0,0,0,0,0,0,0,366208
1811,8,2,7,52,52,0,0,0,52,1,203750
1812,9,3,16,64,0,0,62,2,64,1,238958
1813,7,2,10,64,64,0,0,0,64,1,176750
1814,7,5,11,21,0,21,0,0,21,1,176750
1815,8,7,12,64,0,15,43,6,64,1,203792
1816,7,4,8,45,0,6,25,14,45,1,176834
1817,3,1,4,64,0,0,64,0,64,1,69292
1818,10,8,9,64,48,0,16,0,64,1,282958
1819,5,0,6,0,0,0,0,0,0,0,110625
1820,11,6,13,0,0,0,0,0,0,0,337209
1821,12,4,20,64,0,2,53,9,64,1,380250
1822,10,6,15,64,61,1,2,0,64,1,291417
1823,9,4,7,64,12,0,52,0,64,1,238959
1824,5,2,13,43,0,0,42,1,43,1,106625
1825,8,3,16,64,0,19,36,9,64,1,213667
1826,4,0,6,64,11,20,33,0,64,1,83666
1827,9,6,9,63,0,0,0,63,63,1,235625
1828,15,14,22,64,1,0,60,3,64,1,552083
1829,6,4,7,60,49,0,0,11,60,1,145834
1830,8,3,12,64,0,1,38,25,64,1,207500
1831,9,3,19,14,6,7,0,1,7,0,242333
1832,7,1,10,64,62,0,2,0,64,1,183625
1833,6,2,8,37,32,5,0,0,37,1,145792
1834,1,0,0,64,0,0,0,64,64,1,62625
1835,10,3,20,52,0,22,30,0,52,1,275375
1836,4,0,4,64,12,38,14,0,64,1,83459
1837,6,0,10,64,0,64,0,0,64,1,158375
1838,6,3,14,64,41,23,0,0,64,1,145416
1839,11,5,22,64,0,45,19,0,64,1,320875
1840,3,0,4,64,40,24,0,0,64,1,69084
1841,9,5,16,64,0,0,64,0,64,1,235542
1842,7,4,5,34,23,0,11,0,34,1,178958
1843,7,3,15,46,2,0,44,0,46,1,176917
1844,7,3,11,17,17,0,0,0,17,1,176959
1845,10,7,11,64,0,0,64,0,64,1,275375
1846,10,5,13,61,0,5,56,0,61,1,280958
1847,8,2,10,64,24,0,2,38,64,1,215625
1848,11,3,21,57,8,0,49,0,57,1,320916
1849,9,5,11,64,51,0,13,0,64,1,235583
1850,10,6,23,64,64,0,0,0,64,1,275292
1851,2,0,0,64,0,64,0,0,64,1,64917
1852,4,1,4,64,47,17,0,0,64,1,83333
1853,11,7,13,64,11,0,53,0,64,1,320916
1854,8,2,8,41,4,0,0,37,41,1,203750
1855,12,10,21,35,0,35,0,0,35,1,366459
1856,7,2,14,64,0,0,56,8,64,1,176750
1857,4,0,1,64,0,0,0,64,64,1,83292
1858,1,0,5,64,0,0,64,0,64,1,62500
1859,10,6,22,48,0,0,24,24,48,1,275458
1860,4,2,9,64,0,0,64,0,64,1,83375
1861,6,2,8,64,0,0,64,0,64,1,145542
1862,5,1,8,9,0,0,0,9,9,1,113292
1863,6,0,8,64,0,0,17,47,64,1,145250
1864,5,0,7,64,0,0,0,64,64,1,106625
1865,7,2,9,41,0,1,19,21,41,1,180334
1866,7,5,12,41,41,0,0,0,41,1,176875
1867,12,7,18,17,17,0,0,0,17,1,393708
1868,5,1,10,53,53,0,0,0,53,1,106583
1869,9,2,17,64,15,0,49,0,64,1,235500
1870,9,5,10,64,0,0,37,27,64,1,239709
1871,7,4,7,64,29,0,35,0,64,1,181417
1872,10,6,16,64,0,0,60,4,64,1,279541
1873,6,3,12,0,0,0,0,0,0,0,145583
1874,10,3,14,64,0,0,62,2,64,1,278875
1875,7,4,9,29,29,0,0,0,29,1,186834
1876,14,9,25,31,0,0,0,31,31,1,468291
1877,7,4,11,64,3,42,0,19,64,1,182167
1878,8,6,14,64,0,0,64,0,64,1,203875
1879,8,2,12,0,0,0,0,0,0,0,203833
1880,5,0,7,64,56,8,0,0,64,1,106500
1881,6,1,2,64,0,64,0,0,64,1,157000
1882,10,7,15,64,36,0,0,28,64,1,324833
1883,13,9,27,64,2,0,62,0,64,1,420833
1884,8,1,17,42,0,37,5,0,42,1,203791
1885,8,5,13,44,7,3,7,27,44,1,203792
1886,10,8,15,57,49,0,0,8,57,1,275542
1887,9,1,12,64,20,29,2,13,64,1,235416
1888,5,1,8,62,17,1,20,24,62,1,106583
1889,10,9,9,64,0,0,0,64,64,1,280291
1890,11,5,13,61,29,0,5,27,61,1,320917
1891,12,8,17,24,0,24,0,0,24,1,370125
1892,9,1,16,64,56,2,0,6,64,1,240083
1893,7,7,5,48,14,28,6,0,48,1,176792
1894,10,6,18,64,17,2,31,14,64,1,287708
1895,6,4,8,41,0,40,1,0,41,1,145541
1896,12,13,16,54,11,0,43,0,54,1,366708
1897,3,1,3,64,0,0,0,64,64,1,69292
1898,5,3,6,61,0,26,35,0,61,1,108250
1899,10,1,13,48,0,16,32,0,48,1,289958
1900,8,7,13,64,8,24,32,0,64,1,211375
1901,6,3,10,64,0,0,64,0,64,1,147875
1902,1,0,1,64,64,0,0,0,64,1,81125
1903,5,2,10,64,13,4,28,19,64,1,109500
1904,6,1,11,64,3,49,0,12,64,1,152125
1905,7,1,13,0,0,0,0,0,0,0,180209
1906,13,6,24,64,23,0,41,0,64,1,409958
1907,9,1,18,57,0,30,0,27,57,1,243125
1908,9,12,19,64,29,0,0,35,64,1,236042
1909,9,0,10,64,0,64,0,0,64,1,228875
1910,11,3,15,52,16,0,19,17,52,1,327459
1911,8,1,14,51,0,0,0,51,51,1,208000
1912,9,6,14,48,0,5,43,0,48,1,242000
1913,10,11,14,64,42,0,21,1,64,1,268167
1914,8,6,20,53,0,0,22,31,53,1,198334
1915,11,3,10,32,0,0,0,32,32,1,326750
1916,14,6,28,31,0,0,12,19,31,1,498333
1917,7,2,8,44,0,0,44,0,44,1,171833
1918,8,6,16,64,1,0,63,0,64,1,198334
1919,9,4,11,64,0,0,64,0,64,1,256917
1920,3,0,6,64,0,7,0,57,64,1,70250
1921,11,6,20,64,33,0,10,21,64,1,325500
1922,6,1,9,64,46,0,17,1,64,1,159292
1923,11,5,22,64,53,0,11,0,64,1,323167
1924,9,3,12,64,64,0,0,0,64,1,229125
1925,7,4,8,64,64,0,0,0,64,1,181708
1926,5,1,11,5,0,0,5,0,5,1,103917
1927,17,20,27,51,0,0,42,9,51,1,648417
1928,8,3,12,38,0,3,0,35,38,1,198625
1929,10,0,18,64,15,2,0,47,64,1,267875
1930,8,3,11,0,0,0,0,0,0,0,214000
1931,10,4,16,64,0,0,32,32,64,1,272167
1932,11,6,14,53,25,0,4,24,53,1,319542
1933,7,3,15,64,34,3,27,0,64,1,172833
1934,4,0,5,40,40,0,0,0,40,1,81083
1935,2,0,6,64,19,18,0,27,64,1,63833
1936,5,1,10,64,0,24,0,40,64,1,115958
1937,14,12,16,64,0,1,0,63,64,1,450083
1938,10,5,20,64,29,13,20,2,64,1,267875
1939,18,17,30,64,55,0,6,3,64,1,731250
1940,6,3,14,64,0,21,43,0,64,1,148041
1941,13,9,20,48,2,46,0,0,48,1,405583
1942,9,3,11,64,0,0,64,0,64,1,240708
1943,10,2,14,64,0,0,64,0,64,1,267833
1944,9,2,7,59,30,0,29,0,59,1,235708
1945,13,10,19,52,0,24,12,16,52,1,408500
1946,9,5,12,59,0,0,41,18,59,1,244625
1947,6,3,9,45,16,0,29,0,45,1,141541
1948,4,2,7,0,0,0,0,0,0,0,92209
1949,6,1,13,64,0,0,64,0,64,1,141500
1950,5,0,3,30,0,0,30,0,30,1,103625
1951,6,3,9,64,0,0,64,0,64,1,141625
1952,5,2,10,64,0,0,64,0,64,1,103750
1953,2,0,3,64,0,0,0,64,64,1,68750
1954,10,4,11,51,0,51,0,0,51,1,268083
1955,9,5,12,64,0,0,21,43,64,1,229167
1956,5,2,8,64,0,48,16,0,64,1,103750
1957,11,4,16,60,25,35,0,0,60,1,317542
1958,15,9,24,64,24,0,0,40,64,1,519875
1959,6,3,10,12,0,0,11,1,11,0,141667
1960,8,7,18,64,10,31,0,23,64,1,201583
1961,8,3,12,64,0,64,0,0,64,1,200083
1962,9,5,13,64,49,0,4,11,64,1,231500
1963,7,1,10,60,0,0,37,23,60,1,172167
1964,6,2,7,64,0,48,13,3,64,1,141416
1965,15,12,25,46,0,0,46,0,46,1,521792
1966,8,5,18,64,0,0,64,0,64,1,198208
1967,12,4,12,21,13,0,8,0,21,1,359750
1968,6,3,11,64,8,16,40,0,64,1,141500
1969,7,2,4,64,0,46,0,18,64,1,171958
1970,9,7,13,64,0,55,9,0,64,1,232291
1971,6,2,7,64,0,0,38,26,64,1,159541
1972,11,5,13,64,0,0,64,0,64,1,315541
1973,10,4,15,62,28,0,34,0,62,1,285125
1974,9,4,16,35,35,0,0,0,35,1,250000
1975,6,2,9,57,2,4,51,0,55,0,147708
1976,9,3,17,64,0,0,64,0,64,1,238875
1977,9,6,14,64,16,24,24,0,64,1,245417
1978,8,7,6,58,14,0,44,0,58,1,198250
1979,9,3,13,38,0,0,9,29,38,1,228958
1980,9,10,18,64,0,64,0,0,64,1,232333
1981,12,3,20,48,0,0,48,0,48,1,356250
1982,7,3,11,64,0,0,29,35,64,1,175250
1983,6,1,3,64,0,0,64,0,64,1,141459
1984,11,11,12,44,3,0,0,41,44,1,312333
1985,11,5,20,64,0,0,64,0,64,1,315334
1986,7,2,10,64,0,48,0,16,64,1,174291
1987,11,5,20,64,24,27,10,3,64,1,330000
1988,13,12,16,64,0,0,58,6,64,1,405833
1989,7,1,6,64,64,0,0,0,64,1,171875
1990,7,4,10,64,0,20,44,0,64,1,171917
1991,10,8,15,49,15,0,29,5,49,1,268125
1992,8,6,12,64,37,27,0,0,64,1,201459
1993,5,3,2,64,22,0,0,42,64,1,103791
1994,3,1,0,0,0,0,0,0,0,0,67417
1995,4,0,6,6,0,0,0,6,6,1,81000
1996,7,1,15,64,46,0,18,0,64,1,172000
1997,9,5,15,61,33,9,13,6,61,1,229083
1998,5,0,12,64,0,0,22,42,64,1,103917
1999,7,1,9,46,0,0,15,31,46,1,171958
2000,11,4,13,47,1,46,0,0,47,1,312041
2001,4,2,9,64,64,0,0,0,64,1,81083
2002,1,0,0,64,0,0,0,64,64,1,60792
2003,8,3,7,64,0,0,64,0,64,1,198250
2004,11,7,19,57,0,57,0,0,57,1,325958
2005,6,1,15,39,39,0,0,0,35,0,143291
2006,11,3,18,26,26,0,0,0,26,1,312292
2007,10,7,16,64,0,0,0,64,64,1,277958
2008,6,3,8,64,0,28,36,0,64,1,147208
2009,7,2,7,64,0,0,64,0,64,1,171917
2010,11,7,20,26,2,0,24,0,26,1,312291
2011,3,1,5,64,0,14,17,33,64,1,67250
2012,7,3,13,64,0,3,25,36,64,1,195042
2013,10,6,22,46,0,0,0,46,46,1,295542
2014,11,5,17,64,4,0,41,19,64,1,334542
2015,6,1,6,57,0,0,57,0,57,1,147625
2016,8,1,13,0,0,0,0,0,0,0,212666
2017,5,1,7,31,2,29,0,0,31,1,109583
2018,3,0,3,64,48,0,0,16,64,1,70417
2019,4,1,2,64,64,0,0,0,64,1,81292
2020,9,2,10,0,0,0,0,0,0,0,232750
2021,4,1,8,64,0,47,17,0,64,1,81083
2022,5,0,9,64,57,0,0,7,64,1,103917
2023,7,2,5,64,64,0,0,0,64,1,172250
2024,11,7,15,64,31,12,0,21,64,1,315625
2025,5,4,16,19,19,0,0,0,19,1,103709
2026,6,3,9,63,37,0,17,9,63,1,141583
2027,4,1,10,55,0,21,14,20,55,1,81084
2028,11,9,13,61,61,0,0,0,61,1,312166
2029,8,1,15,22,0,2,0,20,22,1,198375
2030,7,4,5,44,28,6,0,10,44,1,189542
2031,6,1,10,60,26,0,3,31,60,1,141542
2032,5,1,10,57,32,0,0,25,57,1,103833
2033,6,3,6,64,3,61,0,0,64,1,141542
2034,8,2,8,64,0,0,0,64,64,1,198167
2035,6,3,8,64,0,61,3,0,64,1,148916
2036,12,5,19,64,0,31,33,0,64,1,367625
2037,6,0,4,64,0,46,0,18,64,1,151875
2038,12,7,20,64,0,35,24,5,64,1,359042
2039,8,5,16,64,0,50,2,12,64,1,198208
2040,7,3,8,64,26,7,24,7,64,1,178583
2041,12,6,16,64,0,21,0,43,64,1,395209
2042,6,0,17,64,7,0,18,39,64,1,141333
2043,5,1,5,64,64,0,0,0,64,1,103709
2044,8,2,7,64,36,28,0,0,64,1,198167
2045,7,4,15,64,0,0,64,0,64,1,179208
2046,7,3,8,61,0,47,0,14,61,1,179583
2047,7,3,10,64,0,24,14,26,64,1,189542
2048,7,1,7,64,62,0,0,2,64,1,187625
2049,11,11,12,64,53,0,0,11,64,1,325291
2050,11,5,26,64,37,0,0,27,64,1,321791
2051,5,3,7,48,0,38,10,0,48,1,110042
2052,7,3,11,24,0,13,0,11,24,1,177333
2053,12,4,19,64,0,0,0,64,64,1,359500
2054,13,6,27,64,0,0,2,62,64,1,416250
2055,4,0,5,64,0,0,64,0,64,1,81000
2056,8,3,12,64,46,0,18,0,64,1,198500
2057,6,1,14,64,64,0,0,0,64,1,141667
2058,10,8,20,20,9,0,6,5,20,1,267875
2059,5,0,7,64,0,0,64,0,64,1,103750
2060,7,5,7,64,0,56,0,8,64,1,175500
2061,5,3,7,64,0,0,10,54,64,1,103708
2062,7,1,13,57,41,0,16,0,57,1,172084
2063,11,4,17,64,23,29,12,0,64,1,319709
2064,2,1,4,12,12,0,0,0,12,1,68541
2065,8,0,8,0,0,0,0,0,0,0,206709
2066,10,6,17,64,41,13,1,9,64,1,279750
2067,12,3,18,64,0,12,22,30,64,1,383416
2068,4,0,2,64,0,0,8,56,64,1,84709
2069,5,0,10,64,20,0,0,44,64,1,108208
2070,7,2,10,64,0,0,64,0,64,1,182667
2071,7,5,13,64,0,0,40,24,64,1,175792
2072,13,5,24,63,17,0,46,0,63,1,408917
2073,10,5,18,35,0,0,35,0,35,1,267834
2074,4,0,9,64,0,0,64,0,64,1,80958
2075,6,0,17,61,0,5,0,56,61,1,145792
2076,8,3,15,64,0,61,0,3,64,1,204417
2077,8,6,18,41,0,13,0,28,41,1,211125
2078,11,9,14,64,0,0,0,64,64,1,321750
2079,7,3,11,57,0,0,57,0,57,1,177375
2080,8,2,16,37,0,0,37,0,37,1,204375
2081,11,6,21,64,9,0,55,0,64,1,321542
2082,4,1,5,49,0,0,0,49,49,1,83459
2083,11,5,16,64,45,11,0,8,64,1,323000
2084,9,2,21,0,0,0,0,0,0,0,235542
2085,7,4,13,25,10,0,15,0,25,1,176792
2086,4,1,10,64,0,64,0,0,64,1,83250
2087,8,1,15,47,21,0,16,10,47,1,218375
2088,12,8,9,35,3,0,28,4,35,1,372834
2089,10,7,20,64,53,1,9,1,64,1,275500
2090,4,0,9,43,19,2,22,0,43,1,83375
2091,6,1,9,31,0,0,0,31,31,1,149417
2092,10,2,18,64,22,40,0,2,64,1,298042
2093,8,5,10,64,13,51,0,0,64,1,219000
2094,8,4,8,64,2,0,54,8,64,1,203916
2095,9,2,14,36,2,11,23,0,36,1,232625
2096,4,1,6,64,34,30,0,0,64,1,81083
2097,6,1,9,64,0,11,47,6,64,1,141458
2098,7,4,12,64,64,0,0,0,64,1,185208
2099,9,6,26,64,25,0,39,0,64,1,229083
2100,11,7,19,34,25,9,0,0,34,1,335250
2101,7,3,12,48,48,0,0,0,48,1,181667
2102,4,2,6,64,38,3,23,0,64,1,81125
2103,8,3,13,64,34,0,19,11,64,1,223375
2104,5,1,4,64,61,0,3,0,64,1,103917
2105,7,0,15,45,0,0,45,0,45,1,175375
2106,12,5,18,15,15,0,0,0,15,1,359625
2107,16,13,34,50,0,12,34,4,50,1,586584
2108,6,4,10,46,11,0,7,28,46,1,141375
2109,9,3,15,43,2,35,6,0,43,1,238167
2110,10,6,14,64,0,24,40,0,64,1,267708
2111,8,3,17,40,0,0,39,1,40,1,198083
2112,6,0,11,64,12,27,25,0,64,1,141333
2113,13,10,21,39,37,2,0,0,39,1,422875
2114,0,0,0,0,0,0,0,0,0,0,583
2115,10,6,11,63,24,1,38,0,63,1,285667
2116,3,1,4,12,0,0,12,0,12,1,70208
2117,9,5,12,64,0,0,64,0,64,1,239334
2118,4,1,9,64,0,0,64,0,64,1,84500
2119,8,4,15,64,0,0,64,0,64,1,207208
2120,9,4,18,31,0,0,31,0,31,1,238834
2121,6,1,14,64,0,0,64,0,64,1,143167
2122,4,1,3,64,21,0,0,43,64,1,98250
2123,12,8,20,64,64,0,0,0,64,1,386750
2124,7,3,14,64,41,1,0,22,64,1,171917
2125,7,6,13,64,0,46,18,0,64,1,172042
2126,15,13,33,64,21,15,28,0,64,1,541542
2127,8,4,10,64,0,10,25,29,64,1,198291
2128,11,1,18,64,3,0,39,22,64,1,316459
2129,6,1,5,46,31,15,0,0,46,1,153042
2130,11,9,15,0,0,0,0,0,0,0,311959
2131,7,3,12,59,0,0,2,57,59,1,172000
2132,15,15,25,64,0,64,0,0,64,1,541375
2133,4,1,11,64,0,11,53,0,64,1,85416
2134,5,1,5,45,34,0,9,2,45,1,103834
2135,4,0,9,64,0,22,26,16,64,1,81000
2136,8,2,11,64,0,0,38,26,64,1,198334
2137,12,11,25,42,0,0,0,42,42,1,359792
2138,8,4,9,64,0,64,0,0,64,1,213792
2139,7,7,9,64,12,52,0,0,64,1,172208
2140,15,11,31,59,58,0,1,0,59,1,534042
2141,9,4,12,64,0,64,0,0,64,1,252875
2142,11,9,16,64,18,0,46,0,64,1,312208
2143,7,0,11,57,44,0,13,0,57,1,172083
2144,3,0,6,64,0,2,0,62,64,1,67209
2145,11,4,12,64,35,25,0,4,64,1,314333
2146,11,7,18,10,0,10,0,0,10,1,312625
2147,7,1,6,64,0,24,0,40,64,1,172458
2148,7,2,10,60,0,42,2,16,60,1,171875
2149,6,4,9,64,0,0,0,64,64,1,141666
2150,10,3,22,62,12,8,42,0,62,1,283583
2151,10,10,19,64,0,0,0,64,64,1,267959
2152,10,3,14,64,58,0,6,0,64,1,272667
2153,4,2,3,48,48,0,0,0,48,1,84542
2154,4,2,7,42,0,0,36,6,41,0,85500
2155,9,7,13,48,19,1,27,1,48,1,229542
2156,10,5,24,58,6,0,0,52,58,1,268167
2157,6,4,16,64,8,32,0,24,64,1,141542
2158,5,1,4,64,0,64,0,0,64,1,103792
2159,10,8,10,48,8,0,40,0,48,1,268166
2160,9,2,10,48,0,0,48,0,48,1,229458
2161,10,4,17,64,0,0,64,0,64,1,268417
2162,1,0,2,64,0,0,0,64,64,1,60917
2163,7,2,9,26,8,18,0,0,26,1,172292
2164,14,10,27,64,8,56,0,0,64,1,457791
2165,12,7,22,64,0,10,33,21,64,1,373583
2166,13,8,25,64,20,0,0,44,64,1,431459
2167,12,9,15,48,0,0,48,0,48,1,366375
2168,4,3,9,25,14,8,3,0,22,0,86666
2169,14,15,21,64,2,0,12,50,64,1,459500
2170,9,9,10,64,0,0,22,42,64,1,235875
2171,5,2,12,25,0,12,0,13,25,1,116750
2172,8,4,13,64,7,23,6,28,64,1,206584
2173,8,2,8,64,0,2,21,41,64,1,207500
2174,3,0,8,64,0,0,53,11,64,1,69208
2175,2,0,2,64,0,26,0,38,64,1,65792
2176,10,10,14,64,53,0,11,0,64,1,269041
2177,6,3,10,64,22,42,0,0,64,1,154667
2178,5,3,8,64,0,9,0,55,64,1,112709
2179,11,2,19,64,64,0,0,0,64,1,351542
2180,10,6,15,57,0,0,3,54,57,1,268042
2181,9,3,14,64,64,0,0,0,64,1,251416
2182,6,2,7,14,0,0,0,14,14,1,154291
2183,8,1,10,20,0,1,8,11,20,1,210333
2184,8,3,10,64,0,0,64,0,64,1,211250
2185,7,1,12,64,2,0,62,0,64,1,186667
2186,2,0,2,21,0,21,0,0,21,1,69750
2187,9,4,18,64,33,0,31,0,64,1,248375
2188,10,8,18,64,64,0,0,0,64,1,281000
2189,10,11,10,40,40,0,0,0,40,1,294000
2190,6,2,13,64,22,0,0,42,64,1,152292
2191,7,6,16,62,36,0,0,26,62,1,179417
2192,6,4,12,53,0,49,4,0,49,0,147583
2193,12,4,19,37,0,15,0,22,37,1,379500
2194,7,3,16,64,0,0,34,30,64,1,182875
2195,11,6,17,64,0,0,2,62,64,1,334333
2196,11,4,21,64,55,0,9,0,64,1,342167
2197,8,1,15,31,0,0,0,31,31,1,207416
2198,8,0,19,64,1,6,31,26,64,1,207125
2199,9,2,14,59,0,59,0,0,59,1,246583
2200,11,5,15,64,0,0,0,64,64,1,361084
2201,2,1,4,40,0,40,0,0,40,1,71584
2202,8,2,9,17,17,0,0,0,17,1,219250
2203,13,6,20,3,3,0,0,0,3,1,454291
2204,9,9,9,64,31,4,29,0,64,1,265250
2205,8,1,11,64,58,0,0,6,64,1,219958
2206,6,0,13,45,3,15,27,0,42,0,160584
2207,6,1,12,6,6,0,0,0,6,1,141416
2208,10,2,29,52,52,0,0,0,52,1,271583
2209,4,0,1,64,0,0,64,0,64,1,82625
2210,6,1,2,64,0,0,64,0,64,1,141500
2211,7,4,9,64,0,56,0,8,64,1,175583
2212,5,1,8,64,0,0,0,64,64,1,103834
2213,12,6,12,52,40,9,0,3,52,1,364667
2214,9,6,13,64,0,0,0,64,64,1,229250
2215,8,0,7,64,0,0,16,48,64,1,198334
2216,6,1,15,37,31,6,0,0,37,1,144875
2217,8,6,14,64,48,4,0,12,64,1,198333
2218,11,8,15,63,29,0,0,34,63,1,331583
2219,6,3,13,49,0,5,0,44,49,1,148666
2220,10,4,15,49,35,14,0,0,49,1,293500
2221,1,0,0,64,0,0,64,0,64,1,60667
2222,5,1,4,64,0,50,0,14,64,1,103708
2223,6,1,4,0,0,0,0,0,0,0,141500
2224,8,3,18,41,11,0,6,24,41,1,198250
2225,8,6,18,30,0,17,0,13,30,1,205500
2226,9,3,18,64,14,0,0,50,64,1,241917
2227,10,12,19,64,24,0,40,0,64,1,294125
2228,12,6,20,56,18,23,10,5,56,1,356125
2229,10,4,15,64,64,0,0,0,64,1,279750
2230,13,6,15,36,13,23,0,0,36,1,430667
2231,13,7,19,64,43,0,0,21,64,1,431917
2232,14,15,23,0,0,0,0,0,0,0,450500
2233,7,2,11,64,0,55,9,0,64,1,171833
2234,3,1,7,64,59,5,0,0,64,1,67292
2235,7,1,8,64,39,7,18,0,64,1,172500
2236,11,5,11,62,0,17,0,45,62,1,344000
2237,4,0,3,16,0,0,0,16,16,1,81166
2238,10,5,13,47,0,0,47,0,47,1,282750
2239,11,3,16,64,64,0,0,0,64,1,315542
2240,12,8,18,64,0,4,31,29,64,1,356209
2241,14,8,24,64,47,9,6,2,64,1,475333
2242,10,5,14,43,43,0,0,0,43,1,270250
2243,8,3,13,64,12,0,52,0,64,1,212708
2244,5,1,9,64,30,0,22,12,64,1,103792
2245,8,2,14,18,18,0,0,0,18,1,198417
2246,5,0,9,6,6,0,0,0,6,1,107167
2247,7,3,8,48,13,0,0,35,48,1,171958
2248,10,7,10,64,64,0,0,0,64,1,283833
2249,14,13,22,13,0,10,2,1,13,1,454042
2250,11,9,10,64,0,0,64,0,64,1,331958
2251,5,1,9,33,14,0,0,19,33,1,106417
2252,8,3,4,61,0,0,61,0,61,1,207209
2253,5,2,9,0,0,0,0,0,0,0,111875
2254,7,4,16,0,0,0,0,0,0,0,177000
2255,7,3,9,17,0,0,5,12,12,0,176709
2256,3,1,2,64,0,0,24,40,64,1,69333
2257,11,6,13,21,0,21,0,0,21,1,334750
2258,10,10,19,64,63,0,1,0,64,1,285500
2259,10,2,20,51,0,48,0,3,51,1,279833
2260,9,5,20,64,9,0,0,55,64,1,237541
2261,5,1,9,16,0,0,16,0,16,1,106750
2262,6,2,11,29,17,0,12,0,29,1,145500
2263,5,0,8,64,0,0,64,0,64,1,106625
2264,11,3,21,64,35,24,0,5,64,1,320917
2265,7,2,12,55,22,0,33,0,55,1,199708
2266,6,1,9,64,0,0,15,49,64,1,145667
2267,7,4,6,26,0,26,0,0,26,1,176917
2268,8,6,15,64,59,5,0,0,64,1,204000
2269,4,1,7,43,0,43,0,0,43,1,90458
2270,5,0,3,64,0,0,64,0,64,1,104625
2271,7,3,11,64,0,44,5,15,64,1,171792
2272,7,3,10,64,0,18,46,0,64,1,181625
2273,9,3,16,64,0,64,0,0,64,1,229167
2274,6,2,10,50,11,38,1,0,50,1,141541
2275,7,2,8,64,64,0,0,0,64,1,172000
2276,9,4,7,64,0,0,58,6,64,1,242167
2277,4,0,6,64,21,0,0,43,64,1,81041
2278,6,1,7,64,11,1,52,0,64,1,141625
2279,10,2,22,64,19,0,0,45,64,1,267791
2280,8,5,13,38,32,0,6,0,38,1,198334
2281,8,6,10,31,0,0,0,31,31,1,198208
2282,7,6,9,44,0,44,0,0,44,1,180000
2283,8,4,7,64,0,64,0,0,64,1,198209
2284,7,3,8,44,0,0,0,44,44,1,179042
2285,9,4,12,64,15,24,0,25,64,1,229250
2286,6,3,6,64,0,0,64,0,64,1,141291
2287,9,8,20,41,0,0,0,41,41,1,229208
2288,10,4,8,64,0,46,0,18,64,1,267834
2289,11,6,20,38,31,0,7,0,38,1,312083
2290,8,6,9,64,0,64,0,0,64,1,207833
2291,10,9,16,57,0,7,50,0,57,1,280917
2292,7,1,9,36,0,0,0,36,36,1,172250
2293,7,2,5,64,0,0,50,14,64,1,184833
2294,2,0,4,64,2,6,56,0,64,1,64458
2295,9,2,7,32,0,32,0,0,32,1,228958
2296,4,1,3,53,11,34,0,8,53,1,84542
2297,8,4,6,64,29,0,1,34,64,1,209250
2298,4,0,5,22,0,22,0,0,22,1,81084
2299,9,4,6,32,0,0,32,0,32,1,229042
2300,4,1,6,38,0,8,25,5,38,1,80917
2301,3,0,4,64,0,0,0,64,64,1,67333
2302,4,0,4,64,18,0,46,0,64,1,81042
2303,10,7,22,62,62,0,0,0,62,1,288667
2304,8,3,13,39,0,39,0,0,39,1,201583
2305,11,8,12,64,24,11,28,1,64,1,330917
2306,10,6,9,63,15,0,29,19,63,1,288125
2307,4,0,3,57,22,0,35,0,57,1,83292
2308,6,3,11,0,0,0,0,0,0,0,146959
2309,7,4,18,36,4,0,32,0,36,1,182458
2310,14,8,26,64,9,0,55,0,64,1,463292
2311,10,7,20,49,37,0,0,12,49,1,288916
2312,5,2,14,11,0,0,1,10,11,1,106792
2313,5,2,10,64,0,0,64,0,64,1,106833
2314,13,12,23,62,62,0,0,0,62,1,433333
2315,10,5,23,64,0,58,0,6,64,1,275459
2316,8,3,12,64,0,46,4,14,64,1,220916
2317,6,0,9,64,0,64,0,0,64,1,145375
2318,9,3,16,64,30,0,34,0,64,1,246417
2319,8,7,17,64,0,0,57,7,64,1,203958
2320,4,0,7,13,0,11,0,2,13,1,83292
2321,9,3,13,46,6,0,29,11,46,1,243250
2322,9,2,10,35,0,0,33,2,35,1,235375
2323,6,1,10,64,47,0,17,0,64,1,145542
2324,8,4,11,64,0,0,0,64,64,1,204291
2325,9,0,14,64,0,0,0,64,64,1,235459
2326,7,3,11,62,37,0,24,1,62,1,176708
2327,7,2,12,64,31,20,0,13,64,1,176917
2328,9,6,14,64,0,0,0,64,64,1,238917
2329,8,4,11,64,35,0,29,0,64,1,203750
2330,7,2,13,0,0,0,0,0,0,0,176792
2331,9,6,11,64,0,58,6,0,64,1,235459
2332,5,2,10,64,0,0,0,64,64,1,106792
2333,8,4,15,0,0,0,0,0,0,0,222084
2334,6,3,12,55,30,0,25,0,55,1,145500
2335,3,0,8,64,21,0,35,8,64,1,73291
2336,10,10,22,43,19,4,0,20,43,1,278958
2337,9,3,15,64,0,0,41,23,64,1,237208
2338,4,0,6,64,0,17,0,47,64,1,86833
2339,9,6,11,23,23,0,0,0,23,1,235417
2340,8,3,14,53,20,0,6,27,53,1,203875
2341,6,2,13,64,17,26,0,21,64,1,151583
2342,5,0,6,57,11,16,27,3,57,1,106709
2343,8,2,16,12,0,0,12,0,12,1,208084
2344,6,2,12,64,8,36,20,0,64,1,149500
