id,n_genes,gene_edges,morph_edges,n_blocks,hard,muscle,sensor,digestive,largest,connected,dev_ns
2716,7,2,10,0,0,0,0,0,0,0,172000
2717,7,3,11,64,0,43,21,0,64,1,185334
2718,19,20,39,64,18,46,0,0,64,1,798208
2719,0,0,0,0,0,0,0,0,0,0,542
2720,6,3,16,19,7,12,0,0,12,0,161292
2721,9,1,11,56,2,0,3,51,56,1,229167
2722,5,0,11,20,0,0,20,0,20,1,100333
2723,2,0,4,64,14,0,0,50,64,1,63959
2724,10,7,11,42,0,30,8,4,42,1,297625
2725,6,4,12,64,0,0,53,11,64,1,141542
2726,6,2,14,64,12,19,33,0,64,1,141625
2727,7,3,14,62,0,29,33,0,62,1,172000
2728,5,3,9,22,0,0,10,12,22,1,100292
2729,8,2,11,64,0,40,0,24,64,1,198291
2730,6,2,8,0,0,0,0,0,0,0,141708
2731,7,1,8,64,46,0,0,18,64,1,172083
2732,8,3,11,64,0,16,48,0,64,1,201708
2733,5,0,9,64,0,64,0,0,64,1,100166
2734,8,4,9,63,0,44,9,10,63,1,201625
2735,5,1,7,60,27,0,31,2,60,1,105375
2736,16,11,18,4,0,0,4,0,4,1,585458
2737,11,4,13,58,40,0,18,0,55,0,326292
2738,5,1,8,64,0,0,64,0,64,1,100250
2739,9,3,13,0,0,0,0,0,0,0,232625
2740,10,2,9,20,0,1,0,19,20,1,278875
2741,10,4,17,64,0,15,49,0,64,1,284125
2742,6,2,10,64,40,15,9,0,64,1,141458
2743,5,1,10,51,42,0,0,9,50,0,100333
2744,7,5,7,64,64,0,0,0,64,1,175416
2745,9,6,12,12,12,0,0,0,12,1,242292
2746,6,2,9,64,0,34,0,30,64,1,141583
2747,9,8,19,36,0,0,36,0,36,1,233958
2748,3,1,8,0,0,0,0,0,0,0,66875
2749,9,6,15,50,0,0,0,50,50,1,229292
2750,5,0,11,60,0,0,60,0,60,1,100166
2751,8,4,15,61,0,0,12,49,61,1,198500
2752,6,1,12,47,0,0,25,22,47,1,141416
2753,11,4,23,60,0,1,59,0,60,1,322458
2754,10,5,21,58,0,2,0,56,58,1,279833
2755,7,3,16,64,8,0,33,23,64,1,172000
2756,11,6,8,64,0,0,56,8,64,1,322500
2757,6,1,7,0,0,0,0,0,0,0,141500
2758,4,0,8,64,13,0,36,15,64,1,85375
2759,13,9,17,35,0,0,0,35,35,1,411542
2760,12,7,15,16,16,0,0,0,16,1,356125
2761,6,1,14,64,0,20,0,44,64,1,141333
2762,11,4,18,64,31,11,22,0,64,1,339583
2763,4,0,7,12,0,12,0,0,12,1,81208
2764,12,8,19,34,0,0,34,0,34,1,373500
2765,8,4,10,59,21,0,38,0,59,1,198375
2766,10,2,12,16,16,0,0,0,16,1,267458
2767,12,7,18,64,3,10,51,0,64,1,356916
2768,6,1,8,64,0,6,0,58,64,1,142500
2769,9,3,12,28,0,2,0,26,28,1,232500
2770,9,4,12,26,0,0,0,26,26,1,239208
2771,6,3,9,45,0,0,0,45,45,1,141584
2772,10,7,13,64,48,0,16,0,64,1,270917
2773,5,0,2,64,0,0,0,64,64,1,100333
2774,12,11,24,60,28,0,32,0,60,1,364750
2775,8,3,14,64,0,3,5,56,64,1,198208
2776,7,2,10,29,0,0,29,0,29,1,172208
2777,7,3,9,64,53,0,11,0,64,1,175625
2778,9,2,15,54,17,0,0,37,54,1,230500
2779,9,4,15,64,11,0,29,24,64,1,236541
2780,10,6,16,64,0,0,10,54,64,1,267541
2781,11,3,24,56,0,14,42,0,56,1,336667
2782,9,9,18,62,36,6,20,0,62,1,232750
2783,14,7,20,30,0,0,30,0,30,1,450042
2784,3,0,3,0,0,0,0,0,0,0,66959
2785,6,2,12,64,24,40,0,0,64,1,148167
2786,6,0,14,64,0,0,0,64,64,1,141333
2787,6,2,6,64,0,28,16,20,64,1,141542
2788,5,2,11,64,0,0,0,64,64,1,100500
2789,10,7,15,64,0,0,62,2,64,1,273958
2790,5,2,9,57,4,0,4,49,57,1,100292
2791,7,4,10,50,0,0,50,0,50,1,172167
2792,6,1,8,0,0,0,0,0,0,0,141750
2793,12,4,18,51,15,36,0,0,51,1,357458
2794,7,3,12,29,9,0,0,20,29,1,172625
2795,7,3,10,19,0,0,19,0,19,1,173417
2796,5,1,5,54,40,8,0,6,54,1,100166
2797,7,4,15,8,0,8,0,0,4,0,172625
2798,11,7,21,45,0,35,0,10,45,1,319375
2799,6,3,12,64,64,0,0,0,64,1,141834
2800,11,9,24,64,3,7,43,11,64,1,322209
2801,7,1,15,23,0,20,0,3,20,0,173292
2802,5,0,8,64,0,19,17,28,64,1,100834
2803,9,5,17,0,0,0,0,0,0,0,230250
2804,6,0,4,30,30,0,0,0,30,1,141875
2805,10,3,19,64,64,0,0,0,64,1,268250
2806,10,5,18,16,0,0,0,16,16,1,267375
2807,10,4,12,64,0,63,1,0,64,1,267458
2808,3,0,2,64,0,46,18,0,64,1,67000
2809,7,0,9,64,62,0,0,2,64,1,172500
2810,10,5,14,64,9,0,0,55,64,1,267667
2811,6,1,10,19,0,2,0,17,19,1,141625
2812,6,2,8,55,37,0,0,18,55,1,141542
2813,10,6,14,64,33,0,5,26,64,1,267542
2814,6,3,11,64,1,38,25,0,64,1,141625
2815,11,9,9,22,0,0,0,22,22,1,319208
2816,7,5,14,64,0,1,63,0,64,1,172458
2817,4,0,6,64,64,0,0,0,64,1,81041
2818,10,9,16,37,0,0,0,37,37,1,267541
2819,10,6,7,32,0,0,32,0,32,1,275417
2820,7,4,15,64,0,7,57,0,64,1,172167
2821,11,7,12,34,0,0,34,0,34,1,319042
2822,9,3,19,64,0,64,0,0,64,1,245709
2823,6,2,11,57,5,3,27,22,57,1,141834
2824,4,0,9,64,0,52,12,0,64,1,81167
2825,6,3,16,35,0,0,35,0,35,1,141666
2826,7,2,15,33,0,0,4,29,29,0,180084
2827,7,3,13,56,0,0,56,0,56,1,172375
2828,4,2,8,64,29,0,1,34,64,1,81292
2829,13,10,17,48,0,30,0,18,48,1,404333
2830,14,7,23,0,0,0,0,0,0,0,446916
2831,10,4,14,54,0,0,0,54,54,1,268000
2832,11,6,23,62,0,0,47,15,62,1,319125
2833,3,0,9,64,0,64,0,0,64,1,67584
2834,8,4,17,25,0,6,4,15,25,1,202166
2835,10,4,18,64,0,0,3,61,64,1,269625
2836,4,0,4,64,64,0,0,0,64,1,92375
2837,9,10,10,62,0,0,12,50,62,1,239709
2838,5,0,11,41,35,0,6,0,41,1,105459
2839,7,2,10,28,0,8,20,0,20,0,172500
2840,9,4,15,0,0,0,0,0,0,0,230416
2841,8,2,16,64,64,0,0,0,64,1,205000
2842,6,1,7,43,9,34,0,0,43,1,141416
2843,7,2,10,64,40,0,0,24,64,1,171958
2844,14,19,18,39,4,0,0,35,35,0,447083
2845,6,0,11,11,0,11,0,0,11,1,141791
2846,7,1,10,64,40,0,0,24,64,1,172042
2847,12,5,16,62,5,4,53,0,62,1,364000
2848,7,3,9,64,0,44,20,0,64,1,171875
2849,6,2,9,36,13,0,0,23,36,1,142208
2850,12,8,18,10,0,10,0,0,10,1,377750
2851,11,6,19,45,23,0,0,22,45,1,319375
2852,6,3,12,42,42,0,0,0,42,1,141666
2853,5,2,12,0,0,0,0,0,0,0,100750
2854,19,15,29,64,51,0,13,0,64,1,816916
2855,6,1,17,0,0,0,0,0,0,0,154250
2856,6,2,9,8,2,0,2,4,8,1,151875
2857,8,2,7,64,1,20,43,0,64,1,207000
2858,5,2,8,64,0,64,0,0,64,1,121875
2859,7,3,12,64,10,0,18,36,64,1,179875
2860,7,0,8,64,4,0,14,46,64,1,180292
2861,8,3,6,61,30,0,2,29,61,1,198291
2862,14,12,14,5,0,0,0,5,5,1,448167
2863,7,1,15,64,0,11,0,53,64,1,190084
2864,8,3,13,64,0,0,0,64,64,1,199500
2865,4,0,5,64,0,0,36,28,64,1,81542
2866,13,8,18,31,0,0,0,31,31,1,435250
2867,3,0,1,64,0,0,64,0,64,1,67041
2868,9,2,11,64,0,64,0,0,64,1,235750
2869,6,4,9,64,28,0,0,36,64,1,142000
2870,5,1,8,64,0,0,0,64,64,1,100209
2871,6,0,7,64,16,0,48,0,64,1,141625
2872,7,2,11,60,43,0,17,0,60,1,172375
2873,9,1,17,64,7,12,2,43,64,1,229708
2874,7,1,6,44,0,0,44,0,44,1,172167
2875,7,2,12,51,0,0,51,0,51,1,172834
2876,8,2,13,0,0,0,0,0,0,0,198583
2877,11,4,18,9,0,0,2,7,7,0,325792
2878,7,5,12,60,0,21,0,39,60,1,186416
2879,10,7,12,64,0,0,64,0,64,1,287500
2880,7,1,6,34,23,11,0,0,34,1,189250
2881,5,1,5,64,54,10,0,0,64,1,100792
2882,10,7,11,64,0,4,60,0,64,1,275708
2883,7,1,12,64,0,0,35,29,64,1,180750
2884,7,4,10,10,0,0,10,0,10,1,179750
2885,10,7,18,64,29,0,35,0,64,1,267708
2886,8,4,15,17,0,0,17,0,17,1,198875
2887,5,2,10,42,0,0,0,42,42,1,100209
2888,4,0,7,64,8,0,0,56,64,1,81291
2889,6,1,11,64,0,10,5,49,64,1,141666
2890,11,2,14,39,0,22,0,17,39,1,319000
2891,10,4,18,64,0,0,55,9,64,1,267875
2892,5,4,7,64,0,5,59,0,64,1,100583
2893,5,0,7,62,0,48,14,0,62,1,100125
2894,3,0,5,48,0,4,44,0,48,1,66833
2895,6,0,12,33,14,0,11,8,33,1,147083
2896,7,1,17,26,0,5,6,15,26,1,172542
2897,8,4,16,39,0,8,19,12,39,1,207333
2898,7,3,12,0,0,0,0,0,0,0,179667
2899,9,5,19,64,0,0,0,64,64,1,248791
2900,4,0,7,64,0,0,0,64,64,1,84792
2901,14,13,27,64,0,11,19,34,64,1,556917
2902,8,0,14,0,0,0,0,0,0,0,207875
2903,8,3,9,64,0,0,64,0,64,1,207208
2904,2,0,0,64,0,0,0,64,64,1,66291
2905,12,10,25,64,1,3,60,0,64,1,385417
2906,17,16,22,40,0,3,30,7,40,1,711542
2907,6,0,11,58,0,0,58,0,58,1,160250
2908,10,3,14,64,0,51,0,13,64,1,308500
2909,10,5,15,64,64,0,0,0,64,1,309750
2910,9,3,15,36,0,0,36,0,36,1,262375
2911,7,2,10,41,0,15,22,4,41,1,197750
2912,12,9,20,4,0,0,4,0,4,1,416333
2913,4,0,5,46,46,0,0,0,46,1,94083
2914,9,6,12,20,0,0,13,7,13,0,264750
2915,8,3,10,8,8,0,0,0,8,1,215500
2916,8,6,15,64,0,0,0,64,64,1,220875
2917,5,2,8,64,0,0,25,39,64,1,108125
2918,8,6,10,64,39,17,5,3,64,1,236625
2919,8,5,16,64,0,2,62,0,64,1,213708
2920,6,3,10,51,0,22,29,0,51,1,163250
2921,8,1,10,14,0,0,0,14,14,1,226791
2922,7,2,9,60,24,36,0,0,60,1,190083
2923,8,5,8,64,12,45,7,0,64,1,219625
2924,5,3,7,64,0,0,64,0,64,1,110375
2925,6,2,6,60,4,0,56,0,60,1,156083
2926,8,4,10,56,0,5,16,35,56,1,227292
2927,8,0,12,64,0,21,0,43,64,1,221084
2928,3,0,2,64,64,0,0,0,64,1,87125
2929,10,6,11,0,0,0,0,0,0,0,311625
2930,7,1,9,64,64,0,0,0,64,1,198917
2931,7,3,9,64,50,14,0,0,64,1,190167
2932,13,10,21,64,14,0,45,5,64,1,457042
2933,8,3,8,64,0,0,0,64,64,1,225208
2934,2,0,2,64,0,0,0,64,64,1,69792
2935,4,1,8,18,0,0,18,0,18,1,93042
2936,5,0,8,64,28,0,0,36,64,1,109416
2937,6,3,5,64,0,0,60,4,64,1,157667
2938,9,6,17,30,27,0,3,0,27,0,266166
2939,12,7,17,64,0,64,0,0,64,1,384833
2940,12,7,22,64,0,0,0,64,64,1,399750
2941,11,8,13,22,2,0,0,20,22,1,361500
2942,10,5,15,64,4,0,20,40,64,1,292625
2943,11,6,22,59,6,15,13,25,59,1,359250
2944,6,2,11,64,0,40,0,24,64,1,153000
2945,13,9,16,16,0,0,14,2,16,1,448042
2946,5,4,8,64,0,0,11,53,64,1,111541
2947,15,11,20,0,0,0,0,0,0,0,576875
2948,11,7,22,51,20,0,0,31,51,1,350334
2949,9,2,14,64,0,0,0,64,64,1,246125
2950,11,8,10,60,0,6,54,0,60,1,351834
2951,3,0,5,64,0,46,18,0,64,1,72000
2952,5,0,10,22,0,0,22,0,22,1,119666
2953,4,1,8,64,60,2,0,2,64,1,100333
2954,5,0,5,64,64,0,0,0,64,1,110917
2955,10,4,11,53,0,3,0,50,53,1,296750
2956,8,5,14,64,4,12,4,44,64,1,215833
2957,4,0,8,64,60,0,4,0,64,1,89792
2958,13,10,15,64,0,0,12,52,64,1,451666
2959,7,0,11,61,1,0,0,60,61,1,199000
2960,6,4,11,13,0,4,0,9,13,1,164834
2961,12,6,15,64,0,0,64,0,64,1,410834
2962,4,0,7,0,0,0,0,0,0,0,87125
2963,10,4,16,64,43,0,21,0,64,1,296333
2964,8,3,14,64,32,20,11,1,64,1,230875
2965,8,6,10,43,38,1,3,1,43,1,218250
2966,12,6,16,30,0,30,0,0,30,1,423542
2967,4,1,10,3,0,3,0,0,3,1,93250
2968,8,2,7,36,0,2,0,34,36,1,212084
2969,13,9,20,53,4,0,12,37,51,0,467875
2970,12,7,19,5,0,5,0,0,5,1,410042
2971,7,3,13,52,36,3,0,13,52,1,199375
2972,9,4,17,64,52,0,12,0,64,1,248375
2973,9,1,15,53,40,13,0,0,53,1,257667
2974,9,3,13,64,19,0,0,45,64,1,250375
2975,5,1,7,58,0,46,12,0,58,1,108416
2976,8,5,10,28,0,0,0,28,28,1,216708
2977,11,6,20,55,11,0,0,44,55,1,339708
2978,10,6,16,41,0,41,0,0,41,1,291208
2979,6,2,15,55,0,0,0,55,55,1,149959
2980,5,2,4,59,58,1,0,0,59,1,110291
2981,7,3,6,22,0,0,0,22,20,0,197167
2982,8,4,13,45,6,37,0,2,45,1,224542
2983,8,2,7,53,28,0,7,18,53,1,222959
2984,6,2,13,43,12,0,31,0,43,1,160333
2985,6,1,9,45,0,0,45,0,45,1,159291
2986,6,1,10,64,0,12,51,1,64,1,152042
2987,8,6,10,53,0,53,0,0,53,1,241500
2988,7,1,11,12,0,6,0,6,6,0,204708
2989,17,12,26,64,14,0,50,0,64,1,744083
2990,10,5,23,54,10,8,22,14,54,1,298417
2991,7,1,12,64,0,0,64,0,64,1,194125
2992,4,1,4,0,0,0,0,0,0,0,88250
2993,6,2,9,34,0,34,0,0,34,1,154292
2994,9,4,13,27,12,0,9,6,12,0,258584
2995,8,2,14,12,12,0,0,0,12,1,233750
2996,9,0,17,61,0,2,0,59,61,1,261166
2997,7,2,12,64,1,0,62,1,64,1,196875
2998,8,1,9,64,13,0,41,10,64,1,218666
2999,7,2,7,64,0,0,26,38,64,1,194417
3000,6,1,11,0,0,0,0,0,0,0,152000
3001,9,8,17,64,0,0,0,64,64,1,255416
3002,5,1,8,39,16,22,1,0,39,1,119500
3003,1,0,0,64,0,0,64,0,64,1,71375
3004,13,6,25,64,0,21,17,26,64,1,435625
3005,12,5,16,0,0,0,0,0,0,0,364125
3006,4,1,6,64,2,0,62,0,64,1,91125
3007,6,3,11,53,0,5,0,48,53,1,160208
3008,10,0,15,64,0,0,64,0,64,1,293125
3009,8,4,13,64,31,25,0,8,64,1,230166
3010,13,5,20,20,0,0,0,20,20,1,459458
3011,4,0,10,48,0,40,8,0,48,1,87959
3012,6,1,8,55,0,21,34,0,55,1,188667
3013,17,11,28,64,0,26,22,16,64,1,710125
3014,8,3,12,4,0,0,0,4,4,1,207833
3015,3,1,7,64,0,0,24,40,64,1,67541
3016,6,3,8,5,0,0,0,5,5,1,150625
3017,12,3,14,64,16,0,32,16,64,1,357958
3018,11,9,17,64,0,0,0,64,64,1,319750
3019,14,8,19,50,0,0,10,40,49,0,461083
3020,12,7,17,0,0,0,0,0,0,0,384458
3021,9,3,23,64,0,7,57,0,64,1,246625
3022,8,2,5,64,0,0,0,64,64,1,198500
3023,7,7,12,41,22,2,1,16,41,1,179916
3024,9,6,16,64,0,0,64,0,64,1,229167
3025,5,0,12,0,0,0,0,0,0,0,100417
3026,8,3,5,64,0,38,25,1,64,1,198458
3027,6,1,7,0,0,0,0,0,0,0,143583
3028,3,0,10,56,0,0,56,0,56,1,67042
3029,6,1,13,63,56,0,0,7,63,1,141625
3030,12,6,14,58,58,0,0,0,58,1,381125
3031,6,1,11,0,0,0,0,0,0,0,152500
3032,14,7,22,63,0,0,27,36,63,1,494750
3033,10,10,16,64,0,0,40,24,64,1,321709
3034,4,2,6,0,0,0,0,0,0,0,87250
3035,7,3,8,5,0,5,0,0,5,1,189792
3036,12,6,16,64,0,0,43,21,64,1,394167
3037,9,8,16,50,21,0,17,12,50,1,255792
3038,3,1,7,4,4,0,0,0,2,0,77416
3039,12,8,16,64,13,14,0,37,64,1,406084
3040,7,4,13,64,0,0,0,64,64,1,189750
3041,13,8,21,64,0,64,0,0,64,1,440666
3042,13,9,17,22,0,0,0,22,22,1,460041
3043,6,1,10,64,0,0,64,0,64,1,157709
3044,10,8,14,63,0,0,0,63,63,1,306541
3045,4,2,7,64,64,0,0,0,64,1,92333
3046,11,6,15,64,0,0,0,64,64,1,360708
3047,8,2,12,59,26,33,0,0,59,1,214167
3048,5,1,8,46,0,0,46,0,46,1,110083
3049,10,6,18,43,5,0,0,38,43,1,299250
3050,2,2,1,60,60,0,0,0,60,1,74250
3051,5,4,10,64,0,0,26,38,64,1,109333
3052,4,1,5,64,0,27,37,0,64,1,94917
3053,10,7,9,26,0,18,0,8,26,1,304208
3054,9,6,12,64,6,4,17,37,64,1,251875
3055,12,11,24,24,24,0,0,0,24,1,394792
3056,8,3,18,42,33,0,9,0,42,1,245667
3057,7,1,8,46,0,0,0,46,46,1,207375
3058,5,3,7,64,12,0,37,15,64,1,122166
3059,8,3,15,64,0,0,61,3,64,1,226125
3060,11,9,15,51,0,0,51,0,51,1,369958
3061,5,2,4,0,0,0,0,0,0,0,109541
3062,7,2,11,29,0,29,0,0,29,1,191416
3063,9,1,10,64,1,34,0,29,64,1,252875
3064,6,4,11,56,4,5,47,0,56,1,162417
3065,8,1,9,64,0,0,0,64,64,1,218292
3066,7,0,17,64,17,0,21,26,64,1,200958
3067,8,4,10,0,0,0,0,0,0,0,230667
3068,8,3,15,64,20,0,44,0,64,1,216959
3069,7,4,2,0,0,0,0,0,0,0,185750
3070,11,2,20,64,31,0,33,0,64,1,355416
3071,8,3,15,53,28,24,0,1,53,1,230458
3072,9,5,17,64,64,0,0,0,64,1,251250
3073,7,2,6,61,61,0,0,0,61,1,191458
3074,6,5,14,64,20,0,0,44,64,1,179459
3075,4,0,8,52,0,0,0,52,52,1,88291
3076,13,10,19,0,0,0,0,0,0,0,443625
3077,9,1,11,22,0,3,19,0,22,1,251000
3078,4,0,11,20,0,20,0,0,20,1,89833
3079,3,1,3,56,0,56,0,0,56,1,67250
3080,6,2,11,64,0,0,60,4,64,1,166875
3081,9,3,26,64,2,39,4,19,64,1,262917
3082,5,1,9,25,0,0,7,18,23,0,117542
3083,10,3,24,64,0,14,7,43,64,1,299833
3084,7,1,9,39,0,0,2,37,37,0,192291
3085,7,5,10,64,22,0,40,2,64,1,194458
3086,7,0,15,40,0,0,37,3,37,0,190000
3087,10,4,16,5,0,0,5,0,5,1,302208
3088,11,5,19,56,9,1,46,0,55,0,341417
3089,6,3,9,57,57,0,0,0,57,1,141709
3090,9,6,16,64,64,0,0,0,64,1,249625
3091,5,3,9,64,0,0,64,0,64,1,115375
3092,8,2,20,37,1,1,24,11,37,1,227875
3093,3,0,4,64,0,0,0,64,64,1,71042
3094,8,3,9,64,26,0,38,0,64,1,219542
3095,12,8,16,64,0,0,64,0,64,1,387209
3096,4,1,7,64,8,56,0,0,64,1,85708
3097,11,9,14,28,0,28,0,0,28,1,341458
3098,10,3,11,64,0,10,5,49,64,1,286958
3099,12,7,23,64,0,0,22,42,64,1,389916
3100,8,0,9,49,0,0,49,0,49,1,221875
3101,8,1,16,45,10,0,28,7,45,1,203833
3102,5,0,11,64,0,16,48,0,64,1,111208
3103,6,2,10,64,46,0,18,0,64,1,159542
3104,7,2,13,64,0,0,64,0,64,1,205833
3105,7,3,11,3,1,2,0,0,3,1,187125
3106,3,1,5,64,10,0,0,54,64,1,74334
3107,5,1,16,22,18,0,0,4,22,1,119542
3108,10,5,14,64,20,0,0,44,64,1,315042
3109,8,1,9,23,0,0,13,10,23,1,213250
3110,11,5,14,21,1,0,2,18,21,1,355625
3111,5,2,10,31,0,0,31,0,31,1,106958
3112,6,1,10,64,0,2,21,41,64,1,157709
3113,10,7,15,64,13,0,20,31,64,1,299291
3114,7,2,13,55,13,0,0,42,55,1,193041
3115,6,2,9,64,0,0,64,0,64,1,162666
3116,8,5,17,14,0,14,0,0,14,1,223500
3117,8,4,15,8,1,0,2,5,7,0,217709
3118,12,11,16,30,0,0,0,30,30,1,389458
3119,6,1,11,0,0,0,0,0,0,0,161542
3120,7,3,11,2,0,2,0,0,2,1,207667
3121,9,1,13,45,0,20,0,25,45,1,271167
3122,9,3,16,64,0,0,55,9,64,1,253125
3123,5,1,7,46,0,0,46,0,46,1,117459
3124,8,7,16,64,38,21,5,0,64,1,215458
3125,10,6,17,64,47,0,17,0,64,1,295458
3126,7,1,12,58,6,0,0,52,58,1,202625
3127,8,3,17,9,9,0,0,0,9,1,223917
3128,5,2,8,62,12,0,50,0,62,1,115833
3129,3,0,5,64,0,0,0,64,64,1,78250
3130,6,0,7,58,23,0,7,28,58,1,163875
3131,14,11,23,0,0,0,0,0,0,0,499250
3132,8,2,21,44,0,0,37,7,37,0,214041
3133,2,1,4,64,0,64,0,0,64,1,68875
3134,13,8,18,15,0,0,0,15,13,0,446875
3135,12,5,15,64,0,37,0,27,64,1,401292
3136,6,2,12,20,0,1,0,19,19,0,153500
3137,6,2,8,64,10,21,13,20,64,1,152917
3138,2,0,4,64,0,12,52,0,64,1,86250
3139,9,1,12,64,7,0,34,23,64,1,257750
3140,8,6,12,0,0,0,0,0,0,0,237041
3141,7,7,9,0,0,0,0,0,0,0,199625
3142,6,0,10,64,0,0,0,64,64,1,161375
3143,12,5,17,64,58,5,0,1,64,1,378833
3144,5,0,9,64,0,6,38,20,64,1,108584
3145,9,6,14,64,0,11,14,39,64,1,247333
3146,11,7,14,0,0,0,0,0,0,0,331666
3147,9,7,14,14,0,0,0,14,14,1,242042
3148,12,5,20,64,15,0,12,37,64,1,356083
3149,8,5,17,64,0,13,40,11,64,1,201958
3150,4,2,7,64,0,0,64,0,64,1,84875
3151,11,7,18,32,0,7,25,0,25,0,319083
3152,7,6,11,64,0,11,15,38,64,1,191458
3153,5,2,7,42,20,0,22,0,42,1,105292
3154,8,3,12,64,64,0,0,0,64,1,222166
3155,8,3,13,64,0,0,64,0,64,1,198250
3156,8,0,15,64,0,10,32,22,64,1,198250
3157,6,2,13,35,0,0,18,17,35,1,147292
3158,6,4,10,53,53,0,0,0,53,1,141708
3159,8,4,17,64,64,0,0,0,64,1,216500
3160,5,1,11,54,54,0,0,0,54,1,104541
3161,10,4,22,59,0,8,0,51,59,1,289875
3162,15,15,24,64,25,2,35,2,64,1,524416
3163,6,5,7,40,0,0,40,0,40,1,151708
3164,4,1,7,64,58,0,0,6,64,1,81583
3165,14,14,12,64,0,3,61,0,64,1,450583
3166,5,1,6,36,0,0,8,28,36,1,100750
3167,7,5,10,28,28,0,0,0,28,1,189958
3168,6,3,11,56,35,0,0,21,55,0,148666
3169,5,0,8,56,3,43,10,0,56,1,100167
3170,12,6,20,7,0,0,0,7,7,1,366959
3171,6,2,10,35,0,22,0,13,22,0,141458
3172,6,2,8,64,0,0,27,37,64,1,141459
3173,6,0,10,27,2,0,25,0,27,1,144792
3174,9,6,16,64,18,5,41,0,64,1,232750
3175,8,5,8,29,23,0,0,6,29,1,214458
3176,11,6,17,63,0,0,7,56,63,1,343042
3177,8,4,10,64,14,50,0,0,64,1,198375
3178,3,0,10,64,1,0,63,0,64,1,67167
3179,8,3,17,10,0,10,0,0,10,1,203500
3180,7,4,13,38,0,13,19,6,38,1,175500
3181,5,2,13,64,2,1,61,0,64,1,100167
3182,1,0,2,64,0,64,0,0,64,1,64458
3183,8,3,15,64,0,0,64,0,64,1,198292
3184,5,1,4,64,0,47,17,0,64,1,100666
3185,5,0,12,27,0,0,1,26,27,1,100125
3186,16,14,23,25,0,0,25,0,22,0,587875
3187,10,7,15,64,0,29,19,16,64,1,291042
3188,8,5,10,58,0,0,58,0,58,1,215917
3189,5,0,4,64,0,42,0,22,64,1,115667
3190,7,3,12,64,27,0,37,0,64,1,198958
3191,9,5,8,38,35,0,0,3,38,1,238958
3192,7,2,8,64,0,0,0,64,64,1,186834
3193,9,6,23,64,11,4,0,49,64,1,246375
3194,12,1,22,64,34,1,29,0,64,1,371292
3195,8,4,10,64,0,64,0,0,64,1,207083
3196,10,4,21,6,0,0,0,6,6,1,289459
3197,12,8,17,64,0,51,13,0,64,1,375542
3198,12,8,19,64,0,0,64,0,64,1,380833
3199,11,3,17,7,0,0,7,0,5,0,332708
3200,8,4,18,41,0,23,0,18,41,1,207125
3201,6,2,7,55,55,0,0,0,55,1,147792
3202,5,1,7,64,0,64,0,0,64,1,105125
3203,12,9,20,64,0,28,36,0,64,1,386042
3204,8,4,18,29,0,0,26,3,29,1,206917
3205,9,6,12,64,0,46,18,0,64,1,246042
3206,8,2,16,64,64,0,0,0,64,1,206875
3207,7,0,5,14,0,0,14,0,14,1,179750
3208,8,3,14,64,32,13,0,19,64,1,206833
3209,10,5,13,22,0,0,22,0,22,1,275625
3210,7,2,11,64,14,0,0,50,64,1,178958
3211,3,1,2,0,0,0,0,0,0,0,67292
3212,10,7,21,46,46,0,0,0,46,1,267666
3213,4,2,4,24,0,0,24,0,24,1,81208
3214,7,3,15,44,17,0,0,27,44,1,174166
3215,10,5,18,48,0,36,0,12,48,1,267708
3216,7,2,14,64,0,40,0,24,64,1,172334
3217,12,7,17,4,0,0,0,4,3,0,356417
3218,4,0,9,62,0,0,49,13,62,1,80959
3219,6,0,10,60,43,0,0,17,60,1,150459
3220,6,2,9,64,0,0,64,0,64,1,141583
3221,9,1,14,60,0,0,52,8,60,1,234584
3222,7,3,9,64,0,0,35,29,64,1,171958
3223,8,3,14,0,0,0,0,0,0,0,198250
3224,12,11,16,0,0,0,0,0,0,0,359750
3225,7,1,8,48,0,0,48,0,48,1,172542
3226,8,2,12,55,0,0,34,21,55,1,198542
3227,13,6,18,64,2,2,9,51,64,1,405125
3228,10,5,15,56,7,0,49,0,56,1,274667
3229,11,7,21,19,12,7,0,0,12,0,319417
3230,11,7,11,64,34,24,6,0,64,1,319542
3231,6,2,9,63,0,63,0,0,63,1,141792
3232,6,2,10,0,0,0,0,0,0,0,141541
3233,10,8,16,64,49,13,2,0,64,1,277417
3234,10,6,18,31,6,0,25,0,31,1,280209
3235,6,1,10,64,37,3,24,0,64,1,145000
3236,6,4,8,1,0,1,0,0,1,1,141584
3237,8,4,10,64,10,0,54,0,64,1,198333
3238,9,6,16,61,22,0,0,39,61,1,232542
3239,5,3,15,57,0,57,0,0,57,1,100667
3240,7,4,7,22,0,0,0,22,22,1,172209
3241,5,1,6,10,10,0,0,0,10,1,100667
3242,13,7,26,46,0,3,42,1,43,0,411250
3243,7,5,9,0,0,0,0,0,0,0,172166
3244,8,3,8,46,0,46,0,0,46,1,198334
3245,9,4,11,41,32,0,9,0,41,1,232792
3246,12,3,18,64,0,43,0,21,64,1,369167
3247,12,9,27,19,0,0,0,19,19,1,359958
3248,8,6,10,22,22,0,0,0,22,1,198250
3249,10,4,13,51,39,0,0,12,51,1,297250
3250,5,0,8,35,0,0,35,0,35,1,100375
3251,8,4,11,64,51,0,13,0,64,1,198250
