step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_intake,fiber_in,fermented,dung,fiber_bodies
57000,8971,2187,44666,90585,80397,45078,841,15457,120,0,168885,2535980,35040.324,17567.918,0.9784,7241.030,0.043,0.880,0.049,0.028,0.499,0.387,68,0.0762,0.6748,0.083,23.0,32.0,62.2,30.03,2.04,7.34,0.38,20.26,6.34,1.423,0.189,0.163,0.166,7.765,0.176,0.0029,89,436,512,6646,52,13,0.539,2971,23,1272,7676,179,1531,7261,6.00,14.44,19352,16.4189,64651,19049,214518,2525.0,-0.0,880493,9.118,2616370.561,9.79e-15,0.00039,6.93,33957,22.559,2.398,19.456,0.705,22.589,2784,1933,4254,0.2513,0.974,1.136,2.000,1.429,0.959,1.631,7244.980,17084.481,13403.522,7238.301,21639.531,5881.190,567.734,3877.965,0.491,0.504,0.501,0.497,0.373,0.546,58640,21033,0.6389,0.1282,0.1986,0.9999,0.0161,0.0350,0.5361,0.9691,0.9163,0.1451,0.0102,0.0274,0.0000,0.0000,0.8445,0.0944,0.6621,0.9452,0.00257,1079,0.9992,0.8664,0.8637,0.9990,0.0161,0.0350,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6973,5.3339,5.2934,0.0433,0.0417,0.0398,0.051,0.081,0.061,0.099,1284,0.0846,0.0050,0.0032,0.00200,0.00043,0.00085,24.44,27.61,28.29,1612.8499,0.0815,29.0478,3.9836,5.1349,1123255,1474966,2.2326,0.3100,2070.8,1612.8499,16.91,0,0,0,0,0,0,5054,10326.888,9181.344,0.9680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.10e-14,11369.9,4.1047,2.5017,15.988,264.683,139.383,122.771,9097.4
58000,7663,2287,45367,82243,70961,36323,553,15546,96,0,198181,2493639,32951.006,18445.827,0.9490,6691.101,0.041,0.882,0.044,0.033,0.493,0.389,102,0.0917,0.6609,0.066,23.0,36.7,67.0,31.43,3.27,9.49,0.37,18.30,6.37,1.393,0.222,0.273,0.278,7.892,0.189,0.0030,89,401,492,6108,55,17,0.582,2811,51,1474,6138,230,1672,5761,8.00,15.13,22695,19.0626,64727,19146,212429,1816.8,-0.0,876723,8.976,2616370.561,8.37e-15,0.00019,30.20,32311,22.818,2.398,19.961,0.459,22.846,3162,1374,3127,0.2358,0.997,1.087,2.000,1.295,0.989,1.670,6476.930,15978.409,12567.230,6508.783,20566.093,6197.259,557.914,4999.553,0.446,0.519,0.513,0.405,0.311,0.501,56669,22048,0.6248,0.1729,0.2114,0.9998,0.0256,0.0393,0.4873,1.0686,0.9191,0.1831,0.0102,0.0279,0.0000,0.7430,0.9559,0.0754,0.6969,0.9466,0.00256,1923,0.9994,0.9121,0.8647,0.9993,0.0256,0.0393,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6245,5.2129,5.4526,0.0431,0.0318,0.0261,0.037,0.070,0.036,0.060,1100,0.0672,0.0040,0.0027,0.00198,0.00047,0.00096,25.66,26.93,27.72,1478.6782,0.0860,27.2205,3.9116,5.0649,1122922,1475530,2.3931,0.2514,2154.4,1478.6782,19.06,0,0,0,0,0,0,5962,11754.726,10441.541,0.9598,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.24e-14,12261.3,4.7656,2.5820,18.619,248.504,132.013,119.609,5979.0
59000,9055,2516,47507,83399,73034,35327,565,18113,93,0,249038,2503647,34896.867,20874.431,0.9500,6088.385,0.041,0.886,0.041,0.031,0.480,0.394,129,0.0839,0.6420,0.073,23.1,42.3,69.3,33.88,4.68,10.27,0.33,18.60,6.54,1.299,0.234,0.342,0.349,7.590,0.178,0.0033,93,409,551,6719,87,21,0.696,3324,147,1565,7343,633,2512,5910,7.75,14.31,23175,20.4407,64879,19277,214928,2201.0,-0.0,873974,9.547,2616370.561,3.04e-14,0.00005,16.19,28134,22.072,2.405,19.185,0.483,22.104,4531,1679,2845,0.3025,0.964,1.024,2.000,1.240,0.986,1.579,7112.290,13027.954,17420.702,7101.034,16463.516,10186.640,815.259,3784.147,0.469,0.487,0.488,0.419,0.322,0.480,57866,19045,0.6014,0.1293,0.2558,1.0000,0.0228,0.0517,0.4483,1.1956,0.8732,0.2024,0.0273,0.0390,0.0000,0.1058,0.8556,0.2678,0.6521,0.9438,0.00252,1804,0.9994,0.9577,0.8447,0.9994,0.0228,0.0517,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6547,4.8988,5.3368,0.0397,0.0305,0.0219,0.032,0.058,0.033,0.046,971,0.0386,0.0049,0.0032,0.00186,0.00056,0.00092,25.71,27.28,28.08,1739.1261,0.1104,23.7192,4.8297,4.7175,1122190,1475061,1.9518,0.1102,1995.2,1739.1261,21.63,0,0,0,0,0,0,6089,14786.047,13368.210,0.9571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.94e-15,12498.1,5.1102,2.7407,31.939,260.863,139.199,120.517,7125.9
60000,8406,2486,49114,87352,78343,37765,473,20871,100,0,280366,2647166,36338.882,23927.987,0.9913,6557.852,0.040,0.882,0.043,0.035,0.486,0.384,100,0.0980,0.6300,0.070,22.5,48.0,71.5,35.63,5.47,11.04,0.26,18.86,6.60,1.260,0.236,0.395,0.402,7.737,0.207,0.0036,97,423,628,6676,71,23,0.746,3071,464,1684,6258,1641,1460,5305,7.00,14.31,21125,19.1094,64946,19209,217789,1759.8,-0.0,877183,10.788,2616370.561,1.19e-14,0.00010,15.16,24049,20.190,2.386,17.453,0.350,20.220,4276,1488,2642,0.3039,0.964,1.019,2.000,1.156,0.986,1.582,8136.750,10692.289,21285.555,8141.591,13469.587,13305.262,799.966,3264.908,0.490,0.498,0.472,0.490,0.321,0.413,59950,20374,0.5665,0.1784,0.3328,1.0000,0.0293,0.0451,0.4201,1.0869,0.8353,0.2175,0.0366,0.0527,0.0000,0.0846,0.9169,0.1021,0.6214,0.9491,0.00256,1732,0.9995,0.9203,0.8416,0.9996,0.0293,0.0451,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6183,4.8609,5.0531,0.0405,0.0264,0.0212,0.030,0.054,0.032,0.040,1123,0.0330,0.0061,0.0047,0.00167,0.00046,0.00062,23.34,26.69,26.55,1638.6541,0.1277,21.7290,5.8196,4.9686,1124072,1474798,1.8724,0.0204,1965.7,1638.6541,19.55,0,0,0,0,0,0,5563,17370.136,15873.710,0.9557,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,11428.6,4.7773,2.7317,47.667,264.089,141.536,123.780,5899.2
61000,8382,2207,46408,89603,82090,42481,714,19351,56,0,249077,2293923,36189.677,22500.032,0.9999,6934.587,0.048,0.872,0.045,0.035,0.474,0.399,52,0.0851,0.6237,0.071,18.3,43.2,72.8,35.89,4.20,9.00,0.44,22.25,6.93,1.186,0.199,0.291,0.296,7.609,0.191,0.0037,94,425,546,5104,30,22,0.766,3068,524,1660,6198,1207,810,6365,6.50,13.82,19950,17.3819,65096,18787,216396,2202.2,-0.0,880548,9.780,2616370.561,2.44e-14,0.00044,36.46,22767,18.138,2.392,15.431,0.316,18.168,3122,2004,3256,0.3218,0.964,1.019,2.000,1.092,0.979,1.404,7755.117,13665.439,18326.339,7784.660,17013.265,11800.471,747.835,3017.140,0.476,0.472,0.473,0.507,0.297,0.522,58960,17913,0.5371,0.1450,0.2589,0.9999,0.0324,0.0517,0.4313,1.0290,0.8178,0.2023,0.0223,0.0447,0.0000,0.8099,0.9592,0.2142,0.6514,0.9698,0.00260,3928,0.9987,0.8775,0.7697,0.9993,0.0324,0.0517,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6231,5.0449,5.1451,0.0423,0.0384,0.0328,0.068,0.063,0.069,0.065,892,0.0241,0.0061,0.0066,0.00196,0.00053,0.00067,27.35,26.71,26.53,1700.4245,0.1246,24.8882,5.1206,4.6591,1125991,1473479,2.3618,0.1023,1886.4,1700.4245,25.40,0,0,0,0,0,0,4292,15565.446,14300.150,0.9643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.24e-15,10723.4,4.3455,2.5746,37.567,265.791,139.425,124.528,7736.7
62000,7309,1939,46551,93521,85899,46306,664,16820,49,0,226439,2202063,36301.785,21845.834,0.9846,7911.529,0.056,0.848,0.051,0.045,0.483,0.397,95,0.0868,0.6390,0.076,19.0,40.2,67.8,33.77,3.78,9.65,0.42,19.92,6.51,1.309,0.217,0.271,0.276,7.650,0.175,0.0034,86,388,488,4781,52,23,0.691,2706,184,1271,5854,1071,586,5652,6.50,14.39,19629,15.3356,65051,19217,213371,2305.6,-0.0,883614,8.709,2616370.561,3.56e-16,0.00074,13.00,26601,19.227,2.397,16.458,0.372,19.253,2391,1489,3429,0.2813,0.966,1.032,2.000,1.076,0.984,1.614,7606.856,16814.255,14590.365,7642.389,21980.560,9447.324,682.311,3804.670,0.461,0.491,0.494,0.516,0.314,0.545,56472,20843,0.5064,0.1934,0.3104,0.9999,0.0320,0.0406,0.4252,0.9627,0.8304,0.2032,0.0407,0.0356,0.0000,0.0000,0.8590,0.1356,0.6489,0.9867,0.00265,4669,0.9989,0.8314,0.7599,0.9992,0.0320,0.0406,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6564,4.8882,4.7353,0.0457,0.0369,0.0324,0.054,0.068,0.044,0.066,594,0.0185,0.0068,0.0050,0.00225,0.00056,0.00082,25.37,26.47,27.26,1782.8249,0.0992,29.6902,3.6497,5.0590,1127991,1472957,2.8913,0.2251,1748.2,1782.8249,24.03,0,0,0,0,0,0,4649,13934.306,12753.055,0.9621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.89e-15,9973.1,3.8339,2.2657,35.290,263.907,137.028,127.975,6640.7
63000,6557,1672,42333,75604,68092,32724,547,13849,60,0,180565,1992362,32082.454,17157.651,0.9583,6342.379,0.073,0.836,0.051,0.040,0.487,0.391,70,0.0891,0.6495,0.087,18.9,35.7,64.1,33.08,3.41,9.76,0.46,19.45,6.68,1.253,0.228,0.263,0.266,7.462,0.196,0.0030,83,386,495,4671,55,18,0.748,2240,32,1829,4696,151,940,5466,8.75,15.71,21722,15.3350,65024,19598,212312,1244.7,-0.0,882873,7.850,2616370.561,1.14e-14,0.00028,29.99,23173,17.026,2.411,14.373,0.242,17.049,1809,1729,3019,0.3204,0.968,1.019,2.000,1.058,0.986,1.523,8298.851,16003.775,9547.185,8316.167,20561.480,6247.116,753.456,3814.700,0.391,0.532,0.508,0.415,0.327,0.489,55531,19027,0.6051,0.1550,0.2884,0.9993,0.0301,0.0353,0.4170,1.0592,0.8658,0.2027,0.0406,0.0391,0.0000,0.7113,0.9643,0.0304,0.6604,0.9946,0.00263,5943,0.9981,0.8999,0.8408,0.9988,0.0301,0.0353,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8158,4.8910,5.1765,0.0456,0.0397,0.0360,0.054,0.096,0.066,0.078,443,0.0205,0.0064,0.0026,0.00233,0.00063,0.00084,24.68,25.70,25.95,1554.8439,0.0875,29.0004,2.6352,5.2150,1128921,1472419,2.9879,0.2674,1856.1,1554.8439,23.18,0,0,0,0,0,0,3763,10815.272,9855.057,0.9657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.97e-15,10392.5,3.8338,1.9837,21.310,229.765,117.522,113.457,5427.4
64000,7437,1871,42579,72362,64960,29182,601,15818,38,0,182612,2119624,31904.003,16002.485,0.9341,5341.824,0.061,0.841,0.046,0.052,0.483,0.394,60,0.0854,0.6579,0.072,15.0,35.0,65.4,31.85,3.10,9.43,0.24,19.07,6.62,1.289,0.222,0.249,0.253,7.562,0.190,0.0032,90,384,554,5296,93,16,0.705,2580,65,2048,5324,129,882,6426,7.00,13.99,24510,16.7729,65071,19524,213257,1358.1,0.0,878875,8.873,2616370.561,7.48e-15,0.00027,25.46,21314,16.869,2.409,14.131,0.330,16.894,1998,1751,3688,0.2945,0.968,1.027,2.000,1.077,0.983,1.549,8779.052,15880.113,8498.773,8770.712,19976.341,6055.742,905.203,3699.716,0.332,0.530,0.525,0.312,0.321,0.485,55488,17949,0.6711,0.1162,0.2488,0.9997,0.0266,0.0349,0.4282,1.0410,0.8647,0.1958,0.0412,0.0315,0.0000,0.4411,0.9201,0.2438,0.6780,0.9809,0.00262,3723,0.9983,0.8756,0.8321,0.9993,0.0266,0.0349,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7532,4.9963,5.1680,0.0474,0.0289,0.0233,0.027,0.048,0.024,0.050,647,0.0387,0.0051,0.0037,0.00229,0.00057,0.00059,27.20,26.54,26.38,1635.8536,0.0924,28.8912,2.7616,6.1110,1128722,1471028,2.3582,0.2182,1882.5,1635.8536,25.53,0,0,0,0,0,0,3524,10660.661,9723.242,0.9643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.13e-14,11382.3,4.1932,2.0465,16.879,228.603,119.290,109.188,5552.6
65000,9542,2580,42178,70653,61531,27918,557,16703,97,0,213039,2205512,31188.033,18298.004,0.9738,5331.548,0.057,0.844,0.059,0.040,0.480,0.396,233,0.0708,0.6512,0.080,21.7,44.0,67.0,33.15,3.44,9.48,0.44,19.79,6.43,1.378,0.209,0.246,0.251,7.764,0.186,0.0033,95,403,576,6647,35,21,0.611,3369,157,2415,6970,506,2386,6650,5.00,12.86,23933,18.2745,65023,22209,219125,1747.0,-0.0,875356,9.030,2616370.561,8.01e-15,0.00014,11.33,24105,19.587,2.415,16.548,0.625,19.620,3968,1784,3790,0.2444,0.970,1.068,2.000,1.350,0.974,1.597,6357.385,13177.463,13897.796,6343.577,16278.208,7999.863,719.522,4247.072,0.436,0.484,0.508,0.453,0.238,0.408,59286,13659,0.5878,0.2253,0.2827,0.9999,0.0285,0.0287,0.5014,0.9024,0.8667,0.1606,0.0623,0.0389,0.0000,0.0000,0.9102,0.1176,0.6391,0.9549,0.00264,3940,0.9993,0.7906,0.8159,0.9995,0.0285,0.0287,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4328,5.1086,5.1902,0.0441,0.0439,0.0355,0.063,0.080,0.045,0.091,653,0.0333,0.0076,0.0037,0.00209,0.00038,0.00047,22.97,25.87,25.84,1608.4688,0.1044,22.7706,3.4824,5.5474,1126911,1469986,1.3034,0.0994,1918.1,1608.4688,19.61,0,0,0,0,0,0,5021,12966.456,11730.171,0.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.79e-15,12303.6,4.5686,2.4527,17.159,237.510,127.349,106.960,8753.1
66000,8069,2505,51650,92311,80278,39961,700,22994,101,0,303006,2781095,36418.629,26015.420,0.9633,7773.229,0.057,0.835,0.067,0.040,0.495,0.384,107,0.0982,0.6313,0.078,24.0,45.8,72.9,34.17,3.74,10.64,0.38,19.41,6.39,1.412,0.227,0.274,0.279,7.697,0.204,0.0037,100,427,767,8741,107,18,0.565,2874,498,1338,6233,957,1579,5533,8.00,14.40,20228,17.3954,65077,21417,222658,1613.4,-0.0,879563,12.022,2616370.561,5.34e-15,0.00021,33.72,32995,26.309,2.415,23.358,0.535,26.338,3720,1110,3239,0.1985,0.981,1.082,2.000,1.329,0.973,1.659,7016.805,13231.937,20019.566,7018.158,17154.135,12938.504,714.726,4588.961,0.479,0.499,0.508,0.479,0.314,0.427,62399,16915,0.5547,0.1203,0.2791,0.9999,0.0319,0.0319,0.4832,0.9880,0.8538,0.1635,0.0459,0.0390,0.0000,0.7967,0.9498,0.2155,0.6742,0.9501,0.00260,4623,0.9989,0.7980,0.7749,0.9996,0.0319,0.0319,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4823,5.0380,5.0110,0.0413,0.0378,0.0327,0.055,0.067,0.031,0.086,1460,0.0509,0.0061,0.0037,0.00176,0.00047,0.00047,25.36,27.26,26.87,1603.3305,0.1338,24.2489,5.7913,6.2303,1128037,1470223,0.6835,0.0143,1940.4,1603.3305,21.44,0,0,0,0,0,0,7030,18242.191,16538.379,0.9607,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.40e-15,12165.1,4.3488,2.7948,24.856,279.854,154.416,127.598,6592.5
67000,8276,2377,42527,76181,65458,33115,539,16572,93,0,222970,2259158,31292.102,20628.935,1.0068,6597.856,0.041,0.860,0.054,0.045,0.482,0.392,174,0.0830,0.6304,0.084,21.9,42.1,72.0,31.82,2.92,9.40,0.28,19.22,6.41,1.466,0.211,0.235,0.240,7.400,0.186,0.0033,97,445,699,7253,77,16,0.353,3480,585,1197,6494,1458,1205,5613,4.00,12.93,19426,16.4061,65008,22137,224012,1623.9,-0.0,882446,9.442,2616370.561,2.01e-14,0.00033,9.25,30219,23.518,2.400,20.439,0.680,23.547,3462,1200,3614,0.1976,0.970,1.253,2.000,1.440,0.971,1.654,5411.738,12879.751,15862.484,5408.471,16619.002,9502.148,589.783,3939.149,0.454,0.460,0.516,0.462,0.238,0.477,65096,15586,0.5491,0.1015,0.2047,1.0000,0.0289,0.0314,0.5192,1.1012,0.9288,0.1487,0.0341,0.0294,0.0000,0.0000,0.6748,0.2179,0.6618,0.9452,0.00261,3385,0.9998,0.7909,0.8278,0.9994,0.0289,0.0314,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2463,5.2578,5.3546,0.0399,0.0300,0.0260,0.067,0.038,0.034,0.068,1439,0.0679,0.0054,0.0036,0.00168,0.00033,0.00053,24.23,25.11,27.09,1515.3216,0.1104,22.1142,4.8909,4.5511,1128866,1469610,0.8441,0.1062,2023.5,1515.3216,19.08,0,0,0,0,0,0,5245,14031.079,12708.968,0.9551,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.00e-15,11823.4,4.1015,2.7755,24.475,239.135,131.656,106.509,7562.6
68000,7953,2166,44743,84402,72409,38982,677,16208,131,0,216800,2281182,35210.479,20850.631,1.0339,6840.730,0.063,0.835,0.061,0.040,0.484,0.392,123,0.0854,0.6330,0.061,23.0,40.0,72.0,30.87,2.70,9.38,0.34,18.45,6.12,1.528,0.214,0.221,0.224,7.748,0.166,0.0031,96,438,561,7847,74,16,0.288,3223,278,838,6837,1510,856,5587,5.50,13.72,18466,15.9195,64918,21473,221707,1839.9,0.0,886035,9.730,2616370.561,3.20e-15,0.00052,20.48,37187,27.776,2.421,24.666,0.688,27.804,3153,772,4028,0.1373,0.996,1.514,2.000,1.410,0.985,1.725,5655.450,15992.079,16551.952,5658.541,19840.716,8777.994,618.278,4613.629,0.475,0.460,0.500,0.467,0.314,0.505,64108,18733,0.5733,0.1040,0.2672,1.0000,0.0243,0.0342,0.5259,1.1115,0.9237,0.1490,0.0194,0.0274,0.0000,0.3545,0.9508,0.0615,0.6783,0.9521,0.00263,2084,0.9993,0.9141,0.8540,0.9996,0.0243,0.0342,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1819,5.2474,5.0228,0.0423,0.0518,0.0473,0.059,0.063,0.036,0.094,1735,0.1148,0.0055,0.0033,0.00175,0.00033,0.00078,24.02,26.16,27.91,1702.2594,0.1004,25.5896,4.8703,4.8596,1129781,1469288,1.6346,0.2676,1911.8,1702.2594,16.76,0,0,0,0,0,0,6175,14009.901,12572.825,0.9601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.26e-15,11266.5,3.9799,2.5672,29.468,267.606,144.830,122.864,7474.3
69000,6302,1938,44389,80485,69634,35326,770,14898,172,0,194951,2341145,33148.891,18883.771,1.0112,6563.444,0.055,0.863,0.049,0.033,0.504,0.378,168,0.1024,0.6445,0.062,23.4,43.1,71.5,32.25,2.59,9.06,0.26,20.34,6.27,1.477,0.206,0.209,0.214,8.370,0.171,0.0030,86,408,498,6950,28,14,0.400,2494,23,863,5416,162,1223,4917,6.50,13.87,20386,16.3762,64972,20726,218327,1429.7,-0.0,886205,8.490,2616370.561,1.73e-14,0.00013,23.82,33591,24.566,2.411,21.742,0.413,24.589,2228,888,3186,0.1749,0.990,1.273,2.000,1.383,0.976,1.682,5510.328,17451.816,12376.387,5508.227,21827.723,6649.716,668.371,5002.239,0.447,0.481,0.545,0.415,0.336,0.483,61944,21548,0.6202,0.1221,0.2464,1.0000,0.0221,0.0401,0.5257,0.9554,0.8723,0.1530,0.0251,0.0262,0.0000,0.4988,0.9177,0.2122,0.7499,0.9592,0.00260,2443,0.9996,0.8025,0.7953,0.9995,0.0221,0.0401,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3700,5.4347,5.0120,0.0452,0.0438,0.0411,0.058,0.040,0.049,0.073,1250,0.0800,0.0041,0.0029,0.00201,0.00032,0.00098,25.44,26.83,28.12,1604.0498,0.0895,27.5361,3.8274,4.6622,1130608,1469152,2.2574,0.3202,1911.5,1604.0498,20.51,0,0,0,0,0,0,5729,12320.326,11012.108,0.9638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.26e-15,11581.1,4.0941,2.3970,20.210,251.731,132.494,120.534,6177.3
70000,8548,2033,40497,74404,65333,33239,668,12550,100,0,170504,1957686,32661.700,17257.518,1.0431,6141.400,0.063,0.852,0.050,0.035,0.488,0.394,146,0.0644,0.6283,0.071,21.6,40.0,72.0,33.29,2.84,8.85,0.31,21.28,6.65,1.361,0.201,0.238,0.243,7.566,0.174,0.0029,85,402,499,6073,49,14,0.619,3380,45,1569,6934,198,1603,6747,6.25,13.73,23080,19.1380,64966,21183,218519,1875.9,-0.0,882366,7.209,2616370.561,2.14e-15,0.00006,7.77,27697,20.778,2.401,17.789,0.588,20.808,2988,1774,3786,0.2690,0.964,1.072,2.000,1.276,0.973,1.609,5810.973,15889.784,13303.752,5819.759,19679.589,7350.729,522.101,3243.289,0.455,0.489,0.515,0.440,0.359,0.487,61927,18032,0.6180,0.1658,0.2734,0.9999,0.0268,0.0425,0.5037,1.0470,0.9058,0.1490,0.0231,0.0410,0.0000,0.0000,0.8614,0.0908,0.6505,0.9409,0.00259,2917,0.9989,0.8299,0.8227,0.9993,0.0268,0.0425,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5212,5.1368,5.1995,0.0417,0.0352,0.0318,0.059,0.070,0.035,0.058,736,0.0443,0.0046,0.0036,0.00231,0.00047,0.00102,25.59,26.61,27.67,1587.5070,0.0874,25.6853,3.3916,3.8176,1129760,1467907,2.2252,0.2416,1929.4,1587.5070,17.44,0,0,0,0,0,0,3916,11116.119,10087.040,0.9648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.47e-15,12316.1,4.7845,2.5273,22.342,246.831,130.596,114.536,7875.7
71000,8876,2505,52782,106396,95189,52817,797,19305,106,0,262069,2817592,41978.407,27270.458,1.0720,9712.576,0.063,0.847,0.051,0.038,0.513,0.374,126,0.0811,0.6217,0.072,24.0,50.0,74.2,36.67,4.44,10.41,0.32,21.50,6.66,1.319,0.213,0.361,0.372,7.739,0.166,0.0032,94,417,664,9695,59,19,0.573,3549,215,1758,6903,826,2210,5840,6.50,12.78,21403,19.1762,65113,19994,216333,1773.9,-0.0,883404,10.478,2616370.561,5.87e-15,0.00013,33.11,36286,26.790,2.392,23.894,0.504,26.822,4390,1295,3191,0.2418,0.964,1.045,2.000,1.197,0.979,1.624,7689.262,17594.691,20413.047,7695.078,23582.858,11663.679,958.223,4935.980,0.482,0.514,0.541,0.498,0.398,0.536,59218,22728,0.6841,0.1206,0.2905,0.9999,0.0265,0.0412,0.4641,1.0665,0.8387,0.1737,0.0373,0.0436,0.0000,0.7810,0.9584,0.1060,0.6708,0.9450,0.00259,3490,0.9997,0.9116,0.7743,0.9995,0.0265,0.0412,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5522,5.1668,5.0659,0.0379,0.0330,0.0295,0.031,0.062,0.039,0.057,966,0.0398,0.0051,0.0025,0.00184,0.00057,0.00087,25.21,26.63,27.99,1791.4687,0.1095,31.4222,5.1112,5.3672,1129834,1467911,1.9001,0.0947,1758.2,1791.4687,20.79,0,0,0,0,0,0,5859,17557.882,16002.551,0.9560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.19e-15,11919.6,4.7940,2.6574,38.415,314.884,171.046,144.335,7377.9
72000,8796,2510,51990,101778,92965,49035,753,21474,86,0,305752,2582681,39746.949,28825.083,1.0518,8726.443,0.056,0.843,0.055,0.046,0.492,0.383,106,0.0858,0.6049,0.062,26.0,50.4,75.0,38.72,4.77,11.86,0.30,21.79,6.82,1.280,0.231,0.423,0.432,7.720,0.171,0.0037,98,409,624,9130,102,19,0.730,3689,580,1469,6747,1729,1396,5671,7.50,13.50,18865,17.3350,65235,19157,214788,2076.7,-0.0,888404,11.096,2616370.561,4.09e-15,0.00015,16.62,28227,22.782,2.400,19.949,0.433,22.813,4435,1255,3106,0.2038,0.980,1.049,2.000,1.157,0.972,1.580,8047.661,14372.522,20861.857,8047.243,19564.291,14940.663,652.800,4505.176,0.476,0.541,0.486,0.485,0.404,0.519,58314,18214,0.5541,0.1449,0.3138,1.0000,0.0214,0.0463,0.4496,0.9877,0.7906,0.1745,0.0281,0.0555,0.0000,0.0000,0.8708,0.2621,0.6418,0.9529,0.00257,5603,0.9994,0.8384,0.7723,0.9997,0.0214,0.0463,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4759,4.9300,5.0103,0.0364,0.0371,0.0340,0.045,0.059,0.036,0.074,965,0.0297,0.0041,0.0049,0.00186,0.00064,0.00080,26.17,27.08,27.18,1771.1835,0.1356,27.7144,6.0179,5.0786,1131836,1467603,1.8278,0.0182,1650.6,1771.1835,23.31,0,0,0,0,0,0,5728,20098.640,18467.308,0.9506,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.78e-15,10236.3,4.3337,2.5213,53.922,287.593,156.402,130.810,7759.3
