run,seed,way,share,n,size,speed,age,flesh,lineages,top_lineage,top_lineage_share,places,crossed,travel,on_rich
e057 foul 0.03,10,mixed / no tooth / stays,0.050037907505686124,66,36.0,0.23099999999999998,484.0,0.4772252073355917,6,250,0.6363636363636364,0:0.52 1:0.35 2:0.14,0.15151515151515152,3.8,
e057 foul 0.03,10,flesh / no tooth / stays,0.0401819560272934,53,16.0,0.318,482.0,0.8541666666666666,5,848,0.4528301886792453,0:0.53 1:0.26 2:0.21,0.11320754716981132,5.34,
e057 foul 0.03,10,mixed / tooth / stays,0.03411675511751327,45,36.0,0.224,507.0,0.40722433460076046,2,250,0.9777777777777777,0:0.27 1:0.56 2:0.18,0.1111111111111111,3.2,
e057 foul 0.03,10,mixed / tooth / roams,0.01061410159211524,14,36.0,0.353,1407.5,0.37880301000833694,1,250,1.0,0:0.43 1:0.43 2:0.14,0.35714285714285715,11.89,
e057 foul 0.03,10,flesh / tooth / stays,0.004548900682335102,6,36.0,0.20900000000000002,545.5,0.7434002362642453,1,250,1.0,0:0.50 1:0.33 2:0.17,0,2.585,
e057 foul 0.03,11,plant / no tooth / stays,0.639297579496915,1347,16.0,0.188,1141.0,0.08650969168726422,47,1182,0.20638455827765403,0:0.46 1:0.32 2:0.21,0.13659985152190052,3.95,
e057 foul 0.03,11,plant / no tooth / roams,0.25059326056003794,528,16.0,0.188,2190.5,0.12145942084082018,37,1182,0.2215909090909091,0:0.40 1:0.34 2:0.26,0.38446969696969696,10.61,
e057 foul 0.03,11,mixed / no tooth / stays,0.05695301376364499,120,16.0,0.219,927.0,0.44300890582867436,20,1182,0.26666666666666666,0:0.37 1:0.28 2:0.35,0.125,4.37,
e057 foul 0.03,11,mixed / no tooth / roams,0.025628856193640248,54,16.0,0.25,1244.0,0.4302225835389101,16,1140,0.3888888888888889,0:0.20 1:0.33 2:0.46,0.35185185185185186,10.73,
e057 foul 0.03,11,plant / tooth / stays,0.013763644992880873,29,16.0,0.206,750.0,0.05015308353987461,12,1140,0.27586206896551724,0:0.24 1:0.34 2:0.41,0.034482758620689655,3.13,
e057 foul 0.03,11,flesh / no tooth / stays,0.006644518272425249,14,16.0,0.25,490.5,0.721277636419599,6,1182,0.35714285714285715,0:0.07 1:0.21 2:0.71,0.07142857142857142,2.8449999999999998,
e057 foul 0.03,11,plant / tooth / roams,0.0018984337921214998,4,16.0,0.21150000000000002,1453.0,0.1741920959095313,3,1140,0.5,0:0.25 1:0.25 2:0.50,0,15.635000000000002,
e057 foul 0.03,11,flesh / no tooth / roams,0.0018984337921214998,4,16.0,0.3335,1119.0,0.7684826649756509,3,1140,0.5,1:0.50 2:0.50,0.5,13.690000000000001,
e057 foul 0.03,11,mixed / tooth / stays,0.0014238253440911248,3,16.0,0.235,333.0,0.5407178217821782,3,1140,0.3333333333333333,1:0.33 2:0.67,0,3.51,
e057 foul 0.03,11,flesh / tooth / stays,0.0009492168960607499,2,16.0,0.299,714.5,0.872531236373745,2,421,0.5,2:1.00,0,5.9350000000000005,
e057 foul 0.03,11,mixed / tooth / roams,0.00047460844803037496,1,16.0,0.29,901.0,0.6119148936170213,1,1140,1.0,1:1.00,1,22.39,
e057 foul 0.03,11,flesh / tooth / roams,0.00047460844803037496,1,16.0,0.303,451.0,0.8158036677454154,1,1140,1.0,2:1.00,0,9.1,
e057 foul 0.03,12,plant / no tooth / stays,0.6744809109176155,1007,32.0,0.195,876.0,0.0829140461215933,31,1605,0.5978152929493545,0:0.49 1:0.32 2:0.19,0.0903674280039722,2.8,
e057 foul 0.03,12,plant / no tooth / roams,0.17012726054922975,254,36.0,0.207,2259.0,0.1328928495142441,14,1605,0.7047244094488189,0:0.41 1:0.35 2:0.24,0.36220472440944884,11.254999999999999,
e057 foul 0.03,12,mixed / no tooth / stays,0.08908238446081715,133,36.0,0.207,751.0,0.4246947082767978,11,1605,0.7669172932330827,0:0.35 1:0.32 2:0.33,0.12781954887218044,3.34,
e057 foul 0.03,12,mixed / no tooth / roams,0.038178164768921635,57,36.0,0.217,1387.0,0.4017531764010637,4,1605,0.9298245614035088,0:0.11 1:0.35 2:0.54,0.40350877192982454,12.55,
e057 foul 0.03,12,flesh / no tooth / stays,0.017414601473543203,26,36.0,0.2205,508.5,0.7536175598116088,3,1605,0.7692307692307693,0:0.23 1:0.12 2:0.65,0.11538461538461539,3.425,
e057 foul 0.03,12,flesh / no tooth / roams,0.004688546550569324,7,38.0,0.276,1098.0,0.781011317388638,2,1605,0.8571428571428571,1:0.14 2:0.86,0.14285714285714285,12.25,
e057 foul 0.03,12,plant / tooth / stays,0.004688546550569324,7,25.0,0.173,528.0,0.04477611940298507,5,1815,0.42857142857142855,1:0.29 2:0.71,0,3.4,
e057 foul 0.03,12,mixed / tooth / roams,0.0006697923643670462,1,81.0,0.371,593.0,0.6597252990695613,1,1605,1.0,2:1.00,1,8.25,
e057 foul 0.03,12,mixed / tooth / stays,0.0006697923643670462,1,12.0,0.154,332.0,0.3410404624277457,1,1820,1.0,1:1.00,0,0.75,
e057 foul 0.03,13,plant / no tooth / stays,0.2777777777777778,275,36.0,0.157,475.0,0.11615755627009647,11,225,0.6472727272727272,0:0.34 1:0.37 2:0.28,0.15636363636363637,4.25,
e057 foul 0.03,13,plant / no tooth / roams,0.12323232323232323,122,36.0,0.22,804.0,0.13720057381129092,6,225,0.6639344262295082,0:0.34 1:0.23 2:0.43,0.4262295081967213,11.72,
e057 foul 0.03,13,mixed / no tooth / stays,0.12121212121212122,120,36.0,0.1665,509.0,0.48015667861903,8,225,0.6416666666666667,0:0.41 1:0.38 2:0.21,0.16666666666666666,4.25,
e057 foul 0.03,13,mixed / no tooth / roams,0.09191919191919191,91,36.0,0.231,779.0,0.4728656518861681,5,225,0.6703296703296703,0:0.45 1:0.23 2:0.32,0.42857142857142855,13.46,
e057 foul 0.03,13,plant / tooth / stays,0.08080808080808081,80,36.0,0.22,440.5,0.19230665468429242,5,225,0.9375,0:0.31 1:0.44 2:0.25,0.15,3.99,
e057 foul 0.03,13,mixed / tooth / roams,0.07474747474747474,74,36.0,0.2775,720.5,0.4943007397948767,2,225,0.9864864864864865,0:0.38 1:0.26 2:0.36,0.4189189189189189,12.175,
e057 foul 0.03,13,mixed / tooth / stays,0.0696969696969697,69,36.0,0.278,496.0,0.5056818181818182,5,225,0.9420289855072463,0:0.45 1:0.45 2:0.10,0.17391304347826086,4.51,
e057 foul 0.03,13,flesh / tooth / stays,0.046464646464646465,46,36.0,0.3045,380.5,0.7615233774990325,2,225,0.9782608695652174,0:0.46 1:0.37 2:0.17,0.21739130434782608,4.3100000000000005,
e057 foul 0.03,13,plant / tooth / roams,0.04141414141414142,41,36.0,0.274,791.0,0.2238486254908961,1,225,1.0,0:0.20 1:0.37 2:0.44,0.4146341463414634,12.14,
e057 foul 0.03,13,flesh / no tooth / stays,0.02727272727272727,27,36.0,0.112,422.0,0.7820121951219512,5,225,0.6296296296296297,0:0.52 1:0.22 2:0.26,0.037037037037037035,4.51,
e057 foul 0.03,13,flesh / tooth / roams,0.024242424242424242,24,36.0,0.3265,587.5,0.7229987392538202,1,225,1.0,0:0.29 1:0.42 2:0.29,0.375,13.025,
e057 foul 0.03,13,flesh / no tooth / roams,0.021212121212121213,21,36.0,0.25,494.0,0.763083849184018,3,225,0.8095238095238095,0:0.57 1:0.24 2:0.19,0.47619047619047616,14.21,
e057 foul 0.03,14,plant / no tooth / stays,0.3088363954505687,353,36.0,0.215,465.0,0.07687253613666228,12,37,0.8101983002832861,0:0.39 1:0.39 2:0.23,0.17280453257790368,3.26,
e057 foul 0.03,14,flesh / no tooth / roams,0.2204724409448819,252,16.0,0.375,1017.5,0.78443606823995,9,516,0.873015873015873,0:0.34 1:0.33 2:0.33,0.5753968253968254,18.17,
e057 foul 0.03,14,mixed / no tooth / roams,0.16535433070866143,189,16.0,0.333,942.0,0.5205399061032864,12,516,0.7777777777777778,0:0.40 1:0.34 2:0.25,0.5555555555555556,17.68,
e057 foul 0.03,14,plant / no tooth / roams,0.11723534558180228,134,36.0,0.2655,855.5,0.12219711133581274,9,37,0.5597014925373134,0:0.34 1:0.23 2:0.43,0.43283582089552236,12.535,
e057 foul 0.03,14,flesh / no tooth / stays,0.07961504811898512,91,16.0,0.375,659.0,0.8009259259259259,9,516,0.8571428571428571,0:0.46 1:0.32 2:0.22,0.1978021978021978,5.06,
e057 foul 0.03,14,mixed / no tooth / stays,0.06561679790026247,75,16.0,0.286,518.0,0.47058823529411764,8,516,0.6533333333333333,0:0.41 1:0.39 2:0.20,0.24,5.06,
e057 foul 0.03,14,plant / tooth / stays,0.03499562554680665,40,49.0,0.213,509.0,0.09978456906080156,3,37,0.875,0:0.60 1:0.12 2:0.28,0.075,3.505,
e057 foul 0.03,14,plant / tooth / roams,0.0026246719160104987,3,49.0,0.2,1764.0,0.21320742596518272,1,37,1.0,0:1.00,0,11.7,
e057 foul 0.03,14,mixed / tooth / stays,0.0026246719160104987,3,49.0,0.184,342.0,0.41992783791285043,2,37,0.6666666666666666,0:0.33 1:0.67,0,0.75,
e057 foul 0.03,14,flesh / tooth / roams,0.0017497812773403325,2,29.0,0.3285,612.5,0.8032197876756066,2,684,0.5,0:0.50 2:0.50,0.5,20.645,
e057 foul 0.03,14,mixed / tooth / roams,0.0008748906386701663,1,36.0,0.286,341.0,0.5116755428103237,1,703,1.0,1:1.00,1,8.75,
e058 sun 0.1,9,plant / no tooth / roams,0.8596491228070176,147,36.0,0.511,1029.0,0.04136523836023002,2,62,0.9047619047619048,0:0.37 1:0.36 2:0.27,0.5850340136054422,34.51,
e058 sun 0.1,9,mixed / no tooth / roams,0.08771929824561403,15,49.0,0.493,740.0,0.4024673133698861,2,62,0.9333333333333333,0:0.53 1:0.13 2:0.33,0.6,36.95,
e058 sun 0.1,9,flesh / no tooth / roams,0.017543859649122806,3,49.0,0.509,518.0,0.737493889522568,1,62,1.0,1:0.67 2:0.33,1,23.94,
e058 sun 0.1,9,plant / no tooth / stays,0.011695906432748537,2,36.0,0.642,604.5,0.1554680157424812,1,62,1.0,0:1.00,0,5.73,
e058 sun 0.1,9,flesh / tooth / roams,0.005847953216374269,1,49.0,0.486,882.0,0.7657785542694912,1,62,1.0,2:1.00,1,11.1,
e058 sun 0.1,9,mixed / no tooth / stays,0.005847953216374269,1,36.0,0.59,764.0,0.3775127015683676,1,62,1.0,0:1.00,0,4.07,
e058 sun 0.1,9,mixed / tooth / stays,0.005847953216374269,1,81.0,0.503,550.0,0.5603977771278152,1,62,1.0,0:1.00,0,2.0,
e058 sun 0.1,9,flesh / no tooth / stays,0.005847953216374269,1,36.0,0.0,399.0,0.8406805877803557,1,62,1.0,1:1.00,0,0.0,
e058 sun 0.2,9,plant / no tooth / roams,0.7684887459807074,239,49.0,0.442,1474.0,0.04772346932887067,5,21,0.5439330543933054,0:0.39 1:0.36 2:0.25,0.5648535564853556,28.29,
e058 sun 0.2,9,plant / no tooth / stays,0.09003215434083602,28,36.0,0.4245,581.0,0.07246544823843491,5,21,0.5,0:0.75 1:0.21 2:0.04,0.07142857142857142,4.574999999999999,
e058 sun 0.2,9,mixed / no tooth / roams,0.05787781350482315,18,49.0,0.4245,804.5,0.3969785572054174,5,21,0.5555555555555556,0:0.39 1:0.28 2:0.33,0.5555555555555556,15.68,
e058 sun 0.2,9,plant / tooth / roams,0.04823151125401929,15,49.0,0.425,686.0,0.06515264333581534,3,21,0.7333333333333333,0:0.33 1:0.40 2:0.27,0.6666666666666666,19.66,
e058 sun 0.2,9,mixed / tooth / stays,0.00964630225080386,3,36.0,0.195,1410.0,0.5676769887296204,2,21,0.6666666666666666,0:0.33 1:0.67,0.3333333333333333,4.76,
e058 sun 0.2,9,plant / tooth / stays,0.006430868167202572,2,42.5,0.35,1849.0,0.0277862838578172,2,21,0.5,0:1.00,0,2.63,
e058 sun 0.2,9,flesh / no tooth / roams,0.006430868167202572,2,35.5,0.7115,684.5,0.6917380617805825,2,187,0.5,1:0.50 2:0.50,0.5,36.94,
e058 sun 0.2,9,mixed / no tooth / stays,0.006430868167202572,2,40.5,0.44,466.0,0.47006277854986345,2,188,0.5,0:0.50 1:0.50,0,6.109999999999999,
e058 sun 0.2,9,mixed / tooth / roams,0.003215434083601286,1,49.0,0.447,660.0,0.39928119116892,1,21,1.0,2:1.00,1,34.09,
e058 sun 0.2,9,flesh / no tooth / stays,0.003215434083601286,1,49.0,0.022,346.0,0.8045112781954886,1,21,1.0,1:1.00,0,0.25,
e058 sun 1,9,plant / no tooth / stays,0.24581497797356827,279,36.0,0.164,492.0,0.1417267203617352,14,593,0.32974910394265233,0:0.46 1:0.30 2:0.24,0.17921146953405018,3.51,
e058 sun 1,9,mixed / no tooth / stays,0.10748898678414097,122,36.0,0.1105,531.5,0.4790625415834997,14,593,0.5081967213114754,0:0.49 1:0.29 2:0.22,0.14754098360655737,3.615,
e058 sun 1,9,mixed / tooth / roams,0.09779735682819383,111,36.0,0.279,778.0,0.5163425734381465,2,593,0.963963963963964,0:0.29 1:0.47 2:0.24,0.5405405405405406,14.4,
e058 sun 1,9,plant / tooth / stays,0.08722466960352424,99,36.0,0.189,465.0,0.17272024729520866,6,593,0.8484848484848485,0:0.49 1:0.34 2:0.16,0.18181818181818182,3.81,
e058 sun 1,9,mixed / tooth / stays,0.07400881057268723,84,36.0,0.236,454.5,0.49142168103711853,4,593,0.9404761904761905,0:0.48 1:0.38 2:0.14,0.11904761904761904,4.99,
e058 sun 1,9,plant / no tooth / roams,0.07312775330396476,83,36.0,0.186,877.0,0.17711201674193192,11,593,0.4939759036144578,0:0.30 1:0.35 2:0.35,0.4819277108433735,11.67,
e058 sun 1,9,mixed / no tooth / roams,0.06872246696035242,78,36.0,0.0375,842.0,0.47670554015984196,8,593,0.7692307692307693,0:0.36 1:0.36 2:0.28,0.5128205128205128,12.065000000000001,
e058 sun 1,9,plant / tooth / roams,0.06784140969162995,77,36.0,0.202,825.0,0.20562746201463142,2,593,0.922077922077922,0:0.21 1:0.40 2:0.39,0.4805194805194805,12.0,
e058 sun 1,9,flesh / tooth / roams,0.05991189427312775,68,36.0,0.289,594.0,0.766150460266026,2,593,0.9705882352941176,0:0.31 1:0.40 2:0.29,0.45588235294117646,13.0,
e058 sun 1,9,flesh / tooth / stays,0.05726872246696035,65,46.0,0.243,403.0,0.7912327063578424,2,593,0.9692307692307692,0:0.42 1:0.38 2:0.20,0.12307692307692308,4.5,
e058 sun 1,9,flesh / no tooth / stays,0.03612334801762115,41,49.0,0.0,503.0,0.7938718662952646,6,593,0.6585365853658537,0:0.49 1:0.20 2:0.32,0.1951219512195122,3.54,
e058 sun 1,9,flesh / no tooth / roams,0.024669603524229075,28,36.0,0.07700000000000001,797.0,0.7747084886646822,2,593,0.8928571428571429,0:0.29 1:0.29 2:0.43,0.42857142857142855,13.9,
e059 islands,9,plant / no tooth / stays,0.6190476190476191,676,16.0,0.167,887.5,0.0502116879098385,38,502,0.3594674556213018,8:1.00,0,4.395,0.863905325443787
e059 islands,9,plant / no tooth / roams,0.326007326007326,356,16.0,0.188,2069.5,0.08729908253698437,32,502,0.41853932584269665,0:0.02 8:0.98,0.02247191011235955,11.93,0.6797752808988764
e059 islands,9,mixed / no tooth / stays,0.038461538461538464,42,16.0,0.25,706.0,0.4471700036262186,15,502,0.3333333333333333,8:1.00,0,3.37,0.9523809523809523
e059 islands,9,mixed / no tooth / roams,0.008241758241758242,9,16.0,0.25,1482.0,0.4235492415121599,7,502,0.3333333333333333,8:1.00,0,9.1,0.8888888888888888
e059 islands,9,flesh / no tooth / stays,0.008241758241758242,9,16.0,0.25,429.0,0.7919027221224264,5,603,0.4444444444444444,8:1.00,0,3.09,0.5555555555555556
e059 islands,10,plant / no tooth / stays,0.5486486486486486,406,16.0,0.156,722.5,0.041637577182149874,9,970,0.2512315270935961,8:1.00,0,3.7699999999999996,0.8423645320197044
e059 islands,10,plant / no tooth / roams,0.3554054054054054,263,25.0,0.191,1552.0,0.06376133372331091,9,879,0.3269961977186312,0:0.03 8:0.97,0.026615969581749048,13.75,0.5361216730038023
e059 islands,10,mixed / no tooth / stays,0.06351351351351352,47,22.0,0.204,675.0,0.4315460697553357,6,879,0.3404255319148936,8:1.00,0,4.6,0.9787234042553191
e059 islands,10,mixed / no tooth / roams,0.02702702702702703,20,25.0,0.2085,1105.0,0.41274918859835685,5,879,0.45,8:1.00,0,9.58,0.9
e059 islands,10,flesh / no tooth / stays,0.002702702702702703,2,30.5,0.0905,391.5,0.7913638764247347,1,879,1.0,8:1.00,0,5.25,1
e059 islands,10,flesh / no tooth / roams,0.0013513513513513514,1,25.0,0.224,1453.0,0.6951807228915663,1,755,1.0,8:1.00,0,21.18,1
e059 islands,10,plant / tooth / stays,0.0013513513513513514,1,144.0,0.266,431.0,0.0,1,970,1.0,8:1.00,0,6.0,0
e059 islands,11,plant / no tooth / stays,0.5870786516853933,418,36.0,0.169,670.5,0.06313274354511467,36,1267,0.1339712918660287,0:0.01 8:0.99,0.011961722488038277,3.25,0.80622009569378
e059 islands,11,plant / no tooth / roams,0.26264044943820225,187,25.0,0.208,1667.0,0.08,24,874,0.18181818181818182,0:0.05 8:0.95,0.0481283422459893,14.5,0.48663101604278075
e059 islands,11,mixed / no tooth / stays,0.06741573033707865,48,36.0,0.208,602.5,0.4367493674811884,16,952,0.25,8:1.00,0,3.8899999999999997,0.8333333333333334
e059 islands,11,mixed / no tooth / roams,0.060393258426966294,43,25.0,0.22,1477.0,0.3911424903722721,10,874,0.37209302325581395,0:0.09 8:0.91,0.09302325581395349,16.33,0.6511627906976745
e059 islands,11,flesh / no tooth / stays,0.01544943820224719,11,25.0,0.239,506.0,0.7645331767469171,6,952,0.45454545454545453,8:1.00,0,2.57,0.8181818181818182
e059 islands,11,flesh / no tooth / roams,0.0028089887640449437,2,25.0,0.2175,699.0,0.7087440213188317,1,874,1.0,8:1.00,0,15.2,0.5
e059 islands,11,mixed / tooth / stays,0.0028089887640449437,2,30.5,0.1225,570.5,0.5461038350011019,1,874,1.0,8:1.00,0,3.875,1
e059 islands,11,plant / tooth / stays,0.0014044943820224719,1,36.0,0.121,661.0,0.23248145094806263,1,874,1.0,8:1.00,0,3.0,1
e059 islands,12,plant / no tooth / stays,0.6921708185053381,389,27.0,0.185,716.0,0.052598881756057154,20,1227,0.2544987146529563,0:0.01 8:0.99,0.005141388174807198,2.76,0.8226221079691517
e059 islands,12,plant / no tooth / roams,0.2117437722419929,119,27.0,0.231,1849.0,0.09517084034982888,14,911,0.24369747899159663,0:0.09 8:0.91,0.10084033613445378,13.17,0.5798319327731093
e059 islands,12,mixed / no tooth / stays,0.05871886120996441,33,32.0,0.262,665.0,0.443469591226321,7,911,0.36363636363636365,0:0.03 8:0.97,0,2.7,0.9090909090909091
e059 islands,12,mixed / no tooth / roams,0.021352313167259787,12,35.0,0.271,1295.0,0.4319295261320106,5,911,0.5,8:1.00,0,10.555,0.9166666666666666
e059 islands,12,flesh / no tooth / stays,0.008896797153024912,5,25.0,0.24,589.0,0.7778426791277259,2,1227,0.8,8:1.00,0,1.03,1
e059 islands,12,plant / tooth / roams,0.0035587188612099642,2,25.0,0.188,520.5,0.13064516129032258,1,969,1.0,8:1.00,0,10.5,0
e059 islands,12,flesh / no tooth / roams,0.0017793594306049821,1,100.0,0.428,781.0,0.8091629348949362,1,1004,1.0,8:1.00,0,24.0,1
e059 islands,12,plant / tooth / stays,0.0017793594306049821,1,25.0,0.047,489.0,0.0,1,969,1.0,8:1.00,0,1.46,0
e059 islands,13,plant / no tooth / stays,0.7121374865735768,663,19.0,0.16,657.0,0.04800724637681159,26,1029,0.19457013574660634,8:1.00,0,3.2,0.8657616892911011
e059 islands,13,plant / no tooth / roams,0.21482277121374865,200,16.0,0.188,1634.5,0.04805748301683261,14,451,0.22,0:0.05 8:0.95,0.055,11.51,0.56
e059 islands,13,mixed / no tooth / stays,0.050483351235230935,47,25.0,0.2,680.0,0.442464161177838,13,451,0.2978723404255319,8:1.00,0,3.02,0.9361702127659575
e059 islands,13,flesh / no tooth / stays,0.01288936627282492,12,25.0,0.2505,587.0,0.7291466956058641,6,837,0.3333333333333333,8:1.00,0,2.5250000000000004,0.9166666666666666
e059 islands,13,mixed / no tooth / roams,0.007518796992481203,7,16.0,0.18,1491.0,0.4153021732658529,4,701,0.42857142857142855,0:0.14 8:0.86,0.14285714285714285,10.51,0.8571428571428571
e059 islands,13,flesh / no tooth / roams,0.0021482277121374865,2,20.5,0.26849999999999996,944.0,0.82703681520345,2,764,0.5,8:1.00,0,9.965,1
e059 islands,14,plant / no tooth / stays,0.38191632928475033,283,25.0,0.186,649.0,0.08746997598078463,27,1545,0.3003533568904594,0:0.00 8:1.00,0.0035335689045936395,3.88,0.8445229681978799
e059 islands,14,plant / no tooth / roams,0.2739541160593792,203,25.0,0.224,1162.0,0.0928988326848249,24,1545,0.33497536945812806,0:0.03 8:0.97,0.029556650246305417,12.62,0.5763546798029556
e059 islands,14,mixed / no tooth / stays,0.1214574898785425,90,25.0,0.249,629.0,0.45773148377951334,17,1545,0.3333333333333333,8:1.00,0,3.885,0.9777777777777777
e059 islands,14,mixed / no tooth / roams,0.08367071524966262,62,25.0,0.3085,967.5,0.47410171578384497,18,1545,0.24193548387096775,8:1.00,0,13.79,0.7096774193548387
e059 islands,14,plant / tooth / stays,0.048582995951417005,36,36.0,0.16799999999999998,734.5,0.10193734208286229,4,1370,0.8055555555555556,8:1.00,0,3.47,0.9444444444444444
e059 islands,14,flesh / no tooth / stays,0.037786774628879895,28,25.0,0.39,457.5,0.7671789481653329,12,1545,0.17857142857142858,8:1.00,0,3.8449999999999998,0.9285714285714286
e059 islands,14,plant / tooth / roams,0.016194331983805668,12,36.0,0.21450000000000002,1414.5,0.14653741068389536,3,1370,0.8333333333333334,0:0.08 8:0.92,0.08333333333333333,9.95,0.5833333333333334
e059 islands,14,flesh / no tooth / roams,0.014844804318488529,11,25.0,0.392,462.0,0.7733900364520049,3,1545,0.8181818181818182,8:1.00,0,13.75,0.6363636363636364
e059 islands,14,mixed / tooth / stays,0.01349527665317139,10,36.0,0.263,650.0,0.4540024732897494,3,1370,0.8,8:1.00,0,4.51,1
e059 islands,14,mixed / tooth / roams,0.005398110661268556,4,25.0,0.2085,1027.0,0.40710558484492276,3,1062,0.5,8:1.00,0,11.19,0.75
e059 islands,14,flesh / tooth / roams,0.001349527665317139,1,23.0,0.225,529.0,0.7208858342878962,1,1062,1.0,8:1.00,0,10.4,0
e059 islands,14,flesh / tooth / stays,0.001349527665317139,1,36.0,0.337,519.0,0.8495435945860874,1,1370,1.0,8:1.00,0,1.25,1
e059 thin uniform,9,plant / no tooth / roams,0.7939560439560439,578,33.0,0.3925,1625.0,0.0257552861123527,9,529,0.4844290657439446,0:0.36 1:0.30 2:0.34,0.6211072664359861,27.255000000000003,1
e059 thin uniform,9,plant / no tooth / stays,0.09615384615384616,70,28.0,0.339,686.5,0.05200738302599087,8,529,0.5714285714285714,0:0.66 1:0.26 2:0.09,0.12857142857142856,4.935,1
e059 thin uniform,9,plant / tooth / roams,0.03983516483516483,29,37.0,0.413,1565.0,0.02250593338243719,4,423,0.7241379310344828,0:0.34 1:0.28 2:0.38,0.6206896551724138,31.99,1
e059 thin uniform,9,mixed / no tooth / roams,0.027472527472527472,20,33.0,0.459,584.0,0.4445739146211879,4,529,0.6,0:0.55 1:0.35 2:0.10,0.6,18.72,1
e059 thin uniform,9,flesh / no tooth / roams,0.013736263736263736,10,30.0,0.6635,603.0,0.7779810639543714,1,529,1.0,0:0.60 1:0.20 2:0.20,0.5,19.735,1
e059 thin uniform,9,plant / tooth / stays,0.009615384615384616,7,36.0,0.414,644.0,0.004457364341085272,3,423,0.5714285714285714,0:0.57 1:0.29 2:0.14,0.2857142857142857,7.3,1
e059 thin uniform,9,mixed / no tooth / stays,0.009615384615384616,7,28.0,0.357,481.0,0.5454778375608506,3,529,0.7142857142857143,0:0.86 2:0.14,0,4.78,1
e059 thin uniform,9,flesh / no tooth / stays,0.006868131868131868,5,25.0,0.264,474.0,0.8025506512301013,3,417,0.4,0:1.00,0,4.67,1
e059 thin uniform,9,mixed / tooth / roams,0.0013736263736263737,1,35.0,0.415,1418.0,0.3960840820478047,1,423,1.0,1:1.00,0,24.96,1
e059 thin uniform,9,flesh / tooth / roams,0.0013736263736263737,1,54.0,0.392,424.0,0.8910921293471629,1,529,1.0,1:1.00,1,13.31,1
e059 thin uniform,10,plant / no tooth / roams,0.7085365853658536,581,43.0,0.337,1422.0,0.034021469859620145,14,440,0.4750430292598967,0:0.36 1:0.34 2:0.30,0.5060240963855421,19.89,1
e059 thin uniform,10,plant / no tooth / stays,0.16097560975609757,132,49.0,0.315,773.0,0.027006845247810107,12,440,0.3333333333333333,0:0.45 1:0.36 2:0.18,0.1893939393939394,5.4350000000000005,1
e059 thin uniform,10,mixed / no tooth / roams,0.05609756097560976,46,34.0,0.547,991.0,0.4795785743533212,8,440,0.391304347826087,0:0.35 1:0.35 2:0.30,0.4782608695652174,26.775,1
e059 thin uniform,10,plant / tooth / roams,0.024390243902439025,20,23.0,0.36,1016.0,0.04451004610222864,3,440,0.85,0:0.40 1:0.45 2:0.15,0.7,20.335,1
e059 thin uniform,10,mixed / no tooth / stays,0.015853658536585366,13,49.0,0.337,844.0,0.44318740777176585,7,315,0.3076923076923077,0:0.77 1:0.15 2:0.08,0.07692307692307693,5.5,1
e059 thin uniform,10,flesh / no tooth / roams,0.014634146341463415,12,35.5,0.631,487.5,0.7863788685386539,5,315,0.5833333333333334,0:0.58 1:0.17 2:0.25,0.4166666666666667,22.97,1
e059 thin uniform,10,flesh / no tooth / stays,0.013414634146341463,11,42.0,0.434,445.0,0.8787650602409639,5,272,0.36363636363636365,0:0.36 1:0.36 2:0.27,0.18181818181818182,4.0,1
e059 thin uniform,10,plant / tooth / stays,0.003658536585365854,3,30.0,0.201,897.0,0.0939411880797316,2,440,0.6666666666666666,0:0.67 2:0.33,0,5.06,1
e059 thin uniform,10,flesh / tooth / stays,0.0012195121951219512,1,49.0,0.303,761.0,0.6784245294777514,1,265,1.0,0:1.00,0,7.0,1
e059 thin uniform,10,mixed / tooth / stays,0.0012195121951219512,1,29.0,0.111,380.0,0.3825055596738325,1,440,1.0,0:1.00,0,0.75,1
e059 thin uniform,11,plant / no tooth / roams,0.5913776944704779,631,16.0,0.188,1362.0,0.05768583921964346,22,405,0.13153724247226625,0:0.40 1:0.33 2:0.26,0.48811410459587956,15.48,1
e059 thin uniform,11,plant / no tooth / stays,0.32427366447985007,346,16.0,0.179,561.5,0.03135862217976343,21,405,0.15606936416184972,0:0.50 1:0.30 2:0.20,0.17052023121387283,4.5600000000000005,1
e059 thin uniform,11,mixed / no tooth / roams,0.03467666354264293,37,16.0,0.219,946.0,0.46149897330595485,13,403,0.1891891891891892,0:0.49 1:0.32 2:0.19,0.40540540540540543,16.19,1
e059 thin uniform,11,mixed / no tooth / stays,0.033739456419868794,36,16.0,0.219,599.5,0.4880598147191693,14,405,0.16666666666666666,0:0.67 1:0.25 2:0.08,0.1388888888888889,4.4399999999999995,1
e059 thin uniform,11,flesh / no tooth / stays,0.008434864104967198,9,16.0,0.222,532.0,0.7914540816326531,6,312,0.2222222222222222,0:0.22 1:0.56 2:0.22,0,3.4,1
e059 thin uniform,11,flesh / no tooth / roams,0.007497656982193065,8,16.0,0.32799999999999996,466.0,0.7382333727987677,7,312,0.25,0:0.25 1:0.25 2:0.50,0.625,16.345,1
e059 thin uniform,12,plant / no tooth / roams,0.5169683257918553,457,34.0,0.267,1351.0,0.05395348837209302,16,541,0.7045951859956237,0:0.38 1:0.34 2:0.28,0.47045951859956237,17.75,1
