step,id,lineage,age,turns,mass,size,side,density,born_size,born_mass,born_hard,born_muscle,born_sensor,born_digestive,born_bite,hard,muscle,sensor,digestive,bite,bite_any,shell,speed,energy,fat,plant,meat,killed,scavenged,travel,path,worn,pace,place,born_place,temp,moist,height,cells
90000,110792,31,448,448,12.38,14,7,0.885,14,12.38,0,7,0,7,0,0,7,0,7,0,0,1.00,0.565,0.000,16.224,23.071,1.691,0.000,1.691,15.38,64.25,0,1.000,5,5,-5.6,1.000,2321,4444444022000002220000022000000000000000000000000
90000,110793,31,445,445,12.19,14,7,0.870,14,12.19,0,7,0,7,0,0,7,0,7,0,0,1.00,0.574,0.000,12.130,20.597,0.000,0.000,0.000,4.70,66.25,0,1.000,5,4,2.8,1.000,1662,4444444022000002220000022000000000000000000000000
90000,110798,44,442,358,24.34,25,6,0.974,25,24.34,0,15,0,10,0,0,15,0,10,0,0,1.00,0.616,0.000,29.177,39.026,0.001,0.000,0.001,35.90,65.25,0,0.811,5,5,14.5,1.000,74,222222222004220000220004240044244444
90000,110805,31,437,437,9.73,11,7,0.885,14,12.38,0,7,0,7,0,0,5,0,6,0,0,1.00,0.514,0.000,10.199,21.959,0.046,0.000,0.046,18.05,59.00,0,1.000,5,5,-6.3,1.000,2290,0444444022000000220000002000000000000000000000000
90000,110807,31,435,435,13.57,16,6,0.848,16,13.57,0,7,0,9,0,0,7,0,9,0,0,1.00,0.516,0.000,4.656,17.102,1.195,0.000,1.195,16.36,37.75,0,1.000,5,5,11.2,0.616,316,444444422244022200002000000000000000
90000,110809,31,434,434,13.57,16,6,0.848,16,13.57,0,7,0,9,0,0,7,0,9,0,0,1.00,0.516,1.100,20.923,29.574,0.000,0.000,0.000,20.70,75.25,0,1.000,8,5,15.3,0.993,640,444444422244022200002000000000000000
90000,110813,44,429,344,20.23,20,6,1.011,25,25.28,0,9,0,16,0,0,8,0,12,0,0,1.00,0.396,2.680,4.221,20.837,1.106,0.000,1.106,23.64,34.25,0,0.889,5,5,7.6,1.000,1692,222000220000220000200004440444444444
90000,110814,31,429,429,13.57,16,6,0.848,16,13.57,0,7,0,9,0,0,7,0,9,0,0,1.00,0.516,0.000,11.231,26.413,0.243,0.000,0.243,9.10,68.75,0,1.000,5,5,11.0,0.990,621,444444422244022200002000000000000000
90000,110816,44,428,345,24.57,25,6,0.983,25,24.57,0,13,0,12,0,0,13,0,12,0,0,1.00,0.529,0.000,7.527,15.984,0.703,0.703,0.000,6.25,12.00,0,0.807,8,8,16.7,1.000,77,222222222222200000400004440044444444
90000,110819,44,426,319,28.50,29,6,0.983,29,28.50,0,15,0,14,0,0,15,0,14,0,0,1.00,0.526,2.874,23.186,18.577,14.566,0.000,14.566,18.36,35.00,0,0.749,5,5,27.0,0.837,1921,222222422222440022440002444002444444
90000,110823,44,419,313,28.50,29,6,0.983,29,28.50,0,15,0,14,0,0,15,0,14,0,0,1.00,0.526,1.307,26.810,35.414,0.000,0.000,0.000,30.05,54.50,0,0.749,8,5,36.3,1.000,480,222222422222440022440002444002444444
90000,110828,44,415,334,24.57,25,6,0.983,25,24.57,0,13,0,12,0,0,13,0,12,0,0,1.00,0.529,0.255,12.050,21.458,0.452,0.000,0.452,20.37,45.50,0,0.807,8,8,17.0,1.000,77,222222222222200000400004440044444444
90000,110830,44,414,334,24.57,25,6,0.983,25,24.57,0,13,0,12,0,0,13,0,12,0,0,1.00,0.529,0.023,12.863,22.651,0.210,0.000,0.210,23.41,58.75,0,0.807,8,4,34.5,1.000,197,222222222222200000400004440044444444
90000,110832,44,413,279,34.86,33,6,1.056,33,34.86,0,23,0,10,0,0,23,0,10,0,0,1.00,0.660,0.000,20.149,31.658,11.922,10.942,0.980,28.54,62.25,0,0.678,5,5,21.7,1.000,1314,222222222222222222422222440004444444
90000,110833,44,412,308,28.50,29,6,0.983,29,28.50,0,15,0,14,0,0,15,0,14,0,0,1.00,0.526,0.071,17.537,29.928,-0.000,0.000,-0.000,28.87,63.25,0,0.749,6,4,32.0,0.084,967,222222422222440022440002444002444444
90000,110835,31,411,411,12.38,14,7,0.885,14,12.38,0,7,0,7,0,0,7,0,7,0,0,1.00,0.565,1.994,16.422,23.862,0.003,0.000,0.003,25.38,68.75,0,1.000,4,5,-2.7,0.905,1839,4444444022000002220000022000000000000000000000000
90000,110841,44,407,330,23.26,23,6,1.011,25,25.28,0,9,0,16,0,0,7,0,16,0,0,1.00,0.301,0.000,14.538,26.278,0.311,0.000,0.311,5.83,30.00,0,0.829,5,5,11.1,1.000,2273,002244220004220004200004440444444444
90000,110844,44,404,273,34.93,35,6,0.998,35,34.93,0,16,0,19,0,0,16,0,19,0,0,1.00,0.458,0.165,27.846,42.089,0.386,0.000,0.386,6.75,44.50,0,0.677,2,5,3.1,1.000,1060,222244222244222244220444244444244444
90000,110845,44,403,340,15.58,16,6,0.974,25,24.34,0,15,0,10,0,0,9,0,7,0,0,1.00,0.578,1.630,18.513,48.030,0.032,0.000,0.032,22.98,68.00,0,1.000,5,5,5.9,1.000,1108,022222022004020000020004040040044400
90000,110850,44,399,328,23.59,24,6,0.983,25,24.57,0,10,0,15,0,0,10,0,14,0,0,1.00,0.424,0.000,0.060,12.902,0.199,0.000,0.199,13.70,22.25,1,0.824,8,8,19.8,1.000,437,422222402222400002400000044044444444
90000,110852,31,398,398,15.60,17,7,0.918,17,15.60,0,8,0,9,0,0,8,0,9,0,0,1.00,0.513,0.000,5.144,24.625,1.635,1.635,0.000,20.26,69.00,0,1.000,5,5,-4.9,1.000,2205,4444444422200402220000022000000000000000000000000
90000,110858,44,393,299,27.52,28,6,0.983,28,27.52,0,14,0,14,0,0,14,0,14,0,0,1.00,0.509,0.000,11.692,21.612,1.152,0.000,1.152,10.28,49.00,0,0.763,5,5,25.9,1.000,1718,222222422222400022400002444044444444
90000,110865,44,388,290,28.50,29,6,0.983,29,28.50,0,13,0,16,0,0,13,0,16,0,0,1.00,0.456,0.142,5.176,19.276,0.502,0.000,0.502,25.21,34.50,0,0.749,4,5,28.7,0.537,1611,222222402222400022440002444444444444
90000,110872,44,379,305,24.57,25,6,0.983,25,24.57,0,13,0,12,0,0,13,0,12,0,0,1.00,0.529,1.335,22.487,28.232,0.188,0.000,0.188,6.54,58.75,0,0.807,5,5,22.9,0.990,1002,222222222222200000400004440044444444
90000,110875,31,377,377,12.38,14,7,0.885,14,12.38,0,7,0,7,0,0,7,0,7,0,0,1.00,0.565,0.084,10.100,19.971,0.002,0.000,0.002,22.15,77.00,0,1.000,5,5,2.5,1.000,1980,4444444022000002220000022000000000000000000000000
90000,110878,44,376,376,9.30,9,6,1.033,10,10.33,0,6,0,4,0,0,6,0,3,0,0,1.00,0.645,0.000,8.431,11.627,6.172,4.564,1.608,10.08,27.75,0,1.000,2,5,4.2,1.000,1093,000000200000220000220000240000440000
90000,110881,44,373,324,20.97,22,6,0.953,23,21.93,0,8,0,15,0,0,8,0,14,0,0,1.00,0.381,0.015,5.607,13.774,0.273,0.000,0.273,3.91,25.50,0,0.873,4,4,31.9,0.812,1710,222222400022400000440000444044444440
90000,110883,31,372,372,15.93,17,6,0.937,17,15.93,0,8,0,9,0,0,8,0,9,0,0,1.00,0.502,0.000,19.214,20.575,10.116,10.116,-0.000,13.55,49.00,0,1.000,4,4,5.7,0.279,372,444444422244222200002000000000000000
90000,110884,31,370,365,16.41,19,7,0.864,19,16.41,0,3,0,16,0,0,3,0,16,0,0,1.00,0.183,0.490,8.631,22.924,0.594,0.594,-0.000,8.39,19.75,0,0.987,4,4,3.9,0.321,427,4444444442444402200440000004000000000000000000000
90000,110885,44,369,276,28.50,29,6,0.983,29,28.50,0,15,0,14,0,0,15,0,14,0,0,1.00,0.526,0.139,15.369,25.238,0.704,0.628,0.076,37.51,51.50,0,0.749,5,5,27.1,1.000,890,222222422222440022440002444002444444
90000,110886,44,369,229,41.32,40,7,1.033,40,41.32,0,26,0,14,0,0,26,0,14,0,0,1.00,0.629,0.000,12.036,20.275,2.374,2.374,0.000,30.04,38.00,0,0.622,5,4,27.1,0.978,1156,2222222222222244022224400022440002244400224444422
90000,110888,44,368,275,28.50,29,6,0.983,29,28.50,0,15,0,14,0,0,15,0,14,0,0,1.00,0.526,0.000,3.913,16.253,0.000,0.000,0.000,19.26,50.75,0,0.749,5,5,24.8,1.000,1638,222222422222440022440002444002444444
90000,110892,44,363,307,11.79,12,6,0.983,25,24.57,0,13,0,12,0,0,0,0,12,0,0,1.00,0.000,1.268,8.541,24.467,2.334,0.748,1.586,13.90,35.50,0,1.000,5,5,27.4,1.000,1039,000000000000000000400004440044444444
90000,110898,44,352,297,5.90,6,6,0.983,25,24.57,0,13,0,12,0,0,0,0,6,0,0,1.00,0.000,0.000,5.699,26.526,9.038,5.570,3.468,18.68,35.50,0,1.000,8,5,36.9,0.990,74,000000000000000000000000000000444444
90000,110901,31,348,348,11.50,13,7,0.885,14,12.38,0,7,0,7,0,0,7,0,6,0,0,1.00,0.609,0.350,4.185,13.878,0.017,0.000,0.017,32.90,72.75,0,1.000,5,5,-7.5,0.826,2159,4444440022000002220000022000000000000000000000000
90000,110902,44,346,259,28.50,29,6,0.983,29,28.50,0,15,0,14,0,0,15,0,14,0,0,1.00,0.526,0.000,10.836,18.608,0.000,0.000,0.000,19.91,39.25,0,0.749,3,4,24.2,0.347,991,222222422222440022440002444002444444
90000,110903,31,345,345,15.60,17,7,0.918,17,15.60,0,8,0,9,0,0,8,0,9,0,0,1.00,0.513,1.917,22.770,36.262,0.139,0.000,0.139,27.14,47.25,0,1.000,5,5,-4.5,1.000,2242,4444444422200402220000022000000000000000000000000
90000,110904,31,345,340,16.41,19,7,0.864,19,16.41,0,3,0,16,0,0,3,0,16,0,0,1.00,0.183,0.736,21.584,27.018,0.000,0.000,0.000,14.80,18.25,0,0.987,4,4,3.2,0.151,50,4444444442444402200440000004000000000000000000000
90000,110906,31,344,344,12.38,14,7,0.885,14,12.38,0,7,0,7,0,0,7,0,7,0,0,1.00,0.565,0.281,16.898,21.973,0.000,0.000,0.000,2.12,57.50,0,1.000,5,5,4.6,1.000,1739,4444444022000002220000022000000000000000000000000
90000,110908,44,342,323,15.46,16,7,0.966,45,43.00,0,10,1,34,0,0,6,0,10,0,0,1.00,0.388,0.000,3.203,15.910,0.002,0.000,0.002,30.13,46.50,0,1.000,5,4,22.4,0.950,2184,4440002444422200000020000002000000400000040000004
90000,110909,44,342,300,11.79,12,6,0.983,25,24.57,0,13,0,12,0,0,0,0,12,0,0,1.00,0.000,2.657,11.291,23.619,7.241,0.760,6.481,28.66,31.50,0,1.000,8,5,36.7,0.999,42,000000000000000000400004440044444444
90000,110911,31,341,341,13.69,14,7,0.978,14,13.69,0,7,0,7,0,0,7,0,7,0,0,1.00,0.511,0.000,0.355,11.110,0.229,0.000,0.229,3.35,12.50,0,1.000,5,5,-0.7,1.000,1974,4444444022000002220000022000000000000000000000000
90000,110920,44,328,265,24.34,25,6,0.974,25,24.34,0,15,0,10,0,0,15,0,10,0,0,1.00,0.616,0.223,20.808,27.733,0.003,0.000,0.003,15.25,60.25,0,0.811,5,5,9.8,1.000,1286,222222222004220000220004240044244444
90000,110921,44,326,226,32.93,33,6,0.998,35,34.93,0,17,0,18,0,0,16,0,17,0,0,1.00,0.486,0.000,17.566,19.895,1.221,1.206,0.015,6.27,30.75,0,0.697,5,5,7.0,1.000,127,222220222244222244220444244444444440
90000,110924,44,319,192,43.79,42,7,1.043,42,43.79,0,28,0,14,0,0,28,0,14,0,0,1.00,0.639,0.000,0.951,4.591,6.902,6.079,0.822,8.00,9.75,0,0.604,5,5,8.1,1.000,66,2222222222222222222222220002220000424444444444444
90000,110926,31,318,318,14.69,16,7,0.918,16,14.69,0,7,0,9,0,0,7,0,9,0,0,1.00,0.476,0.000,8.105,20.852,0.019,0.000,0.019,20.59,45.00,0,1.000,5,5,-3.2,1.000,2058,4444444422200402220000020000000000000000000000000
90000,110929,31,314,314,14.91,18,7,0.828,19,15.74,0,12,0,7,0,0,12,0,6,0,0,1.00,0.805,0.087,13.784,18.972,0.000,0.000,0.000,20.40,46.50,0,1.000,5,5,4.3,0.739,1688,4044444022200002222000222200000200000000000000000
90000,110930,44,314,196,40.70,42,7,0.969,42,40.70,0,26,0,16,0,0,26,0,16,0,0,1.00,0.639,0.000,6.328,18.260,0.000,0.000,0.000,38.50,38.75,0,0.627,5,8,23.1,0.909,1045,2222222222222222222222200002220004444444444444444
90000,110932,31,310,310,13.57,16,6,0.848,16,13.57,0,7,0,9,0,0,7,0,9,0,0,1.00,0.516,0.000,0.494,12.270,0.000,0.000,0.000,15.77,47.00,0,1.000,5,4,0.9,0.521,839,444444422244022200002000000000000000
90000,110933,31,309,309,13.57,16,6,0.848,16,13.57,0,7,0,9,0,0,7,0,9,0,0,1.00,0.516,0.000,12.955,22.839,0.001,0.000,0.001,17.85,51.00,0,1.000,5,5,5.6,1.000,1515,444444422244022200002000000000000000
90000,110935,44,307,222,30.56,34,6,0.899,34,30.56,0,17,0,17,0,0,17,0,17,0,0,1.00,0.556,1.988,22.200,33.458,0.000,0.000,0.000,15.95,43.50,0,0.724,5,4,25.3,0.995,1151,222222422222440222444022444442444444
90000,110940,31,295,295,15.60,17,7,0.918,17,15.60,0,8,0,9,0,0,8,0,9,0,0,1.00,0.513,0.000,2.680,15.330,0.000,0.000,0.000,29.67,47.25,0,1.000,3,5,-1.6,0.292,1209,4444444422200402220000022000000000000000000000000
90000,110948,31,284,284,12.38,14,7,0.885,14,12.38,0,7,0,7,0,0,7,0,7,0,0,1.00,0.565,0.000,2.787,9.763,0.000,0.000,0.000,17.17,33.25,0,1.000,5,5,8.1,0.978,1489,4444444022000002220000022000000000000000000000000
90000,110949,31,284,284,7.63,9,6,0.848,16,13.57,0,7,0,9,0,0,3,0,6,0,0,1.00,0.393,0.000,0.774,7.984,0.002,0.000,0.002,27.00,40.25,0,1.000,3,4,-1.0,0.159,463,004444002244000200000000000000000000
90000,110950,31,283,283,14.69,16,7,0.918,16,14.69,0,7,0,9,0,0,7,0,9,0,0,1.00,0.476,1.019,18.112,31.537,0.430,0.000,0.430,17.76,38.25,0,1.000,5,5,-4.3,1.000,2147,4444444422200402220000020000000000000000000000000
90000,110955,31,278,205,29.30,30,7,0.977,30,29.30,0,14,0,16,0,0,14,0,16,0,0,1.00,0.478,0.759,13.586,15.255,2.746,2.713,0.033,12.38,25.00,0,0.739,5,5,-5.5,1.000,2262,4444444422200042222004222200422200044000004440000
90000,110956,31,276,276,13.57,16,6,0.848,16,13.57,0,7,0,9,0,0,7,0,9,0,0,1.00,0.516,0.000,9.736,17.329,0.477,0.000,0.477,4.51,39.25,0,1.000,5,5,5.2,0.986,970,444444422244022200002000000000000000
90000,110959,44,271,218,24.57,25,6,0.983,25,24.57,0,13,0,12,0,0,13,0,12,0,0,1.00,0.529,0.000,12.036,17.238,0.202,0.000,0.202,17.24,22.75,0,0.807,8,5,31.8,1.000,72,222222222222200000400004440044444444
90000,110962,44,268,214,25.05,25,6,1.002,25,25.05,0,9,0,16,0,0,9,0,16,0,0,1.00,0.359,0.625,16.938,19.244,1.516,1.516,0.000,10.75,24.50,0,0.799,5,5,22.2,0.991,2241,222222220004200004400004444444444444
90000,110963,44,268,216,24.57,25,6,0.983,25,24.57,0,13,0,12,0,0,13,0,12,0,0,1.00,0.529,0.000,12.031,15.124,0.000,0.000,0.000,12.86,27.25,0,0.807,5,5,17.4,0.996,986,222222222222200000400004440044444444
90000,110968,31,260,260,14.69,16,7,0.918,16,14.69,0,7,0,9,0,0,7,0,9,0,0,1.00,0.476,0.000,14.905,22.770,1.901,1.901,0.000,4.81,40.00,0,1.000,5,5,-6.8,1.000,2325,4444444422200402220000020000000000000000000000000
90000,110972,31,256,256,13.57,16,6,0.848,16,13.57,0,7,0,9,0,0,7,0,9,0,0,1.00,0.516,0.274,9.275,15.025,0.000,0.000,0.000,26.89,37.00,0,1.000,5,5,3.0,1.000,1877,444444422244022200002000000000000000
90000,110973,44,256,191,28.50,29,6,0.983,29,28.50,0,15,0,14,0,0,15,0,14,0,0,1.00,0.526,0.426,13.584,16.327,0.000,0.000,0.000,9.09,28.25,0,0.749,4,4,25.3,0.952,928,222222422222440022440002444002444444
90000,110975,31,255,255,12.72,15,6,0.848,16,13.57,0,7,0,9,0,0,6,0,9,0,0,1.00,0.472,0.000,5.473,16.924,0.002,0.000,0.002,19.91,39.00,0,1.000,3,5,6.1,0.109,118,444444422244002200002000000000000000
90000,110981,44,248,209,22.34,21,6,1.064,21,22.34,0,7,0,14,0,0,7,0,14,0,0,1.00,0.313,0.000,10.534,11.171,3.575,0.000,3.575,25.25,25.25,0,0.846,5,5,18.0,1.000,1901,442222400022400002400000440004444444
90000,110983,31,248,248,13.57,16,6,0.848,16,13.57,0,7,0,9,0,0,7,0,9,0,0,1.00,0.516,0.052,8.623,14.239,0.280,0.000,0.280,12.27,40.50,0,1.000,5,5,5.9,1.000,1294,444444422244022200002000000000000000
90000,110985,44,247,197,25.05,25,6,1.002,25,25.05,0,9,0,16,0,0,9,0,16,0,0,1.00,0.359,0.760,3.644,9.719,-0.000,0.000,-0.000,5.15,20.00,0,0.799,5,5,12.4,1.000,923,222222220004200004400004444444444444
90000,110988,44,246,198,24.57,25,6,0.983,25,24.57,0,10,0,15,0,0,10,0,15,0,0,1.00,0.407,0.660,16.236,23.773,0.524,0.524,0.000,13.09,14.50,0,0.807,8,8,12.3,1.000,70,422222402222400002400000444044444444
90000,110990,44,244,182,28.50,29,6,0.983,29,28.50,0,15,0,14,0,0,15,0,14,0,0,1.00,0.526,0.902,9.011,14.316,0.132,0.000,0.132,21.02,33.50,0,0.749,3,4,24.8,0.302,627,222222422222440022440002444002444444
90000,110994,31,242,242,13.69,14,7,0.978,14,13.69,0,7,0,7,0,0,7,0,7,0,0,1.00,0.511,0.120,7.275,9.882,0.245,0.000,0.245,7.04,18.25,0,1.000,5,5,-2.7,1.000,2135,4444444022000002220000022000000000000000000000000
90000,110995,31,241,241,13.57,16,6,0.848,16,13.57,0,7,0,9,0,0,7,0,9,0,0,1.00,0.516,0.000,3.053,11.345,0.000,0.000,0.000,3.81,41.50,0,1.000,5,5,6.3,0.707,763,444444422244022200002000000000000000
90000,110997,31,240,240,7.08,8,7,0.885,14,12.38,0,7,0,7,0,0,6,0,2,0,0,1.00,0.848,0.000,7.577,13.726,0.677,0.000,0.677,4.01,15.25,0,1.000,2,5,-9.8,1.000,2523,4400000022000002220000020000000000000000000000000
90000,111000,31,237,237,10.10,11,7,0.918,16,14.69,0,7,0,9,0,0,5,0,6,0,0,1.00,0.495,0.000,3.168,11.283,0.133,0.000,0.133,13.60,19.50,0,1.000,5,5,-4.7,1.000,2185,0044444002200400220000020000000000000000000000000
90000,111001,31,235,235,12.19,14,7,0.870,14,12.19,0,7,0,7,0,0,7,0,7,0,0,1.00,0.574,2.004,14.100,18.733,1.999,1.975,0.024,31.67,47.25,0,1.000,5,5,-1.2,0.508,1256,4444444022000002220000022000000000000000000000000
90000,111004,31,235,207,20.48,23,7,0.891,23,20.48,0,11,0,12,0,0,11,0,12,0,0,1.00,0.537,0.272,16.146,18.776,0.379,0.298,0.081,14.44,28.00,0,0.884,5,5,7.8,0.663,482,4444444422244422222040222000000000000000000000000
90000,111006,31,234,234,13.57,16,6,0.848,16,13.57,0,7,0,9,0,0,7,0,9,0,0,1.00,0.516,0.315,8.605,12.134,0.204,0.000,0.204,32.31,41.75,0,1.000,5,5,12.0,1.000,723,444444422244022200002000000000000000
90000,111010,44,229,184,24.57,25,6,0.983,25,24.57,0,13,0,12,0,0,13,0,12,0,0,1.00,0.529,0.000,2.432,9.039,-0.000,0.000,-0.000,22.36,32.50,0,0.807,5,5,21.5,0.739,878,222222222222200000400004440044444444
90000,111012,44,228,183,24.57,25,6,0.983,25,24.57,0,13,0,12,0,0,13,0,12,0,0,1.00,0.529,0.168,6.684,10.835,-0.000,0.000,-0.000,16.32,28.00,0,0.807,8,5,33.8,1.000,337,222222222222200000400004440044444444
90000,111013,44,227,149,36.97,35,6,1.056,35,36.97,0,22,0,13,0,0,22,0,13,0,0,1.00,0.595,0.000,13.229,18.997,7.942,7.651,0.291,15.09,32.75,0,0.658,5,5,20.5,1.000,1880,222222222222222222442222444044444444
90000,111015,31,226,226,13.57,16,6,0.848,16,13.57,0,7,0,9,0,0,7,0,9,0,0,1.00,0.516,0.000,9.632,13.641,0.000,0.000,0.000,12.35,28.75,0,1.000,5,4,6.4,1.000,741,444444422244022200002000000000000000
90000,111017,31,223,220,16.34,18,7,0.908,18,16.34,0,8,0,10,0,0,8,0,10,0,0,1.00,0.490,0.000,0.206,8.622,0.500,0.435,0.065,9.62,28.00,0,0.990,5,5,-6.2,1.000,2273,4444444422204422220000020000000000000000000000000
90000,111018,31,221,221,13.57,16,6,0.848,16,13.57,0,7,0,9,0,0,7,0,9,0,0,1.00,0.516,0.000,2.641,10.397,0.000,0.000,0.000,26.53,40.50,0,1.000,4,5,4.1,0.325,430,444444422244022200002000000000000000
90000,111021,31,218,218,11.87,14,6,0.848,16,13.57,0,7,0,9,0,0,6,0,8,0,0,1.00,0.505,0.340,1.328,11.272,1.731,1.731,0.000,14.01,19.25,0,1.000,5,5,6.5,0.960,597,444044422244022200000000000000000000
90000,111022,31,216,216,10.18,12,6,0.848,16,13.57,0,7,0,9,0,0,7,0,5,0,0,1.00,0.688,0.000,4.888,14.176,0.000,0.000,0.000,6.79,32.00,0,1.000,5,5,5.2,0.835,1170,444400422200022200002000000000000000
90000,111024,31,214,214,12.38,14,7,0.885,14,12.38,0,7,0,7,0,0,7,0,7,0,0,1.00,0.565,0.000,7.457,12.261,0.004,0.000,0.004,21.62,40.25,0,1.000,4,5,2.0,0.841,1578,4444444022000002220000022000000000000000000000000
90000,111027,44,213,171,24.57,25,6,0.983,25,24.57,0,13,0,12,0,0,13,0,12,0,0,1.00,0.529,0.115,11.715,19.212,0.000,0.000,0.000,24.70,34.00,0,0.807,5,5,29.5,1.000,613,222222222222200000400004440044444444
90000,111029,44,210,157,28.50,29,6,0.983,29,28.50,0,15,0,14,0,0,15,0,14,0,0,1.00,0.526,0.000,0.577,6.507,-0.000,0.000,-0.000,10.89,17.50,0,0.749,4,4,23.6,0.423,1095,222222422222440022440002444002444444
90000,111030,31,210,210,14.15,18,6,0.786,19,14.94,0,8,0,11,0,0,8,0,10,0,0,1.00,0.565,0.260,12.926,20.691,0.000,0.000,0.000,22.87,28.25,0,1.000,6,4,13.5,0.124,81,404444442240422200422200000000000000
90000,111032,31,209,209,12.38,14,7,0.885,14,12.38,0,7,0,7,0,0,7,0,7,0,0,1.00,0.565,0.043,6.209,12.904,0.097,0.000,0.097,14.67,36.75,0,1.000,2,5,-9.0,1.000,2368,4444444022000002220000022000000000000000000000000
90000,111036,31,206,206,13.69,14,7,0.978,14,13.69,0,7,0,7,0,0,7,0,7,0,0,1.00,0.511,0.080,10.089,10.202,0.000,0.000,0.000,22.51,31.25,0,1.000,6,4,5.4,0.362,924,4444444022000002220000022000000000000000000000000
90000,111037,44,203,184,11.44,12,6,0.953,22,20.97,0,8,0,14,0,0,0,0,12,0,0,1.00,0.000,0.000,1.171,5.740,0.910,0.000,0.910,18.01,18.50,1,1.000,5,5,23.5,1.000,2445,000000000000000000400004440044444444
90000,111039,44,203,152,28.50,29,6,0.983,29,28.50,0,15,0,14,0,0,15,0,14,0,0,1.00,0.526,0.000,2.606,7.962,-0.000,0.000,-0.000,2.26,25.50,0,0.749,4,4,22.3,0.779,1305,222222422222440022440002444002444444
90000,111040,31,203,203,15.60,17,7,0.918,17,15.60,0,8,0,9,0,0,8,0,9,0,0,1.00,0.513,2.977,12.238,16.039,-0.000,0.000,-0.000,28.50,33.50,0,1.000,5,5,0.2,1.000,1927,4444444422200402220000022000000000000000000000000
90000,111041,31,203,203,14.69,16,7,0.918,16,14.69,0,7,0,9,0,0,7,0,9,0,0,1.00,0.476,0.180,3.308,7.502,0.180,0.180,-0.000,15.76,28.25,0,1.000,5,5,-7.0,1.000,2410,4444444422200402220000020000000000000000000000000
90000,111042,31,203,203,7.96,9,7,0.885,14,12.38,0,7,0,7,0,0,7,0,2,0,0,1.00,0.879,0.000,4.948,8.510,0.631,0.000,0.631,16.68,20.50,0,1.000,5,5,-4.3,1.000,2166,4400000022000002220000022000000000000000000000000
90000,111046,31,200,200,14.69,16,7,0.918,16,14.69,0,7,0,9,0,0,7,0,9,0,0,1.00,0.476,0.515,12.800,15.884,0.000,0.000,0.000,39.25,39.25,0,1.000,5,5,-2.3,1.000,2096,4444444422200402220000020000000000000000000000000
90000,111050,31,195,195,13.57,16,6,0.848,16,13.57,0,7,0,9,0,0,7,0,9,0,0,1.00,0.516,0.000,1.381,8.448,0.000,0.000,0.000,7.95,31.00,0,1.000,5,5,8.6,0.390,227,444444422244022200002000000000000000
90000,111057,44,188,127,34.86,33,6,1.056,33,34.86,0,23,0,10,0,0,23,0,10,0,0,1.00,0.660,1.709,12.446,11.844,31.843,30.597,1.247,5.77,21.25,0,0.678,5,5,24.3,1.000,1693,222222222222222222422222440004444444
90000,111059,31,185,185,11.87,14,6,0.848,14,11.87,0,9,0,5,0,0,9,0,5,0,0,1.00,0.758,1.117,10.725,12.021,0.001,0.000,0.001,18.35,36.25,0,1.000,5,4,5.5,0.990,1179,442444222200022200002000000000000000
90000,111061,44,181,146,24.57,25,6,0.983,25,24.57,0,13,0,12,0,0,13,0,12,0,0,1.00,0.529,0.000,1.022,9.195,-0.000,0.000,-0.000,25.07,31.25,0,0.807,5,5,28.8,1.000,1300,222222222222200000400004440044444444
90000,111062,44,179,123,32.93,33,6,0.998,35,34.93,0,16,0,19,0,0,14,0,19,0,0,1.00,0.425,3.345,10.116,14.018,0.000,0.000,0.000,9.25,15.50,0,0.697,5,2,5.9,1.000,1186,220044222244222244220444244444244444
90000,111065,31,177,177,11.50,13,7,0.885,14,12.38,0,7,0,7,0,0,7,0,6,0,0,1.00,0.609,0.123,2.050,5.927,0.000,0.000,0.000,12.45,25.50,0,1.000,5,5,-6.6,1.000,2362,4444440022000002220000022000000000000000000000000
90000,111066,31,177,177,14.69,16,7,0.918,16,14.69,0,7,0,9,0,0,7,0,9,0,0,1.00,0.476,0.223,4.942,9.951,0.018,0.000,0.018,16.25,26.75,0,1.000,5,5,-7.3,1.000,2345,4444444422200402220000020000000000000000000000000
90000,111067,44,176,142,24.34,25,6,0.974,25,24.34,0,15,0,10,0,0,15,0,10,0,0,1.00,0.616,0.000,3.384,9.132,0.001,0.000,0.001,6.02,11.50,0,0.811,8,8,17.0,1.000,35,222222222004220000220004240044244444
90000,111068,31,175,149,21.92,24,6,0.731,24,21.92,6,8,0,10,3,6,8,0,10,0,3,2.64,0.365,0.227,4.530,7.842,-0.000,0.000,-0.000,12.97,16.50,0,0.854,6,7,7.8,0.262,617,444444442211422210422200111000000000
90000,111070,31,170,170,12.38,14,7,0.885,14,12.38,0,7,0,7,0,0,7,0,7,0,0,1.00,0.565,0.000,5.094,7.175,0.027,0.000,0.027,5.93,25.50,0,1.000,5,5,-4.0,1.000,2194,4444444022000002220000022000000000000000000000000
90000,111071,31,168,168,13.77,15,7,0.918,15,13.77,0,6,0,9,0,0,6,0,9,0,0,1.00,0.436,0.000,2.386,5.650,0.046,0.000,0.046,7.75,24.50,0,1.000,5,5,-2.3,1.000,1920,4444444422000402220000020000000000000000000000000
90000,111072,31,167,163,16.76,19,7,0.882,19,16.76,0,7,0,12,0,0,7,0,12,0,0,1.00,0.418,2.193,11.410,22.576,0.000,0.000,0.000,5.76,24.00,0,0.977,5,5,-4.4,1.000,2190,4444444422244402222040000000000000000000000000000
