step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies
86000,7562,2724,39939,66779,59319,26555,285,14324,59,0,139962,2516552,36364.775,17211.197,1.3533,5373.023,0.041,0.837,0.080,0.042,0.503,0.388,138,0.0846,0.6836,0.050,21.9,32.0,55.6,28.61,3.14,7.55,0.40,17.51,6.30,1.291,0.211,0.368,0.381,8.769,0.213,0.0026,100,463,585,12816,120,14,0.551,4026,83,1532,5947,1196,558,5808,3.25,10.55,19827,16.0459,51328,20382,264040,1305.2,-0.0,679572,9.518,2619549.156,7.11e-15,0.00071,21.43,22782,16.343,2.454,13.514,0.374,16.372,2260,1353,3949,0.2444,0.971,1.117,2.000,1.102,0.971,1.509,7255.010,17845.057,13026.382,7227.629,21483.786,5410.536,1324.556,5103.082,0.553,0.496,0.477,0.459,0.297,0.408,61865,17459,0.5663,0.1541,0.3401,0.9999,0.0352,0.0367,0.5402,1.0024,0.9817,0.1986,0.0437,0.0611,0.0000,0.5138,0.9324,0.0159,0.6377,0.9901,0.00269,3129,0.9982,0.8427,0.8468,0.9987,0.0352,0.0367,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.6278,4.6134,5.7149,0.0520,0.0701,0.0450,0.073,0.062,0.038,0.062,1520,0.0650,0.0082,0.0023,0.00179,0.00060,0.00055,23.73,26.25,26.84,1166.2308,0.0571,28.9722,3.9014,5.6166,954694,1651309,4.8133,0.1990,1137.0,1166.2308,22.35,0,0,0,0,0,0,4809,11838.174,10538.147,0.9445,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.02e-15,7439.1,4.0115,1.5704,0.2491,33.595,294.897,67.831,229.770,11917.4
87000,7225,2161,38123,59873,52666,21472,278,11808,39,0,118270,2151508,33403.264,14738.899,1.3280,4922.588,0.038,0.823,0.087,0.052,0.488,0.397,106,0.0824,0.6900,0.047,19.3,32.0,53.0,27.67,2.60,7.49,0.27,17.31,6.40,1.299,0.214,0.322,0.337,8.289,0.187,0.0024,95,458,649,11454,84,14,0.524,3572,17,2138,5070,85,724,6416,6.25,13.59,23758,17.3695,51419,20312,261721,1155.5,-0.0,678755,7.953,2619549.156,2.19e-14,0.00053,34.08,21509,14.832,2.441,12.069,0.321,14.858,1672,1510,4043,0.2482,0.977,1.110,2.000,1.103,0.966,1.505,7981.700,18805.173,7922.284,7945.307,22458.261,3563.640,1188.162,5064.509,0.473,0.500,0.490,0.349,0.280,0.391,62438,18273,0.6735,0.1291,0.2994,0.9991,0.0301,0.0335,0.5425,1.0107,1.0189,0.1957,0.0341,0.0599,0.0000,0.7446,0.9541,0.1881,0.6793,0.9948,0.00271,3286,0.9983,0.8336,0.8823,0.9985,0.0301,0.0336,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.6466,4.6106,5.5001,0.0534,0.0446,0.0321,0.054,0.050,0.034,0.048,908,0.0490,0.0057,0.0019,0.00215,0.00078,0.00068,27.83,25.19,26.50,1133.9022,0.0481,30.6989,2.6263,5.3270,954991,1650270,4.5132,0.2160,1283.5,1133.9022,26.44,0,0,0,0,0,0,4146,9816.311,8699.421,0.9484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.13e-15,8667.6,4.3424,1.5590,0.2406,19.788,257.613,56.469,201.807,11254.1
88000,7669,2542,36150,57096,49820,20664,282,14095,55,0,125667,2443909,32212.167,14597.090,1.3047,4349.742,0.035,0.823,0.103,0.039,0.511,0.380,73,0.0795,0.7003,0.042,20.0,32.6,54.1,28.24,2.64,6.85,0.55,18.20,6.13,1.327,0.194,0.346,0.356,8.457,0.209,0.0026,109,471,796,11828,131,14,0.506,3722,48,2040,5581,152,918,6599,5.75,12.08,26640,19.5966,51413,22132,264413,999.7,-0.0,675299,8.951,2619549.156,2.28e-14,0.00012,10.34,20914,15.427,2.442,12.566,0.419,15.457,2290,1401,3978,0.2238,0.971,1.135,2.000,1.156,0.955,1.556,6803.985,16432.069,10293.694,6758.687,19509.528,4842.438,754.923,4649.987,0.478,0.562,0.510,0.290,0.346,0.398,65043,13081,0.7357,0.1812,0.3422,0.9979,0.0311,0.0347,0.5512,0.8943,0.9698,0.1831,0.0175,0.0545,0.0000,0.0000,0.8437,0.1407,0.6475,0.9690,0.00273,2988,0.9985,0.6541,0.8357,0.9967,0.0311,0.0347,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8720,4.5311,5.5776,0.0519,0.1024,0.0422,0.064,0.063,0.039,0.055,1055,0.0514,0.0062,0.0013,0.00238,0.00047,0.00046,23.42,26.63,26.72,1566.8800,0.0612,26.5837,2.8911,6.0598,954299,1649211,3.4324,0.1686,1032.4,1566.8800,21.85,0,0,0,0,0,0,4432,10247.348,9085.846,0.9488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.11e-15,9907.4,4.8991,1.8493,0.2487,23.507,260.205,59.397,198.643,13418.9
89000,7334,2420,37051,57422,49908,20083,288,14906,53,0,127939,2414961,32871.257,15285.349,1.3123,4791.642,0.029,0.838,0.094,0.038,0.498,0.388,110,0.0883,0.6959,0.035,17.4,32.0,61.1,27.59,3.41,7.83,0.26,16.09,6.13,1.320,0.217,0.417,0.427,8.456,0.200,0.0027,109,476,891,10335,133,15,0.519,4005,298,2443,4593,182,1654,5498,7.25,14.02,29165,22.1563,51490,22178,268506,837.1,-0.0,671177,9.168,2619549.156,2.61e-14,0.00014,32.05,20602,15.592,2.455,12.761,0.376,15.619,2891,1034,3409,0.1895,0.985,1.168,2.000,1.199,0.966,1.531,6928.745,15046.784,12252.889,6882.131,18527.879,5590.032,885.966,4017.710,0.458,0.518,0.516,0.331,0.318,0.375,68696,12530,0.7376,0.1771,0.3431,0.9989,0.0306,0.0409,0.5447,1.0900,1.0343,0.1923,0.0406,0.0596,0.0000,0.7488,0.9614,0.1184,0.6574,0.9552,0.00272,4555,0.9997,0.8475,0.8862,0.9984,0.0307,0.0409,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0095,4.5509,5.6369,0.0511,0.0462,0.0370,0.055,0.071,0.054,0.041,1308,0.0586,0.0061,0.0020,0.00204,0.00055,0.00045,25.65,25.05,26.21,1156.5944,0.0673,25.6937,3.4256,5.7420,953439,1649313,1.9804,0.0624,1195.2,1156.5944,21.14,0,0,0,0,0,0,4034,10493.708,9348.002,0.9407,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.90e-16,10869.2,5.5391,2.2874,0.2646,30.582,268.632,62.485,206.026,13539.6
90000,8852,2993,43202,70784,60861,27037,545,17607,144,0,184633,2904324,40437.635,20491.041,1.3416,5009.604,0.028,0.868,0.067,0.037,0.502,0.383,270,0.0872,0.6839,0.040,17.0,36.0,70.7,30.44,3.99,7.84,0.19,18.43,6.19,1.328,0.205,0.445,0.458,8.576,0.197,0.0029,108,477,844,16067,116,15,0.508,4979,874,1429,6549,1226,1793,5833,5.00,11.86,24077,21.6133,51522,22133,274262,1207.6,-0.0,673450,11.173,2619549.156,2.10e-14,0.00047,15.85,27095,20.239,2.440,17.251,0.549,20.274,4454,765,3633,0.1708,0.969,1.167,2.000,1.191,0.957,1.573,5857.858,13739.936,23222.621,5799.620,16424.998,9954.453,1162.702,4364.282,0.519,0.470,0.495,0.450,0.273,0.355,71490,12075,0.7054,0.1840,0.3258,0.9995,0.0324,0.0389,0.5256,0.9350,0.9960,0.1757,0.0439,0.0551,0.0000,0.1410,0.8427,0.2900,0.6625,0.9472,0.00268,2114,0.9993,0.6829,0.8535,0.9992,0.0324,0.0389,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9962,4.4548,5.4359,0.0477,0.0417,0.0236,0.042,0.028,0.027,0.032,3060,0.1166,0.0069,0.0031,0.00156,0.00036,0.00037,25.23,26.68,26.45,1271.9264,0.0830,22.4399,5.7921,5.3811,953846,1648729,1.0646,0.0103,1190.3,1271.9264,21.22,0,0,0,0,0,0,6684,15481.436,13818.317,0.9346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.47e-15,9521.1,5.4033,2.3623,0.2879,63.738,353.797,88.869,260.484,17984.3
91000,7428,2376,39309,63196,54042,23584,303,16539,92,0,172952,2475403,35077.525,19569.813,1.3440,5041.376,0.028,0.865,0.073,0.033,0.482,0.403,131,0.0918,0.6715,0.039,17.8,32.0,72.5,28.89,3.66,7.99,0.22,17.00,6.14,1.360,0.211,0.349,0.360,8.121,0.203,0.0030,109,505,883,11395,119,15,0.431,3959,510,931,5987,1141,819,5468,6.25,12.97,21570,18.2296,51450,22782,275748,1071.9,-0.0,679573,10.120,2619549.156,1.92e-14,0.00003,12.95,24528,18.054,2.432,15.199,0.423,18.082,2862,880,3686,0.1655,0.988,1.176,2.000,1.248,0.968,1.540,5274.080,13867.776,18225.404,5247.900,16645.597,9560.094,755.867,4212.476,0.498,0.456,0.474,0.424,0.242,0.375,73264,13443,0.6536,0.1424,0.2889,0.9999,0.0313,0.0403,0.5118,1.0754,1.0754,0.2010,0.0288,0.0486,0.0000,0.1205,0.9313,0.1007,0.6418,0.9445,0.00271,2610,0.9991,0.8232,0.9051,0.9993,0.0313,0.0403,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1767,4.6086,5.6742,0.0479,0.0427,0.0323,0.056,0.034,0.033,0.051,2458,0.0912,0.0044,0.0026,0.00182,0.00037,0.00044,22.88,26.49,27.34,1403.0812,0.0839,22.0815,5.7799,4.3406,956906,1648111,1.2099,0.0942,1096.1,1403.0812,16.59,0,0,0,0,0,0,5591,14528.437,13019.374,0.9410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.55e-15,8666.1,4.5574,2.0134,0.3119,47.789,302.003,76.299,230.615,13073.7
92000,7745,2153,40526,69637,59945,28779,332,13531,80,0,163433,2316986,36502.704,17702.454,1.2366,5071.420,0.032,0.841,0.092,0.034,0.487,0.395,113,0.0837,0.6878,0.039,13.9,32.0,66.5,25.68,3.00,6.94,0.25,15.51,6.25,1.410,0.208,0.289,0.304,7.511,0.187,0.0026,97,448,724,12215,111,14,0.301,4078,164,1078,6503,1006,587,6152,5.25,13.21,22985,18.4347,51479,21256,271468,1455.9,-0.0,680942,8.332,2619549.156,1.81e-14,0.00080,29.72,27017,17.844,2.445,14.891,0.508,17.873,2148,983,4614,0.1558,0.996,1.272,2.000,1.311,0.970,1.549,6188.480,19253.219,12487.823,6157.914,22928.387,5994.468,974.738,5661.829,0.474,0.468,0.499,0.443,0.322,0.431,71042,15722,0.6366,0.0971,0.2947,0.9997,0.0200,0.0334,0.5188,1.1841,1.0489,0.2156,0.0321,0.0522,0.0000,0.6927,0.9475,0.1939,0.7609,0.9595,0.00265,2978,0.9997,0.7466,0.8920,0.9988,0.0200,0.0334,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2160,4.4901,5.4131,0.0487,0.0452,0.0345,0.046,0.055,0.039,0.068,1360,0.0726,0.0038,0.0024,0.00195,0.00039,0.00057,25.87,26.17,27.55,1071.7762,0.0592,29.2411,3.3252,5.0065,957874,1647097,1.9682,0.1653,1309.3,1071.7762,20.13,0,0,0,0,0,0,6538,12631.034,11232.788,0.9355,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.36e-15,8789.7,4.6087,1.8393,0.3099,35.909,296.584,69.947,226.524,13187.7
93000,6094,1962,46246,73086,62200,26219,621,14507,122,0,175097,2468399,33480.917,18451.209,1.2056,5257.633,0.027,0.858,0.071,0.044,0.463,0.416,317,0.1222,0.7254,0.042,16.6,32.0,72.7,28.46,3.49,8.52,0.21,16.23,6.15,1.380,0.230,0.392,0.403,7.933,0.192,0.0026,84,396,611,16768,84,16,0.478,3451,24,1216,4854,349,1025,4720,8.50,15.85,26367,20.6641,51414,21910,269800,1204.8,-0.0,677541,8.102,2619549.156,8.00e-15,0.00028,7.39,29350,17.904,2.446,15.150,0.308,17.927,2402,736,2956,0.2007,0.970,1.206,2.000,1.224,0.972,1.609,5052.529,18692.277,11127.209,5017.023,22594.318,4964.474,715.223,7513.880,0.458,0.456,0.466,0.361,0.233,0.386,69989,18388,0.6146,0.1105,0.2416,0.9995,0.0168,0.0271,0.5152,1.0834,1.0380,0.1908,0.0115,0.0530,0.0000,0.0000,0.7397,0.1277,0.6720,0.9482,0.00264,1916,0.9994,0.8200,0.8744,0.9980,0.0168,0.0271,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0955,4.4979,5.7150,0.0473,0.0325,0.0277,0.048,0.035,0.025,0.062,1219,0.0596,0.0048,0.0018,0.00210,0.00037,0.00067,24.83,25.46,27.02,1174.8560,0.0556,27.8740,2.8967,5.2048,957201,1647628,2.5610,0.1740,1376.8,1174.8560,17.88,0,0,0,0,0,0,11745,13193.577,11281.374,0.9380,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.03e-16,9926.3,5.1660,1.9332,0.2971,27.247,276.615,62.519,216.171,11113.7
94000,8910,2285,40845,68832,59916,27715,272,12758,46,0,152243,2396027,39195.582,17081.301,1.2919,4788.533,0.027,0.873,0.067,0.033,0.507,0.377,207,0.0721,0.6760,0.052,20.7,35.3,64.0,30.80,3.59,7.90,0.24,19.08,6.23,1.274,0.203,0.378,0.390,7.582,0.173,0.0025,95,426,516,7377,45,15,0.560,4720,45,1661,7204,233,1769,6908,6.50,12.94,29119,24.2604,51452,20122,270519,1804.8,-0.0,671983,7.838,2619549.156,2.19e-14,0.00041,25.94,24442,17.039,2.439,14.097,0.503,17.072,3451,1573,3886,0.2605,0.937,1.083,2.000,1.170,0.952,1.496,7828.965,17940.725,15257.173,7791.437,20935.504,6689.586,1195.137,4408.046,0.518,0.518,0.493,0.369,0.346,0.448,69187,17683,0.6594,0.1036,0.2182,0.9997,0.0261,0.0366,0.5157,1.0176,0.9788,0.1998,0.0324,0.0454,0.0000,0.6110,0.9527,0.0373,0.6723,0.9418,0.00264,2183,0.9990,0.8479,0.8290,0.9986,0.0261,0.0366,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0276,4.6433,5.5981,0.0433,0.0336,0.0276,0.053,0.043,0.034,0.054,1055,0.0487,0.0024,0.0016,0.00223,0.00073,0.00075,24.65,27.55,27.85,1340.8450,0.0692,29.0521,3.4956,4.3420,955902,1645636,2.7967,0.1249,1307.6,1340.8450,18.38,0,0,0,0,0,0,4304,12292.768,11046.405,0.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.24e-15,10947.0,6.0651,2.2272,0.2895,38.668,322.022,73.481,241.327,18327.8
95000,9098,3154,46412,77591,67267,30810,369,18085,77,0,191297,3044315,43466.395,22336.462,1.3584,6095.767,0.028,0.860,0.069,0.044,0.512,0.374,117,0.0860,0.6636,0.049,17.2,37.7,73.1,30.72,4.95,8.61,0.13,17.03,6.51,1.307,0.218,0.460,0.468,8.140,0.199,0.0028,105,466,613,13024,69,15,0.521,5340,184,1708,7206,1015,2127,5956,4.75,11.28,26924,23.4513,51616,20268,270721,1449.8,-0.0,672424,11.116,2619549.156,8.35e-15,0.00044,22.75,28552,21.152,2.455,18.166,0.531,21.187,4467,1064,3567,0.2186,0.937,1.135,2.000,1.135,0.940,1.632,6036.847,18292.613,21557.228,5998.993,22005.942,9063.060,1031.488,6146.147,0.579,0.436,0.474,0.436,0.294,0.403,67310,16715,0.6608,0.1337,0.2659,0.9998,0.0276,0.0325,0.4857,1.0276,1.0638,0.2286,0.0387,0.0544,0.0000,0.3884,0.9102,0.3041,0.6543,0.9463,0.00259,2681,0.9999,0.8406,0.9179,0.9992,0.0276,0.0325,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8746,4.7655,5.5773,0.0446,0.0250,0.0185,0.022,0.025,0.023,0.024,1679,0.0538,0.0047,0.0019,0.00156,0.00040,0.00057,25.53,27.28,27.44,1283.1163,0.0790,28.2455,5.6981,5.4175,956524,1645733,2.6874,0.0424,1285.5,1283.1163,22.86,0,0,0,0,0,0,6987,16240.695,14514.281,0.9354,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.29e-15,10157.1,5.8628,2.3694,0.2859,62.072,370.613,91.471,282.448,15022.5
96000,8126,2797,41097,66690,57709,25344,249,16737,38,0,178484,2725734,38334.749,20329.529,1.3751,4990.365,0.022,0.880,0.054,0.044,0.507,0.377,115,0.0890,0.6477,0.043,23.3,38.8,68.4,32.37,4.90,9.07,0.18,18.22,6.34,1.259,0.219,0.458,0.464,8.486,0.188,0.0029,107,524,644,10381,62,16,0.719,4708,290,1346,6490,1490,1388,5248,5.00,11.79,23464,20.5608,51658,20879,273038,1392.0,-0.0,677457,10.651,2619549.156,9.24e-15,0.00000,11.79,24577,18.455,2.441,15.589,0.424,18.485,4144,1033,2949,0.2635,0.918,1.089,2.000,1.101,0.967,1.584,6569.314,12891.863,21536.180,6527.974,15260.960,9919.606,1074.639,4344.917,0.567,0.453,0.455,0.460,0.314,0.329,68895,14953,0.5584,0.1084,0.2249,0.9999,0.0374,0.0407,0.4924,1.0254,1.0314,0.2155,0.0323,0.0557,0.0000,0.0000,0.8984,0.1245,0.6181,0.9531,0.00265,2658,0.9995,0.8661,0.8751,0.9995,0.0374,0.0407,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7369,4.7174,5.8043,0.0449,0.0292,0.0228,0.038,0.028,0.022,0.029,1865,0.0573,0.0049,0.0022,0.00182,0.00049,0.00050,21.74,26.83,27.26,1515.4724,0.0850,21.9888,6.2553,4.3960,958567,1645332,3.2095,0.0138,1057.1,1515.4724,20.41,0,0,0,0,0,0,5818,15339.163,13807.328,0.9428,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.61e-15,8849.6,5.1402,2.2008,0.2861,61.619,326.954,80.281,245.604,16091.4
97000,7011,2463,37400,62042,54497,24459,183,14529,35,0,141520,2522941,35128.533,17239.893,1.3800,5033.902,0.030,0.867,0.062,0.041,0.525,0.367,88,0.0865,0.6531,0.044,20.1,38.3,64.7,30.98,4.41,7.82,0.25,18.51,6.29,1.279,0.202,0.375,0.378,8.740,0.215,0.0028,104,514,560,7977,126,15,0.657,3762,258,1265,5488,1315,550,5146,4.25,11.15,22033,17.7254,51774,20543,271984,1096.1,-0.0,683250,9.750,2619549.156,1.51e-14,0.00014,37.87,21598,15.660,2.450,12.903,0.307,15.686,2765,1055,3191,0.2632,0.953,1.087,2.000,1.089,0.975,1.543,6689.874,14228.312,16643.525,6678.647,16840.264,7919.528,1006.287,3280.177,0.581,0.488,0.483,0.475,0.268,0.387,69475,16181,0.6126,0.0923,0.2430,0.9999,0.0299,0.0427,0.4710,1.0489,0.9800,0.2494,0.0235,0.0482,0.0000,0.8388,0.9645,0.1455,0.6578,0.9769,0.00268,2329,0.9988,0.8695,0.8431,0.9990,0.0299,0.0427,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7660,4.8177,5.5881,0.0471,0.0409,0.0295,0.038,0.050,0.041,0.046,1671,0.0595,0.0060,0.0021,0.00170,0.00049,0.00053,26.17,25.87,26.87,1323.3568,0.0723,23.7287,5.4767,4.2733,961201,1644442,4.2888,0.1315,1053.6,1323.3568,25.00,0,0,0,0,0,0,3770,12205.991,11014.859,0.9494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.70e-15,8084.5,4.4314,1.9013,0.2874,46.609,290.543,69.897,224.455,12282.9
98000,5622,2189,32540,53965,47558,21267,158,10801,34,0,97188,2009880,31588.113,12773.896,1.3301,4694.794,0.034,0.856,0.067,0.043,0.503,0.386,68,0.0919,0.6632,0.045,23.0,37.3,59.8,30.62,3.50,7.28,0.25,19.59,6.28,1.291,0.192,0.308,0.311,9.948,0.202,0.0025,91,486,506,5932,61,12,0.687,2915,65,1334,4223,838,552,4232,4.00,11.57,21998,16.5964,51763,21335,270926,1139.8,-0.0,685774,7.673,2619549.156,2.15e-14,0.00018,16.14,19097,12.987,2.435,10.337,0.215,13.009,1976,930,2716,0.2453,0.963,1.100,2.000,1.101,0.973,1.539,6188.431,14810.611,12158.540,6161.750,17962.617,4281.076,798.671,2999.354,0.537,0.481,0.489,0.465,0.235,0.417,70094,16784,0.6210,0.1207,0.2596,0.9997,0.0238,0.0391,0.4999,1.0825,1.0139,0.2184,0.0163,0.0441,0.0000,0.0279,0.8835,0.1557,0.6694,0.9922,0.00270,2549,0.9988,0.8456,0.8705,0.9987,0.0238,0.0391,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8672,4.8678,5.8094,0.0536,0.0377,0.0306,0.047,0.057,0.047,0.043,1023,0.0478,0.0071,0.0030,0.00194,0.00050,0.00054,24.51,24.76,26.21,1139.6497,0.0556,24.3196,3.4915,4.1815,962196,1644144,4.7170,0.2092,1218.3,1139.6497,25.09,0,0,0,0,0,0,2738,8079.101,7256.684,0.9542,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.74e-15,8050.7,4.1491,1.6714,0.2885,34.235,256.341,59.119,198.757,10748.5
99000,7760,2359,36368,63382,55940,26809,205,11522,40,0,111362,2169675,35005.122,13944.297,1.2492,5249.642,0.045,0.847,0.068,0.040,0.515,0.376,77,0.0696,0.6697,0.051,18.5,33.2,58.2,29.07,2.61,7.67,0.28,18.51,6.36,1.332,0.211,0.259,0.260,8.217,0.175,0.0025,92,448,590,6930,77,14,0.636,3896,19,1728,6013,150,678,6932,5.00,11.89,24801,17.9139,51710,21149,267523,1638.6,-0.0,684501,7.838,2619549.156,2.13e-15,0.00058,23.57,21834,14.417,2.444,11.567,0.406,14.446,1903,1379,4478,0.2129,0.976,1.136,2.000,1.127,0.965,1.531,7537.336,19903.625,8874.076,7507.507,23873.181,3673.116,1258.815,3762.724,0.487,0.497,0.536,0.346,0.277,0.494,68122,14778,0.7396,0.1610,0.2484,0.9997,0.0208,0.0406,0.5204,0.9995,0.9716,0.2012,0.0233,0.0481,0.0000,0.5690,0.9425,0.0143,0.6510,0.9899,0.00272,3864,0.9967,0.7379,0.8247,0.9982,0.0208,0.0406,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.6309,4.8319,5.8223,0.0472,0.0463,0.0305,0.052,0.040,0.049,0.050,928,0.0461,0.0064,0.0020,0.00208,0.00077,0.00055,23.17,26.87,26.89,1209.2925,0.0498,31.6168,2.8146,5.0229,962216,1641852,4.3745,0.2161,1284.3,1209.2925,22.18,0,0,0,0,0,0,3098,8694.655,7790.894,0.9504,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.71e-15,9258.2,4.4785,1.6973,0.2855,19.261,276.821,63.170,210.864,13535.2
100000,6689,2199,37743,65679,57731,27670,266,14083,39,0,141634,2369867,35055.412,17091.199,1.2521,6007.653,0.041,0.860,0.060,0.039,0.509,0.378,101,0.0919,0.6692,0.051,21.9,38.0,65.2,31.58,3.72,8.63,0.20,19.04,6.42,1.291,0.221,0.360,0.365,8.554,0.199,0.0028,105,447,658,7978,113,13,0.674,3562,56,2032,4601,122,1165,5402,6.00,12.76,26784,20.0923,51817,21032,266934,926.9,-0.0,681991,8.406,2619549.156,1.60e-15,0.00056,30.54,23679,16.139,2.453,13.400,0.286,16.165,2495,1042,3152,0.2382,0.966,1.125,2.000,1.108,0.969,1.542,6718.529,17977.298,11857.559,6678.263,22527.243,5831.691,762.026,4489.829,0.478,0.525,0.522,0.321,0.299,0.494,67448,15192,0.7383,0.1945,0.2734,0.9996,0.0276,0.0410,0.5181,1.1167,0.9107,0.2078,0.0230,0.0554,0.0000,0.6486,0.9336,0.2671,0.6716,0.9706,0.00270,4276,0.9998,0.8297,0.7988,0.9981,0.0276,0.0410,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7060,4.8353,6.0095,0.0445,0.0296,0.0224,0.031,0.037,0.042,0.031,1125,0.0494,0.0066,0.0020,0.00234,0.00065,0.00066,27.98,25.66,26.34,1516.6477,0.0721,29.4536,3.1270,5.2794,961699,1642068,3.1983,0.1563,1081.5,1516.6477,25.19,0,0,0,0,0,0,4099,11083.546,9927.581,0.9468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.43e-14,10200.6,5.0231,1.9562,0.2756,28.024,286.250,66.476,220.681,12629.1
