id,n_genes,n_edges,decode_ns,speed,metabolism,sense,size,lifespan,greed,boldness,fertility
1257,6,3,2667,0.3476,0.5784,0.3308,0.4083,0.5790,0.5405,0.6141,0.5160
1258,10,1,4458,0.3360,0.4375,0.5372,0.6317,0.5671,0.6022,0.8286,0.5285
1259,10,10,4750,0.4929,0.5443,0.5924,0.5328,0.3768,0.3560,0.5898,0.7329
1260,8,5,3417,0.1416,0.5257,0.5878,0.3419,0.3627,0.2800,0.7541,0.7019
1261,13,9,6667,0.5589,0.6662,0.3988,0.7330,0.5401,0.6532,0.1545,0.5647
1262,5,1,2000,0.5448,0.5214,0.6231,0.5649,0.6602,0.6154,0.6897,0.5237
1263,10,11,4708,0.2774,0.4983,0.6634,0.5247,0.5621,0.4397,0.5362,0.5127
1264,8,1,3333,0.5280,0.5341,0.5218,0.3284,0.5445,0.5438,0.4632,0.5408
1265,4,0,1667,0.6101,0.5295,0.5623,0.5040,0.5481,0.4854,0.4992,0.6356
1266,6,6,2416,0.4518,0.4864,0.4293,0.4767,0.6264,0.5255,0.5750,0.5544
1267,9,3,4791,0.4894,0.4379,0.5339,0.4147,0.6344,0.2772,0.5282,0.4990
1268,11,3,5333,0.3572,0.6667,0.5498,0.4181,0.4290,0.3199,0.5376,0.7242
1269,6,1,2375,0.3217,0.5294,0.5294,0.3180,0.5738,0.5925,0.5235,0.5141
1270,5,1,2000,0.3487,0.5051,0.5345,0.3402,0.6014,0.5802,0.5550,0.5090
1271,16,13,9250,0.4166,0.4587,0.4373,0.5507,0.4899,0.5388,0.4445,0.5804
1272,6,1,2708,0.2479,0.6083,0.4215,0.7014,0.3754,0.5760,0.4352,0.5315
1273,6,0,2291,0.2841,0.3810,0.3508,0.5398,0.4117,0.4687,0.6322,0.5751
1274,11,4,5084,0.4472,0.4713,0.5569,0.4726,0.7220,0.5806,0.5390,0.4260
1275,5,2,2000,0.6323,0.5391,0.4840,0.5690,0.4835,0.4147,0.4072,0.5475
1276,6,1,2250,0.4913,0.5881,0.5614,0.2882,0.3566,0.5298,0.4515,0.5776
1277,8,6,4083,0.3879,0.3303,0.4851,0.3528,0.7838,0.5239,0.5889,0.4121
1278,6,0,2209,0.3016,0.5106,0.6651,0.4090,0.4553,0.4620,0.4988,0.4615
1279,7,4,3167,0.3870,0.3936,0.5930,0.3826,0.3261,0.5571,0.4203,0.6844
1280,4,0,1750,0.4634,0.4940,0.5818,0.4063,0.5462,0.3714,0.5529,0.5284
1281,8,3,3459,0.4122,0.4884,0.5057,0.4656,0.4287,0.3682,0.5448,0.4924
1282,4,2,2000,0.5335,0.5072,0.5402,0.3861,0.5760,0.4954,0.4669,0.4668
1283,9,0,4042,0.5458,0.5386,0.3363,0.4099,0.3774,0.4652,0.5092,0.4666
1284,6,2,2334,0.3718,0.4984,0.6072,0.3847,0.6059,0.4448,0.6830,0.5848
1285,11,4,5125,0.6065,0.3535,0.6591,0.4122,0.4166,0.3244,0.6328,0.2438
1286,4,1,1625,0.5791,0.5387,0.4351,0.6218,0.6076,0.5754,0.5675,0.4887
1287,8,3,4000,0.5633,0.2856,0.6052,0.5454,0.3158,0.6574,0.6664,0.3149
1288,8,2,3333,0.5370,0.6379,0.5668,0.5697,0.6414,0.4089,0.5413,0.3185
1289,9,4,4042,0.5062,0.6691,0.6594,0.3635,0.4655,0.4652,0.4380,0.3704
1290,9,1,3916,0.6121,0.4011,0.3997,0.2294,0.5085,0.4217,0.4183,0.2684
1291,8,3,3417,0.6426,0.2757,0.4381,0.5709,0.5903,0.5364,0.6307,0.5137
1292,13,6,8041,0.3070,0.6674,0.3403,0.4602,0.6276,0.6122,0.4869,0.5682
1293,14,14,8125,0.5873,0.5966,0.2888,0.6498,0.6005,0.4933,0.3448,0.4794
1294,9,4,4000,0.3208,0.4722,0.4468,0.2722,0.6572,0.5654,0.4933,0.5061
1295,6,2,2333,0.3868,0.3773,0.4914,0.4243,0.4394,0.6482,0.7099,0.4517
1296,7,3,3084,0.5627,0.5119,0.4384,0.5368,0.5936,0.4195,0.4649,0.5623
1297,9,7,4250,0.4158,0.4517,0.5064,0.4979,0.5604,0.5286,0.7215,0.6354
1298,5,0,1958,0.5721,0.3360,0.4490,0.5537,0.4820,0.6421,0.3747,0.4702
1299,6,2,2333,0.6238,0.3846,0.4639,0.4587,0.6074,0.4313,0.5282,0.6330
1300,11,6,5041,0.4562,0.3877,0.4547,0.4600,0.6884,0.6118,0.5257,0.6099
1301,17,17,12334,0.5781,0.7579,0.6279,0.2850,0.4038,0.5865,0.3967,0.5435
1302,9,4,4750,0.3841,0.4481,0.6375,0.4198,0.4418,0.4810,0.6740,0.5030
1303,9,6,4000,0.5672,0.4601,0.2284,0.5268,0.3121,0.1609,0.5869,0.3851
1304,13,9,6667,0.5673,0.5140,0.3035,0.2637,0.4393,0.2310,0.4938,0.1316
1305,9,5,3958,0.2570,0.5948,0.5832,0.5353,0.6263,0.6253,0.5341,0.2611
1306,8,2,3375,0.6097,0.4819,0.5214,0.6868,0.6415,0.3766,0.3396,0.6662
1307,5,0,2000,0.5561,0.5747,0.5060,0.3759,0.3388,0.5346,0.3945,0.5498
1308,6,1,2292,0.4628,0.4429,0.5458,0.3405,0.5417,0.3992,0.3967,0.3283
1309,5,1,1917,0.5402,0.5705,0.4063,0.5084,0.6422,0.5136,0.5197,0.5869
1310,5,2,1958,0.4587,0.5253,0.6123,0.4853,0.4320,0.4928,0.4461,0.5089
1311,8,2,3458,0.3884,0.4469,0.3663,0.4273,0.4068,0.3530,0.4430,0.5967
1312,11,8,6208,0.5222,0.5973,0.4935,0.4236,0.3875,0.5419,0.4445,0.5541
1313,6,2,2250,0.3935,0.4144,0.4519,0.5918,0.4575,0.5274,0.5870,0.6248
1314,6,4,2250,0.6102,0.5853,0.4972,0.4211,0.4402,0.4978,0.5373,0.5051
1315,14,11,7416,0.4070,0.5871,0.5498,0.3732,0.3908,0.3913,0.7676,0.5716
1316,4,0,1625,0.5125,0.4452,0.5246,0.6321,0.5496,0.5174,0.3965,0.7122
1317,7,0,3583,0.6193,0.5465,0.5079,0.4064,0.6002,0.4198,0.4749,0.4620
1318,6,3,2500,0.4880,0.4313,0.3790,0.4923,0.3676,0.6117,0.5344,0.5486
1319,6,2,2292,0.5159,0.3359,0.5739,0.4977,0.4671,0.3682,0.5158,0.4688
1320,7,1,3042,0.6963,0.4748,0.4945,0.4663,0.6603,0.4907,0.5102,0.4848
1321,5,2,2042,0.5086,0.4419,0.6625,0.6005,0.5636,0.4799,0.6503,0.3431
1322,9,3,4541,0.4318,0.4917,0.4011,0.5347,0.5912,0.5128,0.5382,0.6557
1323,6,3,2750,0.4255,0.5663,0.7257,0.3863,0.5484,0.4174,0.5256,0.4942
1324,14,22,7625,0.7895,0.3869,0.2595,0.2238,0.7970,0.7458,0.4804,0.4186
1325,7,5,3042,0.5060,0.5057,0.5819,0.6085,0.5870,0.6104,0.5114,0.5233
1326,14,6,7375,0.3246,0.7639,0.5912,0.7132,0.6627,0.7584,0.7103,0.4472
1327,11,8,5917,0.5998,0.7008,0.5684,0.3577,0.5311,0.4420,0.5206,0.4417
1328,13,12,6458,0.4358,0.4157,0.8400,0.4967,0.7108,0.3896,0.7694,0.4200
1329,6,1,2417,0.5461,0.5465,0.5022,0.4924,0.4176,0.5086,0.4950,0.6200
1330,4,1,1708,0.5226,0.6158,0.6259,0.4184,0.6195,0.4667,0.4383,0.5716
1331,4,1,1667,0.3996,0.6714,0.3826,0.4089,0.4858,0.6376,0.5554,0.5324
1332,6,3,2541,0.3517,0.5269,0.4723,0.4992,0.3911,0.5493,0.4832,0.4832
1333,9,3,4041,0.5743,0.4735,0.4104,0.4627,0.4623,0.4659,0.5401,0.5150
1334,8,5,3667,0.4841,0.5269,0.5348,0.4609,0.5516,0.5952,0.3053,0.5277
1335,8,8,3458,0.4886,0.2981,0.6003,0.5033,0.5898,0.5782,0.3434,0.4752
1336,13,10,6625,0.4530,0.4979,0.5069,0.1764,0.5887,0.5513,0.4230,0.7103
1337,4,1,1916,0.5132,0.5101,0.4811,0.4003,0.5578,0.6330,0.3809,0.4049
1338,7,3,3500,0.6622,0.6464,0.5826,0.5487,0.5107,0.5096,0.5384,0.4333
1339,7,3,3000,0.5344,0.6289,0.6281,0.4175,0.6091,0.4578,0.3953,0.3189
1340,9,3,3917,0.3958,0.5417,0.5718,0.4092,0.5455,0.4399,0.5001,0.3650
1341,12,8,6625,0.4743,0.6927,0.5325,0.4174,0.4240,0.4934,0.4218,0.4745
1342,10,2,4750,0.3308,0.5317,0.6565,0.5222,0.6104,0.5933,0.7509,0.5924
1343,8,3,4292,0.6314,0.3482,0.4666,0.4166,0.7000,0.6039,0.4264,0.5567
1344,4,0,1792,0.5230,0.5167,0.4051,0.4155,0.5552,0.4372,0.5810,0.3750
1345,4,1,1708,0.6586,0.3810,0.5472,0.4876,0.3933,0.4971,0.6328,0.3948
1346,3,0,1584,0.4875,0.5064,0.4057,0.4848,0.5895,0.3392,0.5400,0.5279
1347,9,1,4917,0.7352,0.4710,0.6780,0.3806,0.4979,0.3458,0.4998,0.4404
1348,6,1,2916,0.4980,0.5127,0.5901,0.3660,0.6229,0.5660,0.4756,0.6097
1349,6,1,2625,0.4099,0.5334,0.3623,0.4785,0.4722,0.3059,0.4074,0.6327
1350,7,4,3125,0.3438,0.3938,0.3981,0.5998,0.5389,0.5398,0.7058,0.3991
1351,4,0,1667,0.5677,0.5564,0.5594,0.4731,0.5544,0.4657,0.4820,0.4865
1352,10,8,4875,0.4114,0.3710,0.4142,0.4896,0.5928,0.4752,0.5892,0.2359
1353,8,1,4250,0.5954,0.3551,0.4250,0.4915,0.6639,0.5617,0.5384,0.6644
1354,11,9,5666,0.4007,0.6074,0.3262,0.3187,0.6483,0.1687,0.4552,0.7492
1355,11,2,5083,0.5610,0.6706,0.5118,0.4057,0.4823,0.3722,0.5172,0.6582
1356,10,6,4625,0.5204,0.4685,0.4854,0.4824,0.5417,0.2897,0.6330,0.4658
1357,10,7,4584,0.4109,0.4829,0.3273,0.3748,0.4858,0.5550,0.4587,0.5113
1358,6,0,2833,0.5723,0.5086,0.4672,0.4674,0.4546,0.4631,0.6477,0.5599
1359,6,3,2459,0.4657,0.5291,0.4368,0.4357,0.6714,0.4821,0.4580,0.5059
1360,5,0,2125,0.5225,0.7063,0.6398,0.5141,0.4686,0.5445,0.6234,0.4528
1361,7,3,3167,0.4552,0.5597,0.6181,0.4188,0.5126,0.5020,0.5766,0.4658
1362,12,9,6000,0.5793,0.4304,0.4044,0.5538,0.5209,0.7025,0.5924,0.4732
1363,12,6,7042,0.7270,0.6831,0.5125,0.4246,0.5278,0.4835,0.6028,0.5418
1364,8,2,3666,0.4367,0.4969,0.2269,0.6079,0.5623,0.4475,0.3781,0.6589
1365,7,0,3084,0.5701,0.4986,0.5716,0.3579,0.4193,0.2463,0.5965,0.4087
1366,5,1,2041,0.5428,0.5428,0.5473,0.4879,0.4380,0.3366,0.4721,0.5191
1367,4,0,1792,0.4236,0.5150,0.4032,0.4962,0.4405,0.5486,0.6200,0.4877
1368,8,3,3500,0.6497,0.7088,0.6852,0.4093,0.5724,0.3722,0.5914,0.6250
1369,5,1,2000,0.5594,0.5453,0.3916,0.3536,0.5722,0.5537,0.5112,0.6047
1370,4,1,1750,0.3109,0.5524,0.4485,0.4873,0.4251,0.6021,0.3560,0.4019
1371,10,7,4709,0.6702,0.7272,0.7445,0.3208,0.4367,0.4726,0.3059,0.4279
1372,8,2,3583,0.3296,0.2942,0.4978,0.4325,0.6194,0.6442,0.7044,0.4065
1373,11,12,5292,0.5576,0.5495,0.5659,0.6759,0.7273,0.5637,0.5235,0.7162
1374,16,15,9167,0.6060,0.5428,0.7002,0.5159,0.3877,0.4469,0.5652,0.3276
1375,5,1,2125,0.5979,0.6755,0.6792,0.6067,0.5431,0.3784,0.5541,0.5159
1376,4,0,1625,0.4434,0.4579,0.4566,0.5562,0.5924,0.4958,0.4562,0.4195
1377,8,1,3375,0.6542,0.5030,0.5925,0.5070,0.5393,0.5052,0.5065,0.4006
1378,6,4,2959,0.4309,0.5328,0.5399,0.4525,0.5848,0.4246,0.4710,0.4649
1379,14,9,7625,0.3225,0.2224,0.3895,0.6478,0.5220,0.6173,0.6537,0.4950
1380,11,2,5166,0.3918,0.4857,0.6677,0.6381,0.3834,0.3928,0.6467,0.4127
1381,7,1,3208,0.5293,0.4801,0.5063,0.5239,0.5402,0.4463,0.4729,0.4007
1382,5,2,2125,0.3557,0.5574,0.5675,0.5136,0.3383,0.5024,0.6474,0.5247
1383,10,3,5334,0.6195,0.6527,0.5115,0.6478,0.3955,0.6370,0.4803,0.5907
1384,5,0,2125,0.4900,0.4201,0.5075,0.4932,0.4971,0.4861,0.5774,0.6527
1385,5,1,1958,0.4494,0.5910,0.3720,0.6245,0.5780,0.5417,0.6372,0.5115
1386,6,3,6000,0.6106,0.5484,0.4489,0.4554,0.6245,0.5454,0.3620,0.4217
1387,13,10,6625,0.4707,0.3307,0.4698,0.1576,0.0823,0.1952,0.3122,0.3522
1388,3,0,2166,0.3891,0.3839,0.5362,0.4540,0.4960,0.4236,0.5178,0.6728
1389,10,4,4667,0.6044,0.3089,0.4935,0.5218,0.6700,0.6648,0.3662,0.7013
1390,6,1,2375,0.4414,0.4141,0.5477,0.5720,0.3893,0.6623,0.4952,0.7122
1391,11,7,5125,0.3043,0.2578,0.5028,0.5251,0.5135,0.3848,0.6591,0.6411
1392,7,1,3167,0.3732,0.5025,0.6394,0.3312,0.6323,0.6336,0.5050,0.5829
1393,3,1,2125,0.5709,0.5073,0.5359,0.4520,0.5143,0.6253,0.5359,0.4634
1394,7,6,3292,0.6480,0.3633,0.4428,0.4508,0.5954,0.4489,0.6798,0.5714
1395,5,1,2041,0.5400,0.4391,0.5564,0.5419,0.4210,0.5791,0.6382,0.5030
1396,6,1,2417,0.4958,0.5903,0.6149,0.5042,0.5546,0.3618,0.6148,0.4808
1397,11,5,5167,0.4279,0.4106,0.4105,0.4488,0.6950,0.4261,0.6546,0.5878
1398,8,3,3375,0.4495,0.5449,0.3222,0.4916,0.3183,0.6824,0.3437,0.4307
1399,3,1,1875,0.4647,0.5716,0.5838,0.5822,0.4870,0.5128,0.6184,0.3213
1400,9,5,4042,0.4335,0.6136,0.6911,0.6341,0.5781,0.6034,0.5734,0.4838
1401,8,1,3500,0.5615,0.4034,0.2717,0.4720,0.4016,0.4830,0.3934,0.4907
1402,11,5,5167,0.5331,0.4957,0.5278,0.6378,0.3733,0.4221,0.3735,0.4840
1403,11,5,6500,0.5756,0.2778,0.4739,0.3651,0.4698,0.4472,0.5533,0.2732
1404,6,3,2333,0.5567,0.3674,0.6263,0.4740,0.4018,0.5038,0.5382,0.5468
1405,9,8,20833,0.5501,0.6077,0.4282,0.4574,0.5910,0.4990,0.4183,0.5297
1406,7,4,3042,0.3283,0.4097,0.5958,0.4211,0.5475,0.4796,0.5884,0.5281
1407,3,1,1625,0.3979,0.4455,0.4448,0.3827,0.4560,0.5589,0.4117,0.3898
1408,7,1,3750,0.4866,0.4309,0.5266,0.5549,0.4029,0.5272,0.4399,0.5738
1409,6,0,2417,0.5339,0.5267,0.4633,0.3553,0.4776,0.5110,0.6438,0.4954
1410,1,0,1458,0.5421,0.4547,0.4774,0.5559,0.4687,0.5114,0.5573,0.4676
1411,6,1,2334,0.3453,0.3280,0.7217,0.5862,0.6150,0.2888,0.6855,0.3746
1412,11,4,5083,0.5823,0.4498,0.5630,0.5197,0.6460,0.5431,0.6712,0.3964
1413,9,4,4084,0.5176,0.7402,0.7398,0.6490,0.4941,0.4183,0.3533,0.4472
1414,9,5,3875,0.5093,0.4539,0.5658,0.3475,0.4128,0.5339,0.6616,0.6595
1415,10,4,4584,0.5060,0.5363,0.6362,0.5072,0.5356,0.6666,0.6045,0.5500
1416,5,1,2125,0.5598,0.5435,0.3439,0.4051,0.4564,0.5090,0.6768,0.5828
1417,6,1,2375,0.6262,0.4081,0.5213,0.3793,0.5759,0.3341,0.5759,0.5072
1418,10,8,6041,0.5183,0.5720,0.4483,0.6130,0.7279,0.6400,0.5332,0.6944
1419,12,10,6334,0.4273,0.6365,0.6110,0.5437,0.3809,0.3611,0.4648,0.7111
1420,4,0,1709,0.4734,0.5418,0.4328,0.5508,0.5522,0.5218,0.5539,0.5066
1421,4,0,1708,0.3893,0.3936,0.4827,0.4661,0.6132,0.4840,0.6710,0.5264
1422,6,1,2334,0.4515,0.3677,0.3683,0.6296,0.4055,0.4867,0.4106,0.4713
1423,4,1,1667,0.4867,0.5655,0.4757,0.4872,0.4548,0.4351,0.5146,0.5792
1424,11,4,4917,0.3111,0.5660,0.3851,0.4718,0.6717,0.3274,0.4426,0.7276
1425,8,5,3458,0.3853,0.5595,0.5524,0.5516,0.6265,0.5014,0.6104,0.6648
1426,14,14,7666,0.2860,0.4181,0.5409,0.3804,0.7139,0.6059,0.6379,0.4157
1427,6,2,2875,0.4470,0.4489,0.4041,0.4549,0.3970,0.4422,0.6162,0.4408
1428,9,3,4125,0.3246,0.5690,0.3941,0.5042,0.5092,0.6703,0.3866,0.6194
1429,10,4,4542,0.4725,0.3259,0.3176,0.3610,0.6559,0.4318,0.3519,0.6613
1430,8,6,3500,0.4338,0.6134,0.3654,0.4095,0.2506,0.5901,0.4808,0.6920
1431,9,7,4125,0.6515,0.5099,0.7415,0.5511,0.7177,0.5222,0.6584,0.3911
1432,5,1,2167,0.4449,0.5852,0.3737,0.6908,0.6933,0.4918,0.4373,0.5644
1433,9,4,4750,0.3649,0.4337,0.2858,0.4678,0.5395,0.5051,0.7760,0.5637
1434,10,5,4917,0.5577,0.4493,0.2821,0.3040,0.4336,0.3578,0.5056,0.6266
1435,11,5,5792,0.3725,0.4712,0.6691,0.5050,0.5927,0.5420,0.6994,0.4849
1436,9,9,4000,0.4588,0.4135,0.4741,0.6704,0.5088,0.5012,0.6378,0.4352
1437,6,2,2416,0.3610,0.3880,0.4459,0.5903,0.3217,0.4912,0.3810,0.6553
1438,12,8,7458,0.1850,0.4917,0.6969,0.3097,0.4517,0.5060,0.5396,0.7540
1439,11,4,5000,0.4517,0.7430,0.4596,0.4984,0.4454,0.5247,0.6588,0.7131
1440,13,6,6833,0.7820,0.5069,0.3945,0.5248,0.5474,0.3357,0.4129,0.5382
1441,11,7,5083,0.3970,0.3125,0.3938,0.4260,0.4167,0.5142,0.5113,0.6266
1442,8,3,3417,0.5571,0.6149,0.6716,0.5578,0.5052,0.4501,0.4786,0.5202
1443,10,6,4666,0.6707,0.6457,0.7689,0.7127,0.6380,0.5225,0.3307,0.5594
1444,8,10,3459,0.5930,0.3675,0.3416,0.3151,0.3781,0.4479,0.6256,0.6400
1445,6,2,2459,0.4846,0.3877,0.5878,0.4881,0.3520,0.3495,0.5504,0.5275
1446,5,1,2042,0.7286,0.5188,0.4563,0.5061,0.4319,0.4925,0.5188,0.5297
1447,14,8,7500,0.4316,0.4391,0.4486,0.5027,0.6655,0.5212,0.8124,0.3928
1448,5,2,2708,0.5500,0.4615,0.6560,0.5287,0.4209,0.2607,0.4517,0.4293
1449,6,1,2375,0.4970,0.4495,0.6021,0.5417,0.5904,0.3876,0.5212,0.5770
1450,11,2,5000,0.3693,0.3871,0.4419,0.4521,0.4121,0.3061,0.8554,0.4660
1451,8,2,3458,0.6580,0.6318,0.6339,0.5437,0.4266,0.4478,0.5272,0.6337
1452,11,7,5125,0.5471,0.6275,0.6153,0.4033,0.5309,0.4025,0.5412,0.4716
1453,7,1,3667,0.4391,0.5362,0.4510,0.5469,0.5336,0.5613,0.5237,0.4885
1454,12,9,6208,0.6634,0.1248,0.7214,0.3050,0.5182,0.5688,0.6095,0.4698
1455,7,1,3000,0.5120,0.5667,0.4322,0.4732,0.5992,0.6580,0.2300,0.8178
1456,6,5,2333,0.7839,0.3524,0.5221,0.5210,0.4362,0.3027,0.6923,0.6052
1457,6,0,2375,0.4099,0.4549,0.5872,0.4412,0.5889,0.4418,0.6583,0.5755
1458,10,3,5917,0.3882,0.3505,0.5984,0.2411,0.4513,0.4286,0.5737,0.4713
1459,11,7,4959,0.6766,0.3138,0.6821,0.3660,0.6117,0.4761,0.4337,0.3991
1460,16,13,9042,0.4838,0.4933,0.8111,0.3933,0.4405,0.3702,0.6587,0.4945
1461,10,5,4625,0.6501,0.5448,0.4280,0.5135,0.3608,0.5934,0.5791,0.6037
1462,4,2,1709,0.4596,0.5093,0.3767,0.4033,0.4148,0.5301,0.4972,0.4700
1463,5,1,2375,0.5622,0.5416,0.4939,0.5425,0.3903,0.5166,0.4211,0.5509
1464,2,0,1833,0.5933,0.4160,0.4996,0.5584,0.5148,0.4697,0.5453,0.5151
1465,6,2,2333,0.5597,0.4004,0.5961,0.4851,0.5207,0.4442,0.6010,0.4857
1466,7,4,3125,0.3817,0.2459,0.3956,0.4196,0.6693,0.5331,0.5050,0.6865
1467,7,1,3083,0.6419,0.6283,0.4894,0.4633,0.6280,0.4412,0.5728,0.5606
1468,6,2,2834,0.5741,0.5484,0.3798,0.4687,0.5074,0.4231,0.3449,0.6753
1469,5,2,2042,0.5452,0.6655,0.6036,0.3802,0.4974,0.5428,0.5038,0.4066
1470,5,2,2041,0.3516,0.4072,0.4144,0.4062,0.4365,0.5077,0.6615,0.3684
1471,9,5,4000,0.6641,0.4208,0.4622,0.4338,0.4192,0.4525,0.5437,0.4597
1472,6,0,2333,0.5103,0.3379,0.4388,0.4942,0.5979,0.5591,0.6024,0.4252
1473,9,2,5167,0.4293,0.5360,0.3846,0.5419,0.4555,0.5926,0.4833,0.4299
1474,9,4,4291,0.6035,0.5883,0.3830,0.5109,0.5032,0.4747,0.4621,0.3206
1475,15,10,8083,0.5046,0.4901,0.4652,0.5360,0.3520,0.6007,0.4801,0.6842
1476,8,6,3458,0.6179,0.5132,0.4893,0.2018,0.6018,0.2940,0.5674,0.5762
1477,8,4,3459,0.5894,0.5432,0.3889,0.3186,0.5424,0.4724,0.5450,0.4401
1478,6,4,2375,0.6298,0.4834,0.5424,0.5678,0.6085,0.5013,0.4353,0.5665
1479,5,0,1916,0.4603,0.5796,0.4761,0.5211,0.6764,0.5860,0.6117,0.6377
1480,10,2,4584,0.4939,0.6018,0.6294,0.5261,0.4286,0.5104,0.5451,0.6639
1481,6,1,2250,0.3371,0.4290,0.3778,0.3501,0.4117,0.3857,0.4725,0.4205
1482,5,4,2000,0.5615,0.4920,0.4360,0.3720,0.6363,0.4655,0.6543,0.4491
1483,3,0,1750,0.5238,0.4410,0.4693,0.4939,0.5884,0.4937,0.5397,0.5879
1484,7,1,3042,0.4331,0.4132,0.5492,0.4218,0.6111,0.5014,0.3520,0.6610
1485,12,8,5833,0.6657,0.2696,0.5308,0.5838,0.6722,0.6861,0.6114,0.6411
1486,9,5,4042,0.4955,0.2557,0.2671,0.4112,0.4132,0.4276,0.5345,0.5373
1487,19,20,13209,0.7304,0.3539,0.5327,0.5418,0.2857,0.7280,0.0966,0.5829
1488,9,4,4125,0.5575,0.5900,0.4601,0.3584,0.6021,0.5207,0.5244,0.5468
1489,9,3,5250,0.2922,0.3727,0.3969,0.5292,0.5663,0.4717,0.4065,0.5521
1490,9,3,4083,0.3562,0.3265,0.5360,0.5900,0.3848,0.2799,0.4337,0.3571
1491,9,9,4125,0.4479,0.5476,0.2976,0.6430,0.4711,0.5490,0.7036,0.6383
1492,4,0,1750,0.4956,0.4271,0.4537,0.4786,0.4280,0.4960,0.5695,0.5365
1493,5,5,2875,0.4522,0.5796,0.3251,0.4036,0.3230,0.3723,0.4193,0.5363
1494,9,1,4041,0.6366,0.4820,0.4120,0.4343,0.4235,0.5456,0.4471,0.4451
1495,5,2,2250,0.4781,0.5981,0.5659,0.4057,0.6662,0.5953,0.6578,0.5362
1496,6,1,2333,0.5308,0.5872,0.2654,0.5565,0.4702,0.4914,0.6019,0.5512
1497,7,6,3208,0.6572,0.4656,0.6870,0.5858,0.2977,0.5408,0.2255,0.6502
1498,11,10,6458,0.6807,0.5860,0.6192,0.2424,0.5072,0.3405,0.7687,0.5149
1499,11,5,5125,0.3969,0.6877,0.4599,0.6089,0.4690,0.6702,0.8060,0.2617
1500,8,4,3417,0.4952,0.5629,0.3565,0.4825,0.5005,0.3307,0.2942,0.5475
1501,5,2,1958,0.5764,0.5461,0.5517,0.5586,0.5484,0.3359,0.4968,0.3440
1502,7,2,3041,0.4767,0.3355,0.3059,0.5108,0.6372,0.4313,0.6085,0.5205
1503,7,6,3833,0.4080,0.6424,0.5557,0.3180,0.6088,0.6191,0.5770,0.4225
1504,8,4,3708,0.5044,0.3341,0.6365,0.5433,0.4317,0.3931,0.6391,0.5014
1505,6,3,2417,0.5061,0.4096,0.3516,0.5659,0.4586,0.5398,0.4052,0.4988
1506,6,0,2375,0.4914,0.5595,0.3391,0.5156,0.5364,0.4745,0.5883,0.5405
1507,9,4,4000,0.5077,0.3049,0.5827,0.4299,0.5169,0.5604,0.4284,0.3474
1508,7,2,3542,0.4671,0.5522,0.3684,0.5891,0.5262,0.3249,0.6291,0.4287
1509,7,2,3208,0.5792,0.5325,0.6651,0.4484,0.5591,0.6295,0.5205,0.4279
1510,12,11,5875,0.6196,0.7186,0.5668,0.5428,0.6621,0.4024,0.4617,0.4099
1511,10,3,4625,0.2717,0.4270,0.6617,0.3530,0.3624,0.4271,0.6166,0.4294
1512,9,4,4000,0.1949,0.4969,0.4567,0.2986,0.4218,0.6545,0.7555,0.6223
1513,4,2,2250,0.3967,0.4232,0.5729,0.5292,0.4079,0.3701,0.5084,0.5603
1514,7,2,3166,0.3744,0.5228,0.4719,0.5138,0.3567,0.4133,0.5062,0.4204
1515,6,1,2334,0.4332,0.4421,0.3824,0.4080,0.4457,0.5613,0.5114,0.4626
1516,6,2,2250,0.6190,0.4810,0.4493,0.5282,0.3428,0.6056,0.4496,0.5481
1517,13,5,6667,0.7369,0.2501,0.7527,0.3215,0.5944,0.4816,0.5851,0.2125
1518,6,1,2834,0.6945,0.4710,0.5829,0.4692,0.4285,0.4695,0.5321,0.4447
1519,6,1,2417,0.5381,0.4497,0.4181,0.4730,0.5053,0.4574,0.6356,0.3461
1520,7,3,3000,0.5831,0.5611,0.3837,0.5792,0.6246,0.4286,0.6737,0.4566
1521,8,5,3417,0.5782,0.5675,0.6271,0.4411,0.4915,0.5820,0.4945,0.5692
1522,9,3,4000,0.5161,0.4083,0.3179,0.3826,0.5650,0.3744,0.4642,0.4803
1523,10,6,5958,0.4419,0.5308,0.5155,0.2858,0.4978,0.3893,0.6365,0.6817
1524,7,6,3166,0.5160,0.3235,0.4483,0.5926,0.4730,0.4107,0.4658,0.3547
1525,6,1,2333,0.6270,0.3333,0.5432,0.5549,0.4234,0.4311,0.5316,0.5330
1526,6,2,2292,0.3855,0.4059,0.6984,0.3423,0.5800,0.4774,0.7848,0.4727
1527,3,1,1709,0.5130,0.5775,0.5715,0.5213,0.6222,0.5656,0.4728,0.5280
1528,16,17,11125,0.1058,0.3856,0.4288,0.2275,0.3417,0.3436,0.5960,0.6225
1529,13,8,6750,0.3610,0.3100,0.5741,0.2917,0.3776,0.1549,0.4065,0.3471
1530,8,4,3500,0.5290,0.5978,0.5632,0.6044,0.5024,0.5326,0.6692,0.5998
1531,9,4,3958,0.5695,0.4897,0.3401,0.7097,0.3866,0.4460,0.7105,0.5033
1532,10,5,5416,0.2285,0.4582,0.4771,0.3110,0.5243,0.5120,0.6347,0.3875
1533,9,5,3917,0.4346,0.5492,0.5708,0.4883,0.3598,0.3653,0.5795,0.3407
1534,12,6,5666,0.6008,0.5310,0.6054,0.3741,0.5696,0.4739,0.7789,0.5556
1535,9,1,3916,0.5324,0.4995,0.2685,0.4112,0.4694,0.5801,0.6344,0.6028
