step,medium,hab,reach,blocks,hit_body,hit_wall,near,ring,axis,free_here,free_around
255,0,5,8,64,32,0,-1,0,0,0,0
255,0,6,8,64,32,0,-1,0,0,8,27
255,0,1,8,12,32,0,11,3,0,7,59
255,0,5,8,22,32,0,30,1,0,0,19
255,0,6,8,64,32,0,46,3,0,6,22
255,0,4,8,64,32,0,52,1,0,0,15
255,0,7,7,26,28,0,15,1,0,0,36
255,0,7,7,10,28,0,2,1,0,9,28
255,0,7,7,35,28,0,14,2,0,2,29
255,0,7,9,18,36,0,18,2,0,0,17
255,0,5,9,48,36,0,59,5,0,12,62
255,0,5,9,12,36,0,11,1,0,0,28
255,0,7,7,37,28,0,21,1,0,7,32
255,0,4,8,49,32,0,23,4,0,0,0
255,1,4,9,30,36,0,33,2,0,2,48
255,0,5,6,25,24,0,10,1,0,2,17
256,0,4,7,49,28,0,35,1,0,0,58
256,0,5,8,64,32,0,-1,0,0,0,0
256,0,2,7,22,28,0,24,2,0,5,22
256,0,7,12,58,48,0,12,1,0,4,51
256,0,6,8,45,32,0,44,5,0,1,30
256,0,2,8,14,32,0,8,1,0,1,30
256,0,1,7,49,28,0,21,1,0,0,0
256,0,1,7,49,28,0,41,1,0,6,28
256,0,1,11,113,44,0,34,8,0,0,48
256,0,4,8,64,32,0,46,3,0,8,33
256,0,2,6,19,24,0,12,2,0,0,17
256,0,2,6,19,24,0,4,2,0,15,42
256,0,1,7,10,28,0,9,3,0,3,57
256,0,5,7,7,28,0,3,1,0,5,26
256,0,6,7,29,28,0,26,2,0,6,45
256,0,4,9,12,36,0,2,1,0,0,20
256,0,4,8,28,32,0,11,7,1,5,43
257,0,8,10,100,40,0,-1,0,0,4,8
257,0,7,8,64,32,0,43,1,0,5,35
257,0,1,6,27,24,0,10,5,0,1,26
257,2,11,7,31,28,0,28,1,0,5,63
257,0,2,9,81,36,0,-1,0,0,8,8
257,0,1,8,64,32,0,62,1,0,3,10
257,1,11,9,29,36,0,26,2,0,3,25
257,0,1,7,49,28,0,36,1,0,0,0
257,0,5,6,36,24,0,28,2,0,0,11
257,0,7,10,20,40,0,14,2,0,5,30
257,0,2,6,36,24,0,23,3,0,7,36
257,0,2,7,49,28,0,-1,0,0,0,0
257,0,4,7,49,28,0,16,1,0,4,60
257,1,11,10,28,40,0,21,1,0,5,56
257,0,1,9,5,36,0,5,1,0,0,26
257,0,2,7,49,28,0,45,2,0,0,44
257,1,11,9,55,36,0,64,3,0,5,41
257,0,7,9,17,36,0,16,1,0,8,46
257,0,1,8,25,32,0,8,2,0,0,22
257,0,0,7,36,28,0,5,3,0,12,65
257,0,7,10,8,40,0,9,1,0,7,23
257,1,6,6,21,24,0,4,4,0,2,39
258,0,8,7,49,28,0,17,2,0,0,0
258,0,1,7,47,28,0,44,1,0,0,8
258,0,5,6,10,24,0,12,1,0,1,20
258,0,2,6,32,24,0,31,1,1,6,42
258,0,7,8,24,32,0,23,6,0,16,49
258,0,11,8,18,32,0,13,1,0,6,35
258,0,5,9,20,36,0,26,1,0,5,37
258,0,1,9,36,36,0,28,2,0,5,26
258,0,2,9,81,36,0,34,1,0,2,28
258,0,5,9,41,36,0,36,4,0,8,13
258,0,2,7,49,28,0,50,2,0,3,6
258,0,1,7,42,28,0,17,4,0,4,16
258,0,8,6,36,24,0,30,2,0,0,36
258,0,8,7,35,28,0,18,1,0,4,17
258,0,1,7,36,28,0,21,1,0,0,14
258,0,5,8,5,32,0,4,1,0,1,19
258,0,3,6,36,24,0,12,2,0,0,43
258,0,7,7,13,28,0,16,1,0,1,21
258,0,5,7,27,28,0,20,1,0,2,35
258,1,11,9,23,36,0,15,3,0,9,32
258,1,11,8,64,32,0,24,2,0,0,0
258,2,11,8,64,32,0,14,13,0,8,39
258,0,1,9,19,36,0,10,3,0,4,46
258,0,1,6,36,24,0,10,2,0,0,6
258,0,4,9,7,36,0,8,1,0,0,33
258,0,7,8,64,32,0,8,2,0,12,96
259,0,1,9,34,36,0,8,1,0,2,29
259,0,7,7,49,28,0,25,3,0,0,36
259,0,3,8,64,32,0,22,1,0,0,0
259,2,11,7,49,28,0,25,5,0,0,20
259,0,1,5,23,20,0,15,1,0,4,46
259,0,1,9,15,36,0,26,9,0,4,36
259,0,1,5,6,20,0,7,1,0,8,36
259,0,8,8,11,32,0,8,1,0,7,25
259,0,4,9,12,36,0,6,1,0,9,45
259,0,2,5,14,20,0,10,12,1,2,35
260,0,2,7,36,28,0,7,2,0,8,36
260,0,5,10,100,40,0,-1,0,0,4,14
260,0,1,9,63,36,0,20,1,0,7,77
260,0,4,10,64,40,0,50,3,0,0,0
260,0,3,7,37,28,0,54,2,0,4,51
260,0,5,7,49,28,0,40,1,0,0,9
260,0,7,11,25,44,0,34,3,0,2,24
260,0,3,7,43,28,0,12,1,0,8,4
260,0,7,9,80,36,0,71,7,0,1,10
260,0,1,7,49,28,0,28,2,0,0,26
260,0,2,7,49,28,0,26,3,0,4,31
260,0,1,9,7,36,0,15,3,1,4,25
260,0,8,7,49,28,0,9,2,0,7,17
260,0,7,8,54,32,0,36,3,0,5,31
260,0,6,8,18,32,0,4,2,0,5,55
260,1,11,12,21,48,0,7,2,0,6,77
260,1,7,9,33,36,0,16,1,0,12,33
261,0,7,8,42,32,0,15,1,0,3,35
261,0,4,7,36,28,0,15,3,0,0,1
261,0,6,7,19,28,0,11,2,0,3,11
261,0,5,9,81,36,0,-1,0,0,1,27
261,0,8,6,36,24,0,42,3,0,6,18
261,0,0,7,49,28,0,30,8,0,8,39
261,0,4,7,37,28,0,21,2,0,7,52
261,0,0,10,31,40,0,24,2,0,0,56
261,2,11,7,49,28,0,18,2,1,0,37
261,0,5,6,36,24,0,6,5,0,8,61
261,0,1,7,12,28,0,7,1,0,1,32
261,2,11,8,25,32,0,13,1,0,0,13
261,0,8,7,22,28,0,16,5,0,4,32
261,0,4,7,20,28,0,10,1,0,3,15
262,2,11,8,64,32,0,18,6,0,6,26
262,0,2,8,57,32,0,-1,0,0,0,15
262,0,1,8,64,32,0,29,3,0,4,42
262,0,2,10,21,40,0,8,1,0,3,40
262,0,4,7,39,28,0,49,5,0,12,60
262,0,6,6,25,24,0,5,2,0,3,27
262,0,7,7,21,28,0,22,1,0,3,28
262,0,1,7,49,28,0,23,2,0,4,52
262,0,1,6,36,24,0,35,1,0,0,0
262,0,2,8,64,32,0,59,6,0,10,50
262,0,5,9,18,36,0,19,3,0,1,11
262,0,8,8,33,32,0,7,2,0,7,34
262,0,7,8,64,32,0,45,1,0,4,23
262,0,0,8,64,32,0,8,1,0,4,45
262,0,3,8,64,32,0,26,2,0,10,80
262,1,7,9,13,36,0,7,2,0,5,21
262,0,1,6,36,24,0,6,1,0,5,60
262,1,8,9,6,36,0,2,1,0,7,23
263,0,2,7,26,28,0,7,1,0,8,33
263,2,11,6,36,24,0,31,1,0,0,30
263,0,1,7,49,28,0,22,1,0,2,30
263,2,11,9,81,36,0,27,1,0,15,42
263,0,2,7,15,28,0,4,2,0,4,49
263,0,4,7,32,28,0,35,1,0,4,52
263,0,8,7,14,28,0,21,1,0,3,19
263,0,4,7,39,28,0,12,3,0,1,29
263,0,8,9,19,36,0,28,1,0,4,45
263,0,8,8,25,32,0,14,1,0,1,59
263,0,2,7,22,28,0,11,2,0,7,27
263,0,5,8,18,32,0,11,1,0,5,14
263,0,7,8,32,32,0,16,1,0,1,22
263,0,3,8,8,32,0,5,1,0,10,67
263,2,7,6,36,24,0,6,6,0,2,33
263,0,7,9,10,36,0,1,1,0,2,34
263,0,3,8,10,32,0,14,1,0,6,31
264,0,7,7,49,28,0,55,3,1,12,54
264,0,5,6,36,24,0,12,3,0,0,6
264,0,1,8,64,32,0,37,2,0,0,25
264,0,11,8,34,32,0,33,9,0,2,23
264,0,2,10,100,40,0,-1,0,0,0,26
264,0,2,9,7,36,0,3,2,0,11,39
264,0,1,8,64,32,0,28,1,0,8,52
264,0,7,8,28,32,0,28,5,0,4,19
264,0,0,8,64,32,0,16,3,0,4,46
264,0,4,8,62,32,0,-1,0,0,0,0
264,2,14,9,33,36,0,6,2,0,4,57
264,0,1,5,13,20,0,9,1,0,7,45
264,0,5,7,27,28,0,21,5,0,8,63
264,0,0,8,20,32,0,13,3,0,5,54
264,1,11,9,81,36,0,25,7,1,0,18
264,0,4,7,32,28,0,32,3,0,6,40
265,0,7,8,64,32,0,29,2,0,10,38
265,0,1,9,81,36,0,34,8,0,6,32
265,2,3,5,23,20,0,11,2,0,0,4
265,0,7,8,64,32,0,29,3,0,8,34
265,0,2,7,26,28,0,13,1,0,6,22
265,0,2,8,49,32,0,18,10,0,8,40
265,0,7,11,121,44,0,68,2,0,0,18
265,1,11,7,10,28,0,9,2,0,5,47
265,0,1,8,49,32,0,38,11,0,15,81
265,0,7,7,49,28,0,14,6,0,0,12
265,0,1,7,49,28,0,20,5,0,4,31
265,0,6,6,22,24,0,8,1,0,7,24
265,0,0,7,49,28,0,28,6,0,0,24
265,0,7,7,23,28,0,14,3,0,5,14
265,0,2,7,49,28,0,21,15,0,4,27
265,0,2,7,49,28,0,17,2,0,0,20
265,0,1,9,8,36,0,11,14,0,5,19
265,0,2,7,49,28,0,24,1,0,3,3
265,0,7,8,9,32,0,11,2,1,2,31
265,2,11,8,64,32,0,8,1,0,14,89
265,0,0,7,49,28,0,7,3,0,1,52
265,0,2,8,11,32,0,5,4,0,6,23
265,2,11,8,15,32,0,4,1,0,2,43
265,0,2,8,10,32,0,5,3,0,8,22
265,0,6,9,47,36,0,21,2,0,4,11
266,0,7,9,37,36,0,9,9,0,9,66
266,0,1,10,84,40,0,63,1,0,2,22
266,0,7,7,49,28,0,11,5,0,2,15
266,0,2,7,49,28,0,56,1,0,6,10
266,0,1,9,32,36,0,38,7,0,0,33
266,0,2,8,64,32,0,8,1,0,0,41
266,0,5,9,69,36,0,72,1,0,4,17
266,0,5,8,25,32,0,22,1,0,4,38
266,0,2,8,64,32,0,41,9,0,12,36
266,0,5,7,13,28,0,19,1,0,5,41
266,1,11,9,19,36,0,11,6,0,1,42
266,0,1,8,47,32,0,21,3,0,13,65
266,1,11,9,43,36,0,46,1,0,8,67
266,0,8,6,30,24,0,12,2,0,4,26
266,2,11,7,13,28,0,7,5,0,13,35
267,0,2,5,25,20,0,11,4,0,5,42
267,0,2,8,19,32,0,17,3,0,2,31
267,0,1,10,52,40,0,18,4,0,7,33
267,0,1,7,36,28,0,26,5,0,0,14
267,0,5,9,49,36,0,12,1,0,6,58
267,0,2,8,17,32,0,21,1,0,4,19
267,0,5,7,49,28,0,-1,0,0,2,10
267,0,5,9,10,36,0,10,1,0,3,22
267,0,4,8,25,32,0,34,1,0,2,41
267,0,1,6,36,24,0,26,3,0,2,10
267,0,7,6,28,24,0,6,2,0,0,36
267,0,4,11,18,44,0,4,2,0,0,36
267,0,2,7,49,28,0,38,2,0,7,59
267,1,11,7,43,28,0,26,1,0,0,36
267,0,11,7,18,28,0,17,3,0,0,23
268,0,7,8,39,32,0,27,7,0,7,35
268,0,5,9,20,36,0,12,1,0,8,34
268,0,1,8,64,32,0,-1,0,0,4,31
268,0,8,6,24,24,0,30,4,0,4,19
268,0,7,10,100,40,0,61,6,0,6,32
268,0,4,8,12,32,0,7,1,0,4,43
268,0,2,7,49,28,0,32,1,0,0,0
268,0,7,7,6,28,0,4,3,0,9,32
268,0,5,9,7,36,0,11,1,0,3,29
268,0,4,7,30,28,0,29,1,0,13,57
268,2,11,8,64,32,0,19,2,0,7,19
268,0,1,7,24,28,0,10,2,0,10,9
268,0,6,7,21,28,0,2,1,0,13,50
268,1,11,7,35,28,0,29,2,0,10,51
269,0,2,8,56,32,0,33,4,0,0,27
269,0,2,7,49,28,0,50,2,0,1,4
269,0,2,6,21,24,0,14,1,0,0,27
269,0,2,7,49,28,0,24,4,0,8,32
269,0,9,7,33,28,0,22,6,0,3,17
269,0,5,7,49,28,0,27,1,0,0,2
269,0,5,8,49,32,0,53,1,0,0,6
269,0,6,9,29,36,0,34,2,0,8,31
269,1,3,8,8,32,0,2,1,0,7,37
269,2,11,6,25,24,0,4,4,0,4,58
269,1,11,6,36,24,0,30,2,0,2,11
269,0,3,9,81,36,0,14,6,0,2,29
269,1,11,8,48,32,0,52,4,0,11,37
269,0,1,9,21,36,0,15,1,0,2,27
270,0,1,9,42,36,0,40,4,0,9,66
270,0,5,7,49,28,0,28,3,0,0,6
270,0,1,9,33,36,0,28,2,0,0,28
270,0,3,8,64,32,0,30,1,0,0,41
270,0,2,7,49,28,0,17,3,0,0,20
270,2,10,9,81,36,0,27,10,0,0,52
270,0,7,7,49,28,0,27,4,0,8,28
270,0,7,10,100,40,0,41,1,0,5,12
270,0,11,10,90,40,0,25,2,0,0,17
270,0,1,9,10,36,0,10,2,0,5,42
270,2,10,8,31,32,0,22,1,0,7,34
270,0,2,8,64,32,0,19,3,0,3,4
270,0,3,8,64,32,0,-1,0,0,5,37
271,0,6,8,32,32,0,27,1,0,10,32
271,0,4,8,64,32,0,30,2,0,2,31
271,0,3,8,24,32,0,7,2,0,9,68
271,0,7,8,34,32,0,24,1,0,2,32
271,2,11,6,36,24,0,7,1,1,8,78
271,0,8,7,28,28,0,21,1,0,4,40
271,0,7,7,13,28,0,24,5,0,5,30
271,1,11,9,13,36,0,7,3,0,7,43
271,1,11,9,11,36,0,14,2,0,6,50
271,0,7,7,49,28,0,42,5,0,12,26
271,0,1,6,36,24,0,14,12,1,1,24
272,0,4,7,6,28,0,4,3,0,2,31
272,0,6,8,19,32,0,16,7,0,3,22
272,0,6,7,21,28,0,8,1,0,0,44
272,0,2,7,34,28,0,13,1,0,4,17
272,0,4,6,25,24,0,13,1,0,0,26
272,0,5,7,49,28,0,-1,0,0,4,21
272,0,7,8,49,32,0,24,1,0,3,32
272,0,4,7,49,28,0,24,3,0,4,5
272,0,4,10,68,40,0,-1,0,0,0,43
272,0,8,9,56,36,0,34,5,0,5,22
272,0,1,7,21,28,0,22,1,0,4,25
272,0,2,10,68,40,0,-1,0,0,4,24
272,0,8,10,13,40,0,8,2,0,4,32
273,0,4,8,64,32,0,16,1,0,7,42
273,0,2,7,49,28,0,30,1,0,2,39
273,0,6,6,36,24,0,20,5,1,0,0
273,0,3,10,51,40,0,20,6,0,9,70
273,0,1,8,48,32,0,27,3,0,3,53
273,0,7,8,64,32,0,46,3,0,3,17
273,0,7,7,49,28,0,8,1,0,12,50
273,0,4,8,17,32,0,12,1,0,8,35
273,0,2,9,45,36,0,37,1,0,11,36
273,0,0,8,52,32,0,36,3,0,6,17
273,0,8,7,13,28,0,17,1,0,1,14
273,0,1,7,8,28,0,9,2,1,2,30
273,0,8,9,57,36,0,-1,0,0,4,47
273,0,5,7,27,28,0,18,1,1,0,36
273,0,5,6,36,24,0,12,1,0,0,18
273,0,1,6,36,24,0,12,2,0,0,15
273,0,6,8,10,32,0,10,1,0,0,12
273,0,6,9,16,36,0,4,3,0,0,48
274,0,8,7,49,28,0,-1,0,0,0,0
274,0,7,7,49,28,0,13,1,0,1,19
274,0,1,7,49,28,0,26,1,1,0,4
274,0,5,9,13,36,0,13,5,0,4,30
274,0,5,9,81,36,0,-1,0,0,4,9
274,0,2,5,25,20,0,20,3,0,0,15
274,0,8,7,49,28,0,28,2,0,4,20
274,2,11,8,57,32,0,15,1,0,13,30
274,0,2,6,23,24,0,14,1,0,6,31
274,2,6,7,19,28,0,6,2,0,8,44
274,0,3,9,26,36,0,10,1,0,8,55
275,0,2,8,64,32,0,8,1,0,8,20
275,0,2,8,39,32,0,45,1,0,0,10
275,0,7,7,19,28,0,4,1,0,9,51
275,0,8,8,17,32,0,17,1,0,0,30
275,0,7,8,24,32,0,36,1,0,5,11
275,0,7,8,28,32,0,8,2,0,7,43
275,1,14,7,10,28,0,6,2,0,6,76
275,0,2,8,49,32,0,39,2,0,4,20
275,0,2,8,16,32,0,18,3,0,1,31
275,0,2,8,64,32,0,53,7,1,8,39
275,0,7,7,19,28,0,16,1,0,4,47
275,2,11,7,21,28,0,10,1,0,2,44
275,0,7,9,21,36,0,20,1,0,3,43
275,0,7,8,10,32,0,10,5,1,4,43
276,0,2,7,39,28,0,16,3,0,0,49
276,0,7,8,61,32,0,22,6,0,5,1
276,0,4,8,49,32,0,27,4,0,7,27
276,0,5,9,76,36,0,-1,0,0,4,25
276,0,2,8,64,32,0,63,1,0,0,19
276,0,8,8,11,32,0,8,1,0,2,39
276,0,4,8,37,32,0,47,1,0,1,41
276,0,2,6,20,24,0,6,1,0,14,44
276,0,2,6,26,24,0,33,1,0,0,13
276,0,7,10,8,40,0,12,1,0,5,19
276,0,5,6,24,24,0,15,3,1,3,34
276,0,7,8,64,32,0,26,9,0,10,32
276,0,2,5,14,20,0,16,1,0,8,24
276,0,5,8,14,32,0,5,1,0,3,28
276,0,4,7,21,28,0,15,3,0,10,6
276,2,11,6,11,24,0,9,2,0,9,32
276,0,4,6,10,24,0,16,1,0,2,23
276,0,4,8,32,32,0,13,3,1,4,37
276,0,7,8,15,32,0,4,2,0,14,46
276,0,2,6,12,24,0,7,1,1,1,59
276,0,4,9,7,36,0,10,4,0,2,16
276,0,1,8,8,32,0,2,1,0,6,39
277,0,2,7,49,28,0,39,8,0,0,5
277,0,9,6,36,24,0,-1,0,0,3,16
277,1,11,9,81,36,0,63,5,0,8,28
277,0,2,6,36,24,0,24,1,0,1,24
277,0,4,8,49,32,0,30,9,0,0,15
277,0,2,7,49,28,0,36,2,0,1,24
277,0,5,7,49,28,0,39,2,0,4,6
277,0,7,8,63,32,0,41,3,0,2,4
277,2,11,7,49,28,0,-1,0,0,3,65
277,2,11,9,32,36,0,27,1,0,8,55
277,2,11,8,55,32,0,22,2,0,1,37
277,0,1,7,49,28,0,19,11,1,0,39
277,0,5,8,64,32,0,-1,0,0,9,15
277,0,7,7,49,28,0,51,2,0,4,11
277,0,8,7,11,28,0,9,1,0,3,46
277,0,1,9,14,36,0,11,2,0,0,42
277,1,11,8,4,32,0,5,1,0,10,45
277,0,4,7,8,28,0,2,1,0,3,53
278,0,5,9,79,36,0,62,1,0,4,58
278,0,7,8,54,32,0,29,3,0,8,23
278,0,2,10,14,40,0,16,1,0,2,39
278,0,5,7,49,28,0,32,2,0,5,12
278,0,7,7,49,28,0,17,2,0,1,33
278,0,7,7,8,28,0,10,1,1,1,28
278,0,0,8,64,32,0,24,6,0,0,34
278,0,7,7,7,28,0,3,2,0,5,60
278,0,7,7,14,28,0,16,1,0,0,15
278,0,4,7,44,28,0,40,4,0,4,40
278,0,8,9,81,36,0,-1,0,0,4,8
278,0,7,8,64,32,0,34,5,0,3,28
279,0,2,8,44,32,0,25,2,0,0,26
279,0,6,7,21,28,0,9,1,0,4,58
279,1,11,13,123,52,0,95,3,0,8,58
279,2,11,9,81,36,0,48,2,0,0,48
279,0,0,7,38,28,0,13,6,0,5,36
279,0,0,6,25,24,0,11,1,0,0,0
279,0,8,7,49,28,0,-1,0,0,3,26
279,0,7,7,10,28,0,15,2,0,0,23
279,0,5,7,42,28,0,28,1,0,0,49
280,0,1,8,64,32,0,16,7,0,3,0
280,0,7,8,12,32,0,15,1,0,3,34
280,0,4,8,64,32,0,61,5,0,0,0
280,0,7,8,13,32,0,4,1,0,12,41
280,0,2,9,81,36,0,57,2,0,0,2
280,1,11,8,49,32,0,15,3,0,4,8
280,0,8,7,49,28,0,14,5,0,7,46
280,0,2,7,49,28,0,54,11,0,8,40
280,0,4,9,81,36,0,43,2,0,1,52
280,0,1,10,100,40,0,55,3,0,4,26
280,1,11,7,24,28,0,11,1,1,5,46
280,0,4,6,12,24,0,11,5,0,4,13
280,0,2,7,48,28,0,-1,0,0,2,5
280,0,1,7,49,28,0,23,3,0,0,10
280,0,5,8,12,32,0,12,1,0,1,25
281,0,4,9,81,36,0,52,4,0,4,25
281,0,7,7,49,28,0,26,2,0,6,27
281,0,5,7,40,28,0,37,2,0,2,38
281,0,6,9,81,36,0,18,1,0,0,11
281,2,11,9,81,36,0,38,10,0,8,22
281,0,1,7,17,28,0,10,2,0,1,31
281,0,8,9,13,36,0,16,1,0,7,18
281,0,5,8,28,32,0,50,1,0,0,17
281,0,8,8,8,32,0,4,1,0,6,34
281,0,0,7,49,28,0,15,10,0,3,49
281,1,11,8,64,32,0,8,1,0,5,59
281,0,2,7,44,28,0,-1,0,0,0,22
281,0,0,9,81,36,0,17,10,0,0,5
281,0,1,7,14,28,0,22,3,0,6,33
281,0,6,8,42,32,0,29,4,0,5,73
281,2,11,6,36,24,0,7,1,0,0,39
281,0,7,7,24,28,0,8,3,0,2,32
282,0,4,11,30,44,0,29,6,0,0,35
282,0,7,8,49,32,0,26,1,0,8,72
282,0,2,8,64,32,0,60,2,0,0,0
282,0,2,7,9,28,0,22,4,0,4,23
282,0,1,6,34,24,0,26,18,0,4,36
282,1,6,8,49,32,0,28,2,0,10,28
282,2,11,7,49,28,0,30,3,0,0,29
282,0,7,7,13,28,0,23,1,0,0,23
282,0,7,8,35,32,0,59,4,0,5,32
282,0,8,10,99,40,0,-1,0,0,4,32
283,0,2,9,17,36,0,18,5,0,8,57
283,0,2,9,7,36,0,12,9,1,5,34
283,0,7,7,38,28,0,22,5,0,2,51
283,0,2,8,50,32,0,10,7,0,8,73
283,0,2,9,81,36,0,42,3,0,9,15
283,0,5,7,49,28,0,32,1,0,4,22
283,0,2,8,64,32,0,-1,0,0,0,0
283,2,11,9,60,36,0,28,3,0,9,43
283,0,7,8,23,32,0,29,2,0,5,8
283,2,11,9,52,36,0,49,1,0,5,55
283,0,7,7,49,28,0,28,6,0,3,17
283,0,4,8,36,32,0,60,2,0,3,37
283,2,11,9,19,36,0,14,2,0,5,18
283,2,14,8,43,32,0,19,2,0,4,47
283,0,3,8,34,32,0,31,2,0,8,29
283,1,11,9,4,36,0,5,2,0,3,16
283,0,3,10,7,40,0,2,3,0,7,33
284,0,6,8,64,32,0,59,1,0,0,0
284,0,7,7,49,28,0,32,8,0,8,18
284,0,8,8,55,32,0,55,5,0,1,48
284,0,5,8,35,32,0,41,1,0,0,17
284,0,2,8,64,32,0,49,1,0,0,28
284,0,4,10,95,40,0,71,4,0,8,40
284,0,5,7,45,28,0,51,1,0,0,16
284,0,4,8,64,32,0,-1,0,0,0,11
284,0,4,7,49,28,0,39,1,0,0,0
284,0,7,8,37,32,0,6,1,0,4,31
284,0,2,8,20,32,0,5,4,0,0,41
285,0,4,12,79,48,0,49,1,0,14,81
285,0,1,7,12,28,0,2,2,0,7,47
285,0,0,7,49,28,0,19,5,0,4,21
285,0,1,7,49,28,0,20,2,0,0,1
285,0,1,5,23,20,0,17,5,0,4,46
285,0,0,8,52,32,0,36,3,0,6,17
285,0,1,8,64,32,0,-1,0,0,3,18
285,2,11,7,49,28,0,15,1,0,0,0
285,0,2,7,5,28,0,5,1,0,5,33
285,0,5,8,16,32,0,9,4,0,5,26
285,0,0,7,49,28,0,7,1,0,0,30
286,0,7,7,36,28,0,14,1,0,0,16
286,0,2,9,17,36,0,18,4,0,0,51
286,0,0,8,64,32,0,16,3,1,0,12
286,0,5,8,36,32,0,16,2,0,7,21
286,0,2,7,49,28,0,51,2,0,5,32
286,0,2,7,49,28,0,45,1,0,0,38
286,0,5,7,49,28,0,43,2,0,0,0
286,0,7,7,49,28,0,28,2,0,0,0
286,0,5,9,28,36,0,32,2,0,7,33
286,0,1,6,14,24,0,12,1,0,2,54
286,0,0,6,36,24,0,6,7,0,0,39
286,0,1,7,49,28,0,46,11,0,4,20
286,0,5,7,29,28,0,17,1,0,2,34
286,0,1,8,36,32,0,63,1,0,1,34
286,0,5,7,7,28,0,15,3,0,6,14
286,0,1,6,24,24,0,12,2,0,3,27
286,0,0,9,64,36,0,35,5,0,4,52
286,0,0,7,49,28,0,7,3,0,3,55
286,2,14,8,64,32,0,8,1,0,4,9
287,0,4,6,36,24,0,6,1,0,8,16
287,0,2,6,11,24,0,13,2,1,6,26
287,0,2,9,21,36,0,5,1,0,0,13
287,0,1,7,14,28,0,20,3,1,3,36
287,0,5,8,36,32,0,12,1,0,0,28
287,0,0,7,36,28,0,12,1,0,8,16
287,0,5,9,13,36,0,9,4,0,2,41
287,0,5,8,62,32,0,48,1,0,3,31
287,0,7,7,36,28,0,14,6,0,0,27
287,0,1,7,49,28,0,55,2,0,13,38
287,0,4,7,49,28,0,37,2,0,4,40
287,0,8,7,12,28,0,7,1,0,5,32
287,0,2,9,20,36,0,2,1,0,13,31
287,0,1,9,15,36,0,3,3,0,6,36
288,0,8,7,49,28,0,-1,0,0,1,14
288,0,2,8,19,32,0,20,1,0,2,34
288,2,11,8,18,32,0,7,1,0,12,43
288,0,5,8,64,32,0,37,1,0,2,8
288,1,11,9,57,36,0,21,2,0,6,41
288,0,5,6,10,24,0,8,3,0,5,25
288,0,2,7,28,28,0,24,1,0,4,46
288,0,6,8,55,32,0,28,1,0,3,31
288,1,11,8,23,32,0,2,1,0,16,72
289,0,1,8,64,32,0,39,8,0,0,32
289,0,1,8,32,32,0,10,1,0,9,32
289,0,8,8,39,32,0,35,2,0,5,20
289,0,4,8,64,32,0,52,1,0,1,16
289,0,8,6,12,24,0,20,1,0,5,31
289,2,11,8,24,32,0,14,4,0,1,18
289,1,11,8,14,32,0,3,1,0,1,53
289,0,5,8,64,32,0,-1,0,0,0,31
289,0,5,9,9,36,0,12,3,0,3,31
289,0,8,9,81,36,0,-1,0,0,8,60
289,0,1,8,64,32,0,23,5,0,0,0
290,0,3,8,64,32,0,38,3,0,0,34
290,0,4,8,64,32,0,-1,0,0,0,1
290,0,5,10,63,40,0,-1,0,0,4,18
290,0,2,6,36,24,0,36,4,0,0,33
290,0,1,7,49,28,0,27,2,0,1,27
290,0,8,10,76,40,0,-1,0,0,6,39
290,0,4,8,46,32,0,18,2,0,8,41
290,2,11,8,18,32,0,7,1,0,2,36
290,2,11,7,47,28,0,14,3,0,0,18
290,0,1,9,18,36,0,17,5,0,10,33
290,0,6,8,64,32,0,7,1,0,2,12
290,0,5,9,12,36,0,12,1,0,2,21
290,0,1,7,49,28,0,25,1,0,0,0
290,0,7,7,34,28,0,17,4,0,6,42
290,0,4,8,49,32,0,36,3,1,6,28
290,1,11,9,39,36,0,8,2,0,11,64
290,0,2,7,19,28,0,24,4,0,1,27
290,0,6,6,36,24,0,17,1,0,1,3
290,0,1,7,42,28,0,20,10,0,9,53
290,0,0,8,64,32,0,22,2,0,7,44
291,0,5,7,30,28,0,28,2,0,2,23
291,0,1,9,63,36,0,61,11,0,4,15
291,0,4,9,81,36,0,-1,0,0,2,17
291,0,2,6,33,24,0,29,4,0,1,38
291,0,3,10,80,40,0,22,1,0,9,22
291,0,7,8,34,32,0,17,1,0,9,44
291,0,7,8,41,32,0,14,1,0,4,23
291,0,2,7,15,28,0,4,2,0,4,54
291,0,2,5,21,20,0,7,2,0,0,6
291,0,5,6,10,24,0,7,1,0,2,27
291,2,11,7,49,28,0,39,1,0,2,16
291,0,4,6,36,24,0,23,6,0,0,36
291,2,11,8,46,32,0,14,1,0,6,49
291,2,10,8,64,32,0,12,5,0,0,26
292,0,5,10,100,40,0,72,4,0,4,14
292,0,7,7,42,28,0,32,4,0,0,0
292,2,11,9,64,36,0,20,4,0,4,56
292,0,2,6,18,24,0,9,4,0,5,26
292,0,7,8,17,32,0,15,1,0,0,36
292,0,2,7,49,28,0,43,8,0,12,56
292,0,2,8,43,32,0,40,5,0,8,16
292,0,2,7,49,28,0,50,4,0,0,0
292,0,1,8,21,32,0,19,1,0,0,47
292,0,5,8,6,32,0,6,4,0,5,27
292,2,11,9,18,36,0,8,1,0,0,10
292,0,8,7,8,28,0,7,5,0,0,28
292,0,1,6,26,24,0,10,1,0,13,39
292,0,7,8,24,32,0,33,7,0,2,39
