step,month,steps_sea,steps_fed,steps_seasonal,steps_never,torpid_sea,torpid_fed,torpid_seasonal,torpid_never,births_sea,births_fed,births_seasonal,births_never,deaths_sea,deaths_fed,deaths_seasonal,deaths_never,young_sea,young_fed,young_seasonal,young_never,grown_sea,grown_fed,grown_seasonal,grown_never,winter,winter_torpid,winter_grown,winter_grown_torpid,winter_temp,entered,fat_in,resolved,lived,moved,fed_end
56491,0,335830,182548,64141,665,3323,24932,21030,240,2528,2108,245,7,2455,1904,263,19,1219,1213,107,9,303,66,67,5,205,191,205,191,-8.69,0,0.0,0,0,0.00,0
56591,1,347958,215301,68133,832,3545,15427,34380,70,3093,2494,237,22,2829,2046,231,15,1576,1231,85,11,281,90,52,2,25755,23386,8954,8126,-3.44,71,115.0,2,0,0.00,0
56691,2,355341,243659,73427,1109,4111,27639,42108,34,3138,2717,232,30,3135,2775,274,37,1879,1707,128,28,298,98,41,6,40944,39227,19333,18648,-10.22,35,110.0,0,0,0.00,0
56791,3,318960,231101,68438,932,4478,43065,44931,10,2530,2204,187,37,2869,2553,313,54,1594,1446,147,51,256,85,42,3,42272,41527,28658,28459,-13.01,12,83.8,0,0,0.00,0
56891,4,298666,193588,62857,114,4177,35618,46576,0,2260,2041,179,7,2195,2280,210,10,1142,1297,61,9,205,104,69,1,34908,33956,28191,27779,-12.07,2,47.7,21,19,1.80,17
56991,5,304831,216177,72058,30,3951,38214,47673,0,2150,2627,302,5,1928,2073,218,6,950,1328,87,6,200,89,54,0,2722,2423,2111,2062,-5.71,0,0.0,89,76,0.93,72
57091,6,309022,253094,84863,38,3533,21696,30125,4,1960,3007,527,1,2029,2781,480,1,955,1821,206,1,208,137,126,0,614,380,287,258,4.86,2,165.4,7,5,0.33,5
57191,7,325235,263537,88725,269,3398,9332,18330,47,2575,3016,603,2,1894,3516,600,5,868,2144,241,4,216,117,117,0,8055,6254,2914,2532,1.04,19,144.5,0,0,0.00,0
57291,8,356396,180289,94411,700,4448,17532,20654,395,3227,2107,591,2,3763,2873,608,8,2257,1759,302,0,256,130,92,1,21003,19339,7289,6934,-5.36,30,175.2,0,0,0.00,0
57391,9,274382,121758,81758,413,5762,27415,23160,275,1855,1225,401,0,2217,1614,655,6,1125,1019,285,2,269,62,68,0,21505,20838,10682,10382,-9.54,2,268.5,0,0,0.00,0
57491,10,259511,118991,69948,618,5161,30606,25022,280,1744,1215,271,2,1667,1119,416,9,769,669,148,2,231,65,61,5,13848,12694,9960,9422,-6.61,0,0.0,26,24,2.85,20
57591,11,284498,128655,65444,527,4790,28549,24201,302,2532,1283,284,1,1845,1089,246,10,978,614,91,2,217,63,54,2,2404,1987,2085,1798,-4.57,0,0.0,24,22,1.10,22
57691,0,343264,158858,80314,735,4248,23336,26828,258,3498,1789,504,8,3080,1458,317,13,1867,861,117,8,218,104,88,5,635,472,619,472,-0.51,0,0.0,3,2,14.12,2
57791,1,408294,202150,94070,498,5318,12190,39803,114,4147,2513,545,0,3051,2223,553,9,1856,1367,284,1,192,105,93,5,30140,26797,7666,6877,-2.00,67,128.8,2,0,0.00,0
57891,2,447293,220290,94250,208,5979,23269,46902,46,4447,2534,535,0,4793,2504,552,4,3031,1548,290,0,242,84,56,3,46104,44343,16608,15719,-9.92,39,106.5,0,0,0.00,0
57991,3,402958,211428,83340,453,7249,36151,48485,0,3470,2477,329,1,3577,2629,467,6,2043,1554,223,0,226,92,46,5,45447,45009,25418,25193,-13.54,4,114.1,9,7,2.61,5
58091,4,408870,245742,71319,192,8092,46307,48956,0,4005,3126,213,5,3154,2478,369,7,1724,1542,191,4,311,79,58,2,39201,38660,29577,29387,-11.90,1,5.2,14,11,0.68,11
58191,5,499614,336979,72209,165,7822,62163,47237,0,4295,3239,248,6,3970,2434,248,9,2197,1500,87,9,268,88,64,0,2010,1582,1076,937,-3.22,0,0.0,82,74,1.13,74
58291,6,475960,353943,83504,370,6072,28989,28010,94,4105,3818,463,6,4454,4708,387,11,2514,2793,146,8,248,131,111,0,369,225,117,100,5.02,0,0.0,2,2,2.75,2
58391,7,421420,283723,99294,156,5233,15626,21359,47,3070,3435,713,0,3616,3809,588,2,1941,2281,285,0,277,239,125,1,5345,4173,1260,1018,1.17,9,126.8,0,0,0.00,0
58491,8,378465,219960,104786,92,5650,33642,20422,56,2879,2351,653,1,3063,2976,731,4,1537,1800,346,1,331,130,98,1,21001,19345,9076,8603,-5.65,48,130.2,0,0,0.00,0
58591,9,337904,170500,97914,234,6230,55483,22241,108,2739,1561,642,0,3026,1713,793,4,1654,976,390,0,369,81,97,1,18974,18455,12028,11774,-9.64,1,98.1,10,7,1.11,6
58691,10,324113,203056,95524,499,5893,59018,23398,289,2637,2123,601,2,2561,1657,554,7,1438,990,263,3,274,69,70,3,11576,10578,7920,7837,-7.58,1,19.9,30,28,2.04,23
58791,11,343069,266106,103619,491,5141,71947,27238,301,3183,2686,486,0,2832,1967,377,5,1711,1174,132,1,242,96,81,1,2845,2298,1963,1714,-3.92,0,0.0,18,13,1.46,12
58891,0,317401,337339,124013,356,5059,48101,39635,116,2710,3437,616,0,3265,2850,421,6,1986,1720,137,0,228,134,106,2,775,551,578,463,-0.92,0,0.0,4,1,19.25,0
58991,1,287226,367325,144190,446,4957,23815,91057,127,2040,3715,470,0,2087,3731,332,4,1108,2091,105,0,262,179,66,4,62985,58817,21632,20329,-4.04,165,127.2,1,0,0.00,0
59091,2,324662,329684,150689,440,4470,47072,111614,46,2615,3089,388,0,1550,3605,421,10,732,2171,153,1,212,206,67,7,104699,103061,42812,42126,-10.51,63,88.5,1,0,0.00,0
59191,3,434406,293539,142929,339,4945,70235,115434,0,3821,2984,280,5,2895,3175,430,8,1659,1749,179,2,229,290,79,4,112315,111729,65470,65343,-12.77,5,77.4,7,6,2.17,5
59291,4,526043,312798,132190,167,5463,72363,115673,0,4539,3422,196,2,3459,3271,316,6,1925,2029,112,5,222,191,88,0,87652,87227,72826,72612,-13.11,0,0.0,21,19,0.97,17
59391,5,618589,345784,136412,38,5439,72685,100386,0,5415,3572,305,2,4676,3057,281,4,2527,1989,84,3,318,112,132,1,4811,4574,2800,2735,-8.37,0,0.0,198,163,0.77,162
59491,6,674593,373635,143137,102,5357,24958,48913,21,6150,3942,596,0,5588,4076,548,1,2996,2641,165,0,425,182,238,0,443,164,129,106,12.33,0,0.0,3,2,0.38,2
59591,7,647019,327749,142647,85,5593,12192,24602,32,5552,3144,586,2,6714,4041,772,4,3996,2436,276,1,399,313,249,0,8901,6640,2368,2002,1.89,16,137.7,0,0,0.00,0
59691,8,513898,222147,120336,795,5364,26137,21381,532,4085,2332,429,5,4717,3233,694,2,2489,1786,189,1,418,417,228,1,22693,20880,7080,6632,-5.79,30,159.3,0,0,0.00,0
59791,9,437992,190292,100519,1683,5278,45927,27136,836,4009,1914,358,13,4711,2036,616,17,2608,1155,148,10,512,170,210,0,24481,23567,9902,9795,-8.44,2,88.1,7,7,1.68,6
59891,10,387848,215153,78242,1429,4694,49690,30106,788,3413,2250,245,9,3920,1718,405,25,2401,1012,96,12,359,74,123,3,16046,15079,9251,8924,-7.43,0,0.0,23,18,1.32,16
59991,11,320670,259342,73247,610,5151,55004,29693,221,2608,2550,238,0,3043,2199,254,6,1674,1306,49,0,291,131,82,3,2504,2105,1636,1354,-4.66,0,0.0,18,15,2.73,14
60091,0,287415,307549,78325,464,5251,32145,24427,149,2038,3496,300,0,2340,3331,302,10,1208,2020,86,0,276,166,97,6,318,189,318,189,2.74,0,0.0,3,0,0.00,0
60191,1,244749,289439,86741,400,4546,16288,37978,72,1925,3187,399,1,2142,3532,306,7,1059,2186,120,1,235,188,64,5,30056,28008,11242,10497,-3.83,95,123.1,1,0,0.00,0
60291,2,261561,264842,90010,370,4085,28389,42967,67,2333,2631,295,0,1979,2677,372,4,1150,1602,127,0,194,139,76,1,43333,41270,19530,19016,-10.31,36,139.9,0,0,0.00,0
60391,3,289558,244872,76771,136,3641,33964,43868,0,2485,2759,190,0,1947,2913,452,7,996,1658,196,0,174,152,72,5,40320,39939,26413,26146,-13.78,2,121.9,6,5,2.50,5
60491,4,350676,247055,61867,66,3460,48260,43905,0,3841,2636,131,0,2835,2379,199,3,1710,1446,45,1,145,140,72,2,35215,34635,28776,28472,-13.52,3,225.4,13,12,3.65,10
60591,5,500098,250758,63722,7,3587,35150,41720,0,5994,2890,169,0,4686,3394,151,1,3205,2293,47,0,155,138,52,0,2223,1978,1945,1822,-7.57,0,0.0,109,96,0.88,96
60691,6,565003,217747,68816,56,3317,11511,22820,22,5174,2513,371,0,4756,2779,342,2,2742,1643,110,0,219,205,122,0,559,294,284,259,4.92,0,0.0,3,2,0.00,2
60791,7,511410,199700,77619,87,3278,8030,16364,87,4118,2476,476,0,5353,2314,455,0,3031,1407,179,0,256,115,105,0,5140,4253,1648,1398,0.35,11,118.7,0,0,0.00,0
60891,8,416199,207416,83242,116,3924,20281,17144,7,2836,2390,486,8,3273,2786,479,1,1507,1750,213,0,346,94,76,1,17207,15932,7221,6928,-5.11,43,151.6,0,0,0.00,0
60991,9,375297,146250,80702,1348,4355,34788,21022,684,2883,1499,500,8,3259,1883,611,5,1696,1116,256,0,345,72,62,1,20025,18776,9252,8977,-7.18,5,105.3,12,10,0.47,10
61091,10,337727,174751,76290,1062,4406,42061,24299,734,2936,1930,440,2,2910,1477,464,16,1611,898,211,3,308,64,63,1,12542,10360,6836,6654,-3.25,0,0.0,32,28,1.06,27
61191,11,361051,213221,69005,632,4686,45074,24503,376,2955,2284,317,3,2593,2068,361,8,1355,1308,153,2,296,70,50,2,2559,2004,1787,1480,-4.35,0,0.0,16,9,3.86,7
61291,0,391870,235859,82058,546,4227,21767,26330,174,3298,2550,492,1,3070,2404,324,9,1559,1423,126,3,277,116,74,2,638,481,600,481,-3.21,0,0.0,2,0,0.00,0
61391,1,374067,248296,103641,710,4020,12536,49869,147,2766,2506,698,0,2906,2465,487,17,1344,1414,254,4,257,149,67,8,35082,32434,10779,10210,-3.80,92,119.8,2,0,0.00,0
61491,2,353719,229002,118793,517,4228,27963,62026,43,2990,2280,527,0,3457,2781,452,12,1874,1584,212,1,252,147,51,8,60216,57728,21236,20455,-9.61,35,108.6,0,0,0.00,0
61591,3,283152,205195,107956,222,5984,30926,64662,0,2121,2083,294,0,2588,2250,552,6,1308,1338,210,0,226,117,71,4,60832,60387,32262,32129,-12.47,5,150.3,6,4,2.94,3
61691,4,274005,220633,91938,81,5577,42335,68260,0,2379,2386,185,0,1854,2154,272,0,921,1334,89,0,208,103,60,0,48134,47813,36396,36248,-12.99,1,148.2,15,15,1.88,13
61791,5,334621,244952,94859,31,4099,46898,59356,0,3041,2461,283,0,2310,1989,246,0,1270,1175,61,0,204,119,109,0,2538,2429,1994,1897,-9.09,1,197.2,101,84,0.95,83
61891,6,361192,293355,107642,0,3505,16012,34094,0,2909,3231,556,0,3065,3357,459,0,1592,2144,156,0,195,165,167,0,453,247,100,100,3.35,0,0.0,4,4,1.38,4
61991,7,354283,266451,111888,0,3591,11181,27029,0,2556,2507,626,0,2303,2667,658,0,962,1453,256,0,218,173,175,0,10175,9327,5013,4763,-1.29,42,142.1,0,0,0.00,0
62091,8,395915,214169,107743,0,4797,25523,27143,0,3191,2325,563,0,2482,3003,688,0,1168,1729,302,0,212,190,125,0,27493,26067,11103,10743,-6.08,36,140.7,0,0,0.00,0
62191,9,433382,171891,101785,50,5559,41231,30052,19,3713,1968,513,0,3895,2136,612,0,2207,1313,245,0,225,143,92,0,26500,25694,14368,14224,-9.34,0,0.0,6,4,1.12,4
62291,10,428097,204049,97282,148,6119,55843,31897,101,3850,2115,468,0,3021,1598,477,4,1529,947,199,1,259,70,74,0,15331,14855,11247,11051,-9.94,0,0.0,20,19,1.83,18
62391,11,503836,267919,101241,440,5309,59900,32472,211,4021,2890,413,2,3731,2310,381,5,1936,1476,134,2,275,94,66,1,2042,1498,1494,1200,-2.02,0,0.0,45,40,0.72,39
62491,0,509803,339266,109144,817,3979,29929,33898,193,4248,3803,430,4,3872,3143,411,12,1904,2008,131,8,280,142,109,0,354,240,311,207,-2.16,0,0.0,11,3,0.00,3
62591,1,474470,377734,114615,893,3982,15664,60507,203,3672,3889,390,12,4490,3882,387,30,2435,2303,145,17,379,246,81,7,46091,43117,21030,20481,-3.92,171,119.8,3,1,9.25,1
62691,2,403691,309107,116126,271,4014,23546,66483,13,2793,2965,358,5,3205,4375,402,11,1442,2529,169,6,355,208,86,3,61856,60050,34962,34572,-10.18,34,105.3,1,1,19.75,1
62791,3,381649,199932,107695,28,4478,26089,67162,0,2991,1783,284,1,3066,2522,470,3,1626,1225,164,0,303,277,83,2,64225,63880,45028,44934,-14.16,7,95.2,3,3,6.17,3
62891,4,357566,168017,96046,158,5380,33916,67819,6,2384,1524,222,2,2495,1591,327,14,1206,827,133,11,305,89,74,1,52756,52349,45742,45548,-13.93,1,55.9,18,16,1.03,15
62991,5,355298,176557,92098,124,5110,25166,56962,15,2692,1689,176,10,2497,1428,211,13,1225,768,50,10,295,95,92,2,2241,2117,1859,1799,-8.91,0,0.0,184,156,0.68,154
63091,6,371396,214990,94500,186,4418,14428,34846,83,3094,2190,287,8,2904,1900,291,9,1517,1146,80,8,307,111,141,1,516,270,204,162,5.99,0,0.0,7,3,0.00,3
63191,7,345848,251627,97000,686,4212,7859,24913,528,2622,2183,336,19,2897,1916,353,14,1515,1089,90,13,275,92,143,0,9334,8368,5095,4611,-0.60,38,132.8,0,0,0.00,0
63291,8,348085,203555,97466,952,4754,14569,24413,804,2800,2287,397,10,2377,3219,431,17,1142,1802,135,11,231,249,150,1,24893,23811,12312,12078,-5.62,52,148.7,0,0,0.00,0
63391,9,344188,115867,92057,1283,4183,19399,25863,1162,2729,1463,382,8,2991,2246,519,8,1640,1499,197,4,238,107,122,2,23579,23130,15989,15812,-9.17,1,43.5,6,6,0.83,5
63491,10,351192,108325,82506,906,5467,25074,26618,818,2801,1082,275,1,2423,863,344,11,1255,555,108,3,223,55,74,1,12489,12083,10025,9846,-9.92,0,0.0,38,36,0.74,35
63591,11,364026,141824,81908,600,5081,24684,26587,469,2769,1512,272,6,2773,1274,278,12,1426,781,91,6,246,75,73,5,2456,1893,1828,1475,-1.47,0,0.0,47,38,1.24,36
63691,0,345344,146693,79750,1048,3826,10124,23980,315,2862,1578,194,7,3025,1727,250,15,1644,1101,58,6,247,92,81,8,313,231,279,202,-1.04,0,0.0,0,0,0.00,0
63791,1,338986,142209,78881,604,3594,12496,42602,158,3119,1414,213,3,3386,1339,242,12,2067,718,77,6,238,82,70,4,35231,33684,19589,18602,-4.27,171,128.4,0,0,0.00,0
63891,2,291049,164295,77174,795,3245,22567,45037,18,2291,1521,177,0,2250,1224,213,13,1178,738,77,2,252,83,53,10,45716,43208,28282,27529,-9.75,41,115.7,1,0,0.00,0
63991,3,342881,199950,73173,469,3328,45756,46234,0,3268,1720,150,2,2455,1467,272,8,1489,780,88,0,206,117,74,8,44219,43735,34056,33708,-14.84,8,85.7,4,3,3.58,3
64091,4,425611,238899,65510,240,3451,55644,47002,0,3970,2162,105,8,3077,1713,172,9,1723,1003,53,7,202,113,58,1,38374,37684,32915,32457,-13.92,6,71.3,24,19,0.66,18
64191,5,479419,291001,68859,205,3857,34672,42684,1,4665,3018,191,10,4151,2517,168,14,2509,1512,44,14,210,159,63,0,1525,1364,1336,1282,-5.95,0,0.0,184,151,0.75,151
64291,6,505543,328476,80551,80,3980,17994,29920,1,4188,3437,406,3,4197,3295,268,8,2421,1994,97,6,255,254,85,0,156,14,10,6,16.95,1,117.9,6,5,1.55,5
64391,7,454699,294147,99119,292,3734,9207,19838,147,3223,3477,594,5,3960,4190,447,7,2074,2497,167,3,284,317,119,2,6677,5230,3224,2802,1.83,28,160.7,0,0,0.00,0
64491,8,367913,206556,110147,429,4194,16648,18988,208,2484,2325,694,6,3208,3499,827,16,1602,2129,390,9,363,176,102,1,19964,18510,10071,9780,-4.24,51,168.8,0,0,0.00,0
64591,9,289189,125138,95939,226,4333,26133,22138,155,1794,1318,526,0,2497,1640,729,2,1170,1003,301,0,340,68,90,0,19824,19267,12028,11818,-8.34,3,127.6,11,9,0.64,9
64691,10,238241,137341,79291,459,3987,39267,22788,366,1567,1439,476,0,1653,1104,592,4,776,660,299,1,282,64,78,2,12349,11840,8195,8054,-8.64,0,0.0,32,32,1.41,31
64791,11,219679,159827,81686,493,3397,36926,23554,283,1530,1588,403,0,1688,1515,327,6,894,934,123,0,256,77,65,1,1610,1132,804,580,1.48,0,0.0,40,37,0.46,37
64891,0,211821,199507,98315,370,3689,20537,30850,69,1549,2481,622,1,1320,1929,398,2,630,1165,164,0,201,113,67,2,148,105,148,105,1.59,0,0.0,0,0,0.00,0
64991,1,223856,234913,118211,234,3625,19632,65428,45,1590,2782,631,0,1562,2539,523,8,843,1636,263,1,170,114,65,6,44087,41708,15011,14443,-3.89,124,132.4,3,0,0.00,0
65091,2,256478,243175,124844,160,4057,23760,76159,0,2081,2748,555,0,1439,3085,566,1,766,1932,303,0,124,106,51,0,75871,73432,26872,26260,-9.37,40,120.8,2,0,0.00,0
65191,3,281164,229227,111357,329,4087,32460,78926,0,2065,2560,352,4,2185,2622,660,3,1294,1526,341,0,164,113,58,3,75849,75510,39755,39615,-13.50,5,119.3,8,3,0.75,3
65291,4,299824,225808,99573,386,4340,54759,81440,0,2404,2404,190,6,1763,2119,187,11,981,1311,64,9,169,97,56,1,60032,59228,45381,44822,-12.61,2,142.6,23,19,0.84,19
65391,5,367199,258790,100542,201,5214,35217,66191,0,2929,3149,271,11,2073,2811,244,17,1169,1799,61,15,197,105,101,0,3808,3552,2486,2367,-5.64,0,0.0,137,116,0.63,115
65491,6,429441,317145,113121,385,4981,26090,42529,42,3218,3720,520,16,2823,3087,416,18,1582,1902,133,14,209,136,167,0,657,385,296,243,4.06,1,102.8,2,2,4.50,2
65591,7,461301,377066,121715,297,4601,40856,25886,75,3293,4735,587,4,2886,4484,556,9,1467,2997,192,5,259,139,155,1,8982,7563,2451,2111,-0.24,21,167.4,0,0,0.00,0
65691,8,472039,324446,119446,168,5408,59542,29230,67,3564,3554,575,1,3481,4596,753,2,1821,3084,281,1,357,164,163,0,30191,28168,9224,9030,-4.51,48,163.6,0,0,0.00,0
65791,9,485358,307087,108400,340,5639,99453,33161,297,4014,2650,517,0,4047,1999,536,1,2204,1206,212,0,406,124,96,0,29405,28052,13696,13573,-8.05,2,205.2,5,5,0.55,4
65891,10,481789,363892,103363,506,5423,113908,34819,363,3816,2981,500,1,3304,2727,643,3,1657,1784,260,0,395,140,102,1,13934,13405,11025,10899,-9.55,1,151.7,32,30,1.02,28
65991,11,527298,379969,107060,560,4935,74027,31847,165,4899,3579,643,0,4375,3904,474,9,2504,2377,201,4,313,369,95,4,1698,1114,1175,862,0.75,0,0.0,35,29,1.46,26
66091,0,574307,360015,132445,568,4411,33695,40756,122,5479,3764,686,0,5011,4131,509,10,2946,2486,238,0,339,447,95,9,177,105,119,76,6.07,1,15.2,2,0,0.00,0
66191,1,527055,285447,147795,119,4622,13994,77287,39,4514,2705,582,0,5406,3334,524,1,3063,1823,218,0,334,394,91,1,60256,55509,15442,14441,-3.27,130,116.9,1,0,0.00,0
66291,2,489921,228175,147965,226,4951,13947,87218,1,4079,2279,369,0,3943,2886,500,7,2035,1496,205,0,380,266,95,5,85076,81832,34308,33419,-9.13,60,112.1,1,0,0.00,0
66391,3,510223,188114,134799,51,5544,25817,90648,0,3864,2097,314,0,3277,2407,477,4,1633,1444,165,0,349,140,100,4,85190,84718,55545,55414,-14.37,13,66.2,4,3,4.92,2
66491,4,553217,216770,127742,26,5410,47985,92926,0,4671,2558,251,3,4349,1916,351,4,2161,1133,109,4,353,99,115,0,72789,71975,58527,58233,-13.06,3,121.0,25,19,0.70,19
66591,5,544790,280839,122362,52,5337,31723,77130,2,5557,3620,289,20,5419,3400,379,20,3207,2335,88,20,364,102,153,0,4409,4027,3374,3172,-6.34,1,149.5,173,146,0.62,146
66691,6,547581,300493,125604,98,5010,20381,52327,0,5278,3655,506,28,5622,3460,484,31,3360,2228,138,31,402,123,201,0,326,115,183,94,13.38,0,0.0,1,1,2.25,1
66791,7,466528,302509,133172,138,4662,8864,28847,82,4104,3277,752,16,4647,3747,805,16,2627,2301,363,16,324,152,199,0,12641,10831,6023,5129,-0.84,54,162.4,0,0,0.00,0
66891,8,417049,217798,120907,82,6503,16420,25953,73,3394,2392,583,2,4061,3800,818,3,2127,2223,356,3,271,216,154,0,26668,25393,14683,14222,-5.77,64,136.9,0,0,0.00,0
66991,9,380121,143631,102741,32,7015,26033,28213,0,3362,1646,341,3,2880,1551,495,3,1565,948,148,2,291,78,111,0,27093,26369,18131,18001,-10.26,1,604.6,8,7,4.04,6
67091,10,453467,172215,86091,69,7529,44567,29020,55,4043,1744,248,0,3411,1436,470,2,1993,926,148,0,266,58,114,0,16444,15959,13670,13554,-9.44,0,0.0,42,37,0.88,35
67191,11,421772,218808,76129,130,6749,50135,24371,56,3633,2206,265,0,4071,1891,259,1,2250,1093,71,0,253,111,90,0,817,543,539,373,2.39,0,0.0,70,57,0.64,54
67291,0,379304,238061,88929,116,6048,22435,27902,37,2903,2450,448,1,3230,2690,317,6,1780,1545,127,1,251,149,103,2,211,100,149,100,1.04,0,0.0,0,0,0.00,0
67391,1,347585,222543,101395,166,5814,12939,44672,24,2284,2071,482,0,2422,2216,407,6,1120,1267,197,3,299,130,90,1,30091,26082,13421,12624,-1.05,124,119.0,4,1,25.00,0
67491,2,350190,199785,104101,261,5960,13185,51593,24,2619,1997,450,0,2454,2273,451,8,1236,1244,193,1,289,132,75,7,48401,46657,24692,24081,-8.78,47,121.6,1,1,22.75,0
67591,3,318948,192757,89222,80,6437,25245,54788,0,2122,2011,265,0,2490,2108,587,3,1306,1186,281,0,268,137,71,2,53470,52847,32165,32079,-13.57,5,155.5,0,0,0.00,0
67691,4,288252,196410,73219,73,6709,34099,55279,0,2033,2065,120,0,2005,1925,179,1,1011,1142,47,0,251,100,57,1,39940,39362,32218,31931,-12.41,0,0.0,23,20,0.56,20
67791,5,314241,207185,75017,25,6013,19031,49732,0,2743,2399,184,0,2107,2316,173,1,1126,1431,45,0,257,109,69,1,2045,1984,1305,1265,-7.60,0,0.0,140,115,0.72,114
67891,6,400784,239443,86020,52,5375,12397,34482,0,3927,3032,376,9,2808,2668,311,13,1652,1691,111,13,210,123,119,0,103,90,52,52,-2.11,0,0.0,10,6,2.54,6
67991,7,477658,251295,92456,52,5224,9187,14780,0,4395,3297,597,14,3590,3647,626,16,2057,2567,285,14,225,127,134,0,3811,3003,2068,1692,1.68,18,174.9,0,0,0.00,0
68091,8,502747,210179,93327,2,5428,15613,15615,0,4084,2709,548,1,4426,3614,613,2,2480,2329,316,2,240,131,93,0,15995,15079,7405,7054,-4.28,36,149.1,0,0,0.00,0
68191,9,422262,142105,84869,30,5873,26154,17556,23,2961,1547,368,0,3622,1964,453,1,1733,1263,166,1,291,79,86,0,15721,15049,9854,9613,-7.95,0,0.0,6,6,0.12,6
68291,10,321836,139343,78669,178,5880,36185,19004,149,2033,1272,368,0,2804,1094,508,0,1372,629,164,0,291,57,102,0,6535,5847,5051,4912,-6.08,0,0.0,26,25,0.42,24
68391,11,300504,174620,79230,462,5297,32265,16010,185,2145,1764,395,1,1900,1339,311,10,911,725,108,5,272,96,67,2,662,337,391,202,7.12,0,0.0,22,17,1.74,16
68491,0,306554,213985,89140,404,4726,20410,30247,153,2007,2220,359,11,1880,2025,321,15,862,1224,115,11,267,100,68,2,63,35,38,35,6.79,0,0.0,2,0,0.00,0
68591,1,338611,245095,96473,218,5445,12702,57390,26,2709,2439,313,1,2293,1997,311,6,1254,1089,135,3,212,112,58,1,50931,46402,16184,14596,-2.97,137,133.1,1,0,0.00,0
68691,2,336899,281865,99848,233,5502,12021,65569,0,2601,2699,285,2,2856,2884,300,3,1568,1667,121,0,266,137,52,3,63329,61294,30004,29157,-10.32,35,133.2,0,0,0.00,0
68791,3,304729,218413,92500,235,4498,24575,69219,0,2269,1975,177,8,2316,2772,379,13,1159,1429,173,9,273,197,64,4,66092,65592,42702,42502,-15.20,5,212.8,8,7,10.68,5
68891,4,299602,175069,83806,125,4509,30269,69542,0,2197,1921,187,10,2154,1883,218,11,1116,1014,92,9,235,147,61,1,58050,57239,45566,45222,-12.72,2,211.5,14,13,2.69,12
68991,5,315036,229614,89474,103,3858,20538,61635,0,2722,3281,299,17,2395,2903,257,20,1358,1979,87,20,218,101,97,0,4024,3523,3002,2647,-4.49,2,76.4,150,125,1.10,124
69091,6,357851,261612,96699,59,4559,22020,42041,6,3335,3518,442,9,2516,2864,415,9,1472,1897,141,9,204,100,166,0,661,424,400,332,1.27,2,114.0,2,2,0.38,2
69191,7,420043,255182,108417,31,4893,9883,13984,14,3729,3092,731,3,3285,3928,640,3,2015,2637,277,3,241,122,139,0,5085,4087,2229,1942,0.18,15,192.2,0,0,0.00,0
69291,8,395640,194854,107771,23,5078,14863,14682,0,2799,2482,655,0,3481,3430,804,1,1877,2322,400,0,221,96,125,0,14442,13547,6352,6102,-5.11,19,119.0,0,0,0.00,0
69391,9,323777,127441,97323,104,5245,23100,16801,100,1999,1258,507,0,2584,1381,649,2,1248,813,273,0,266,73,92,0,15464,14854,8466,8333,-8.62,1,42.9,0,0,0.00,0
69491,10,284295,123889,79878,54,4485,34061,19290,54,1888,1150,380,0,1842,990,561,0,823,552,214,0,321,66,99,0,7846,7585,6024,5863,-9.70,0,0.0,16,15,1.13,14
69591,11,297769,155746,78281,100,3458,28037,18758,100,2187,1581,394,0,2022,1310,327,0,1006,765,145,0,308,90,52,0,1237,934,1062,789,-5.94,0,0.0,20,16,0.95,15
69691,0,316171,178921,91052,174,2917,18186,31289,128,2269,1722,407,0,2056,1566,283,0,786,856,89,0,257,109,78,0,401,384,273,256,-10.38,0,0.0,3,0,0.00,0
69791,1,330051,201474,100294,234,2632,14899,54716,79,2929,1906,359,0,2827,1682,299,4,1597,1002,89,0,234,88,71,4,41513,38332,16471,15284,-3.35,153,115.3,4,1,14.00,0
69891,2,316628,195960,105600,25,3185,16236,66138,0,2227,1971,313,0,2426,2267,335,0,1335,1238,126,0,211,153,60,0,65348,63329,29080,28390,-10.00,53,133.5,1,0,0.00,0
69991,3,293277,193716,102091,9,2589,38811,69982,0,1749,2010,259,0,1915,1731,354,1,813,928,137,0,206,124,59,1,66013,65836,41411,41384,-15.41,11,126.1,6,3,2.25,3
70091,4,283287,254235,94165,0,3226,55100,70979,0,2046,3042,195,0,1766,2138,275,0,745,1264,91,0,260,102,72,0,53080,52821,40556,40454,-14.00,0,0.0,39,36,0.80,34
70191,5,353430,353184,97025,96,3328,39505,61761,0,3397,4702,316,10,2201,4057,266,9,1221,2635,94,9,219,132,95,0,6891,6012,4224,3869,-5.95,0,0.0,166,139,0.91,138
70291,6,451670,385897,113056,315,3721,28496,46669,21,4515,4556,496,18,3868,4484,424,21,2415,2978,168,20,198,139,133,0,197,20,0,0,18.14,0,0.0,6,6,0.00,6
70391,7,513140,325554,124959,99,4474,12033,27171,36,4854,3554,689,2,4432,4505,667,2,2800,2895,284,2,238,151,164,0,18628,15622,6374,5567,-0.10,47,146.9,0,0,0.00,0
70491,8,465816,218473,127752,14,5586,19669,35158,9,3345,2214,683,1,4175,3802,699,2,2300,2188,343,2,281,215,107,0,35734,33982,15241,14996,-5.52,40,166.0,0,0,0.00,0
70591,9,385068,131870,117219,15,6089,34330,38903,0,2482,1230,427,0,2899,1348,656,1,1346,767,284,0,356,76,96,0,34541,33873,20212,20132,-10.50,2,116.1,11,10,0.93,8
