step,month,steps_sea,steps_fed,steps_seasonal,steps_never,torpid_sea,torpid_fed,torpid_seasonal,torpid_never,births_sea,births_fed,births_seasonal,births_never,deaths_sea,deaths_fed,deaths_seasonal,deaths_never,young_sea,young_fed,young_seasonal,young_never,grown_sea,grown_fed,grown_seasonal,grown_never,winter,winter_torpid,winter_grown,winter_grown_torpid,winter_temp,entered,fat_in,resolved,lived,moved,fed_end
42391,3,405682,306189,144056,0,6261,24125,76922,0,3116,2331,632,0,3915,3042,1119,0,2339,1396,585,0,318,411,94,0,74365,73948,53128,52990,-13.63,2,357.1,1,1,1.00,1
42491,4,329062,270801,107267,0,5837,30399,76702,0,1994,2007,263,0,2150,1983,481,0,956,813,212,0,332,283,88,0,62579,62320,55061,54898,-13.88,1,109.9,15,14,0.25,14
42591,5,372143,294998,107014,0,5702,35896,73325,0,2688,2027,303,0,1617,1660,196,0,715,738,62,0,260,170,73,0,2857,2708,2400,2276,-8.17,0,0.0,205,179,0.47,178
42691,6,526279,337566,121305,23,5515,12879,44286,0,3967,2671,482,0,1927,2412,398,0,914,1074,138,0,249,239,136,0,380,263,249,222,1.48,2,113.4,11,11,1.07,11
42791,7,636776,377322,136255,97,4893,12906,31189,10,4478,3199,575,5,4439,2526,404,7,2355,1147,116,5,282,291,135,0,12307,10577,3131,2450,-1.94,28,188.0,0,0,0.00,0
42891,8,584015,359819,139565,40,5677,32125,33517,2,3832,3475,511,11,4617,4631,708,12,2372,2548,238,11,400,309,146,0,35524,32768,11225,10361,-6.11,50,143.8,0,0,0.00,0
42991,9,497090,218056,126269,46,6356,38184,39120,0,2972,1828,491,7,3481,3361,627,8,1687,1972,193,8,456,279,178,0,37739,36688,16546,16202,-9.13,2,161.6,10,10,0.42,9
43091,10,447468,182254,109285,72,5504,39955,40736,2,2592,1390,356,10,2886,1159,550,12,1297,563,152,12,507,143,145,0,21337,20711,12101,12018,-9.82,0,0.0,36,33,0.73,31
43191,11,419556,206185,102698,11,4771,42639,33028,0,2904,1655,369,1,3015,1444,359,3,1523,767,105,3,479,146,120,0,1177,1116,673,673,-10.77,0,0.0,35,26,2.92,23
43291,0,404207,227954,110872,48,4048,21136,34721,0,2933,2072,391,5,3106,2238,362,5,1654,1224,99,5,388,239,129,0,284,268,279,266,-10.32,0,0.0,2,1,24.50,0
43391,1,349259,208224,108560,126,3588,10575,66670,24,2075,1774,266,0,2686,1859,375,4,1420,939,136,0,340,175,112,1,47549,45117,19412,18261,-4.65,164,176.1,0,0,0.00,0
43491,2,308059,204781,104378,3,3479,16874,76636,0,1822,1626,248,0,1896,1645,247,1,779,814,111,0,362,177,62,0,76962,75755,38696,38298,-10.66,82,156.6,0,0,0.00,0
43591,3,283108,213271,103933,81,3870,24264,81363,0,1888,1656,200,0,2309,1705,304,2,1208,784,151,0,311,171,68,1,78586,78214,54285,54171,-14.06,4,186.5,4,4,0.44,4
43691,4,264939,223523,95632,0,4048,44963,83577,0,1818,1761,114,0,1512,1440,148,0,722,600,36,0,249,149,57,0,67651,67588,55756,55752,-14.01,0,0.0,33,31,0.66,30
43791,5,325637,297331,100996,0,3767,58655,76745,0,2800,2816,237,0,1719,1996,160,0,963,1070,54,0,206,152,71,0,3307,3197,2516,2452,-8.20,0,0.0,207,197,0.39,197
43891,6,405244,380252,119460,0,4088,29093,44816,0,3234,3968,594,0,2818,3407,346,0,1741,1953,119,0,207,196,134,0,225,204,200,180,-5.23,0,0.0,6,3,0.83,3
43991,7,425577,390542,143741,4,4309,15507,22306,0,2988,3838,718,2,2727,4057,540,2,1429,2327,204,2,256,249,182,0,7280,6301,1950,1543,-2.76,16,285.4,0,0,0.00,0
44091,8,422302,289117,149366,105,4819,18674,16214,6,2979,2453,859,19,3400,3743,960,14,1826,2073,398,13,335,267,160,0,16905,15860,6554,6046,-6.08,27,179.5,0,0,0.00,0
44191,9,377043,185936,134753,210,5664,25686,17656,12,2398,1384,811,24,2692,2302,1035,30,1406,1021,461,30,334,227,164,0,17122,16362,8999,8882,-9.00,0,0.0,4,4,0.00,4
44291,10,354125,180074,125129,120,5156,32154,18279,3,2421,1405,667,10,2243,1269,655,10,1089,629,275,9,349,129,126,1,11347,10840,7486,7400,-10.38,0,0.0,22,21,0.51,20
44391,11,377341,192702,118943,121,4645,33597,20808,0,3031,1421,574,1,2640,1228,604,3,1477,603,233,1,310,116,113,2,486,367,471,367,-7.82,0,0.0,17,14,0.96,14
44491,0,396446,224232,135062,88,4468,16704,39730,0,2861,1732,545,1,2665,1416,364,7,1362,593,110,1,334,150,80,3,250,188,193,154,-2.13,1,214.0,0,0,0.00,0
44591,1,413561,280303,154978,235,4091,17306,109601,7,2997,2280,412,0,2932,1595,267,4,1594,785,91,0,300,185,54,2,91050,85236,29533,28025,-3.53,242,143.8,0,0,0.00,0
44691,2,413348,321415,169325,176,4424,24780,128126,2,2747,2510,446,3,2410,2720,361,15,1071,1383,151,6,290,219,67,3,126788,122852,53278,52845,-9.44,81,128.5,0,0,0.00,0
44791,3,406407,271293,182230,0,4300,29997,137094,0,2710,2386,533,0,3189,3207,646,1,1609,1612,341,1,286,269,95,0,130194,129874,80225,80111,-13.46,15,134.9,8,7,3.57,7
44891,4,371964,252592,165354,61,4046,51648,138990,0,2874,2242,298,0,2736,1643,339,4,1397,812,122,1,325,217,96,0,111352,110878,90149,89927,-13.25,0,0.0,47,39,1.19,39
44991,5,398782,342678,167895,28,3801,45241,119299,4,3235,3098,464,1,2570,1945,398,2,1395,991,143,1,297,169,138,0,3599,3301,2952,2697,-7.81,2,307.8,268,228,0.31,224
45091,6,498353,430883,179654,35,3900,20415,66277,0,3946,3748,679,6,2647,3423,605,7,1377,1917,185,7,280,178,269,0,253,214,213,213,-0.80,0,0.0,14,10,2.77,10
45191,7,577489,432540,184472,31,4968,13723,34657,0,4968,3680,890,3,5055,3778,908,4,2699,1971,346,3,291,274,310,0,8987,7241,2842,2347,-1.69,24,207.1,0,0,0.00,0
45291,8,568170,360236,159414,3,5775,35782,34551,0,4269,2953,640,1,3785,4434,1150,1,1989,2327,417,1,257,480,323,0,36109,33648,10963,10531,-4.41,49,161.5,0,0,0.00,0
45391,9,576447,245624,126046,2,6474,50688,39984,0,4151,1915,472,1,4350,2814,680,0,2301,1409,217,0,348,279,185,0,33372,32566,15277,15149,-8.63,1,39.6,8,7,0.57,6
45491,10,536263,242473,113510,14,5856,68305,41206,0,4136,1798,477,3,4536,1306,507,5,2393,640,175,5,428,144,128,0,13897,13115,9747,9653,-8.87,0,0.0,40,37,0.33,36
45591,11,515125,309239,115579,56,5706,68309,36296,56,3967,2252,479,0,3595,1606,416,0,1834,827,160,0,466,166,108,0,221,192,216,187,-13.42,0,0.0,26,23,0.90,23
45691,0,534618,380552,128132,107,5030,34352,37855,100,3985,2876,586,0,4013,2252,450,1,2043,1093,171,0,427,259,95,1,100,98,100,98,-7.02,0,0.0,2,0,0.00,0
45791,1,524765,407516,143379,62,5987,22976,69244,62,3487,3296,550,0,3568,3385,453,0,1657,1730,179,0,409,346,96,0,45281,42257,18840,17703,-3.87,160,129.1,2,1,13.75,0
45891,2,491770,358606,150376,53,6033,28625,79495,2,3390,3002,612,0,3886,3978,596,1,1812,2029,272,0,410,453,115,0,77777,74216,34660,34125,-8.50,61,143.7,0,0,0.00,0
45991,3,464178,307642,140421,135,5708,41593,82395,6,3374,2542,593,0,3231,2852,925,4,1681,1355,498,0,398,365,142,2,75931,75429,47682,47642,-13.14,5,168.5,4,4,1.81,3
46091,4,478640,291028,114390,0,6093,58486,85401,0,3250,2015,296,0,2987,1968,407,1,1475,943,175,0,363,211,105,1,57492,57113,46075,45946,-13.37,0,0.0,27,25,0.79,24
46191,5,464154,314384,121505,0,6215,43311,75950,0,3378,2402,429,0,3868,1981,276,0,2211,948,76,0,358,196,121,0,2947,2791,2231,2132,-7.46,0,0.0,190,170,0.67,170
46291,6,430898,358834,141800,0,5512,27717,50598,0,2879,2873,664,0,2632,2423,500,0,1253,1142,138,0,395,243,198,0,124,61,0,0,6.89,0,0.0,5,4,4.38,4
46391,7,481257,359709,149656,8,4871,21405,31542,0,3779,3133,706,2,3317,3744,745,2,1760,1998,262,2,435,397,205,0,10196,8676,4030,3664,-1.50,35,152.0,0,0,0.00,0
46491,8,462628,289203,137040,0,5562,35879,28693,0,3229,2360,655,0,3621,3201,895,0,1902,1550,292,0,408,331,210,0,29504,27773,10938,10710,-5.13,39,143.9,0,0,0.00,0
46591,9,414703,235796,126758,86,5892,61749,30688,67,2847,1693,639,12,3028,2294,678,10,1484,1111,249,10,353,197,117,0,28933,28084,15533,15344,-8.90,1,71.0,6,3,2.33,2
46691,10,398892,232004,122289,134,5813,69133,30859,100,2411,1612,668,18,2464,1198,690,19,1115,570,274,19,343,135,126,0,13323,12897,10237,10178,-10.28,0,0.0,30,27,1.12,27
46791,11,396685,280780,124379,118,5173,58807,26901,44,2694,2449,597,5,2343,2140,533,6,1066,1134,183,6,318,242,101,0,1571,1405,1420,1311,-7.11,0,0.0,38,28,0.79,26
46891,0,456084,293790,138144,223,3808,37588,49780,21,3251,2584,564,1,2610,2523,395,0,1337,1312,111,0,302,239,110,0,518,398,509,398,-3.12,0,0.0,1,1,12.50,0
46991,1,475496,286960,150476,262,3172,26620,101761,21,3613,2500,392,0,3726,2528,354,3,1977,1398,117,0,345,267,90,1,77573,72421,21558,19913,-4.19,160,147.6,0,0,0.00,0
47091,2,455553,292219,150414,136,2819,30743,118074,4,3496,2434,238,0,3335,2688,280,5,1738,1326,91,0,324,240,67,3,114244,112873,48764,48337,-10.64,93,136.7,0,0,0.00,0
47191,3,501424,272941,144864,10,2667,39717,122294,0,3834,2293,219,1,3539,2638,365,1,1877,1417,125,1,323,215,91,0,117392,117115,76315,76239,-14.92,16,174.5,9,9,2.36,8
47291,4,494441,263348,139935,13,2725,63601,123411,0,3859,2073,250,0,3871,1891,259,1,2046,1075,130,0,332,157,66,1,99254,98243,79752,79213,-13.18,3,73.1,57,56,0.63,56
47391,5,487937,295457,142886,50,2502,45060,106545,0,3997,2556,311,0,3860,2242,263,1,2180,1327,68,0,382,193,144,1,4966,4729,3581,3479,-7.28,0,0.0,199,168,0.59,167
47491,6,477804,343244,154062,0,2724,22731,66673,0,3554,2778,520,0,3548,2263,420,0,1945,1094,77,0,315,269,246,0,289,110,16,16,11.55,0,0.0,3,2,3.38,2
47591,7,531380,357793,161827,2,3515,13625,25442,0,3810,2842,687,1,3114,2960,693,2,1421,1462,181,2,364,328,277,0,8613,7277,3207,2523,-0.90,26,204.0,0,0,0.00,0
47691,8,561813,285825,150045,137,4469,17811,19802,52,4604,2301,725,8,4231,3888,1044,9,2155,1856,345,8,375,420,293,1,20644,19229,6767,6250,-5.98,21,171.2,0,0,0.00,0
47791,9,673759,194465,126402,190,6412,28458,23835,111,5913,1690,635,4,4293,1867,740,4,2362,926,246,4,359,185,163,0,23730,22963,10028,9708,-8.58,0,0.0,2,2,0.00,2
47891,10,720636,217739,109938,399,7085,43209,27004,261,5847,1802,495,3,6318,1347,690,2,3669,742,267,2,346,99,130,0,11507,10915,7913,7774,-9.46,0,0.0,16,12,0.62,12
47991,11,704792,267553,104803,487,6531,49694,28626,150,5904,2302,481,0,5324,1986,408,1,2764,1075,136,0,450,130,82,1,749,679,341,320,-4.17,0,0.0,30,25,0.36,24
48091,0,740556,290184,114739,380,5426,20631,38805,79,7409,2745,447,0,6805,2602,386,3,3932,1484,115,0,495,208,91,2,210,121,210,121,3.65,0,0.0,1,0,0.00,0
48191,1,798029,305800,126678,238,5553,20360,62528,44,7032,2814,452,1,7156,2815,336,6,4300,1523,93,0,440,230,93,4,48700,45058,20652,19053,-4.32,183,140.5,0,0,0.00,0
48291,2,723392,309497,132238,719,6008,26605,69740,0,4987,2728,566,1,5943,2692,581,8,2955,1379,230,1,443,194,108,4,67064,64923,31567,30926,-10.33,35,156.2,2,0,0.00,0
48391,3,645456,322075,135881,241,7466,56889,74632,0,4997,2690,695,0,5253,2756,761,8,2588,1403,407,0,517,221,89,2,70852,69971,43945,43668,-14.75,15,175.3,5,4,3.88,4
48491,4,644336,366394,123056,87,8406,71807,76020,0,5492,3120,508,2,5052,2165,704,1,2763,1115,386,0,562,151,87,1,59996,59346,44642,44404,-13.36,0,0.0,27,21,1.30,20
48591,5,658407,471671,115875,425,8375,56658,63988,0,5413,4625,492,1,5150,4335,410,2,2866,2744,154,0,508,255,109,1,3555,2998,2567,2212,-4.03,0,0.0,193,145,1.22,144
48691,6,657103,467391,142426,364,7422,35232,55704,8,5281,4117,705,1,5475,3994,417,2,2986,2145,106,0,484,335,166,1,483,290,257,241,3.63,0,0.0,6,4,0.00,4
48791,7,603682,466239,162445,163,7631,29569,48250,8,5049,4729,804,3,5784,5216,750,5,3228,2984,275,3,497,496,202,1,23640,19203,7485,6313,-0.86,54,180.9,0,0,0.00,0
48891,8,504631,388052,157514,176,7951,49086,52343,59,3739,3576,744,4,4700,4857,1002,4,2540,2670,440,4,473,415,156,0,53989,51487,22000,21035,-6.09,60,151.1,0,0,0.00,0
48991,9,405566,339219,142596,87,8569,98195,56133,57,2565,2767,624,0,3219,2471,612,2,1590,1289,218,0,389,207,110,1,52220,51139,32333,31961,-11.01,1,53.7,13,11,0.73,10
49091,10,382202,391283,140090,200,7807,129093,57742,50,3261,3139,622,3,2760,2481,672,3,1448,1411,272,3,391,158,120,0,31734,30908,25622,25332,-10.06,0,0.0,34,31,0.72,30
49191,11,444553,457468,143983,111,6966,85439,47102,14,3998,3931,654,2,3267,3455,606,4,1861,1847,241,2,349,354,135,2,4051,3308,3307,2932,-4.09,0,0.0,62,54,0.45,53
49291,0,461417,467831,155079,9,7027,64130,62729,0,3684,4237,747,4,4482,4648,633,4,2621,2473,232,4,338,437,164,0,941,898,780,749,-9.35,0,0.0,7,6,0.00,6
49391,1,379271,382578,160121,48,6154,21653,83766,19,2918,3518,632,5,3323,4724,655,5,1654,2693,266,5,299,378,151,0,61083,55082,19311,17615,-3.57,150,123.6,1,0,0.00,0
49491,2,337861,285206,155140,101,5537,10091,94276,3,2212,2547,453,5,2478,3378,615,5,1204,1752,233,3,303,319,132,2,93215,91892,38025,37302,-10.48,74,149.3,0,0,0.00,0
49591,3,318832,216625,138814,329,5256,19891,97420,0,1998,1703,376,20,1924,2403,555,18,807,1193,221,17,251,235,115,1,94605,94296,57188,57124,-15.14,6,60.3,9,9,1.97,8
49691,4,356238,181592,122065,466,4221,33815,98590,0,2674,1573,269,17,1765,1378,389,23,770,673,158,18,242,126,106,0,78331,77712,62182,61918,-12.18,0,0.0,42,35,1.20,35
49791,5,460482,258042,124058,315,3992,32049,84857,0,3983,2662,359,29,2738,1760,307,29,1377,1028,90,28,272,119,138,1,5223,5035,4493,4376,-6.83,0,0.0,167,132,0.93,130
49891,6,608608,372878,130029,138,4174,29639,55548,2,5351,3459,490,15,3493,2322,450,17,1790,1273,118,15,290,141,185,0,31,10,26,10,13.41,1,22.3,12,7,1.25,7
49991,7,655720,432584,138590,24,4773,16168,20433,1,5447,3902,817,5,5956,3966,763,5,3402,2176,301,5,309,225,256,0,7977,6317,4014,3322,-0.16,36,188.2,0,0,0.00,0
50091,8,612178,369504,138042,28,5764,17063,17033,0,4686,3893,838,4,4992,5932,920,2,2415,3418,312,2,385,381,213,0,17504,15965,8668,8195,-5.06,30,164.7,0,0,0.00,0
50191,9,540069,220763,133925,279,6228,32763,19628,92,4303,2000,835,3,5053,2508,925,2,2774,1396,436,2,443,188,125,0,18305,17533,10712,10471,-8.68,1,217.9,5,4,1.69,3
50291,10,452908,209456,102388,185,5512,47099,18616,93,3473,2036,519,0,4311,1694,901,4,2362,961,391,0,457,115,127,1,11273,10441,8082,7880,-7.80,0,0.0,20,18,1.90,15
50391,11,382010,243780,93698,58,3995,36078,16576,40,3186,2342,554,3,3438,2130,495,3,1754,1268,178,3,477,144,103,0,1134,960,1034,881,-2.67,0,0.0,41,34,0.34,34
50491,0,384693,292530,109625,300,3373,29574,42846,155,3687,2855,543,6,3517,2345,384,6,2139,1354,137,6,352,149,85,0,190,158,154,138,-4.49,1,30.2,2,1,0.00,1
50591,1,359943,336976,131680,236,3230,21388,81946,62,2971,3295,539,2,3102,3490,387,4,1759,2100,182,2,282,208,52,1,69196,57816,14738,13417,-1.50,109,121.5,0,0,0.00,0
50691,2,363009,293263,146865,63,3964,19023,102685,0,2343,2329,497,0,2438,2817,390,3,1153,1323,177,0,247,211,55,2,103251,100065,34205,33754,-8.93,63,140.9,0,0,0.00,0
50791,3,320993,248327,153804,0,5136,37142,108361,0,2234,1756,472,0,2684,2093,491,0,1227,918,233,0,229,205,65,0,99345,98903,60044,59935,-14.29,7,131.1,3,3,2.42,3
50891,4,276580,228941,139072,2,4669,48539,107738,0,1818,1593,325,1,2134,1492,546,1,964,637,265,1,300,158,74,0,78760,77794,61961,61376,-11.67,1,48.9,39,36,0.74,36
50991,5,274448,263880,135391,0,5161,30668,86292,0,2050,2248,364,0,1641,1652,303,0,818,704,34,0,209,194,173,0,7364,6770,5088,4766,-5.95,0,0.0,126,106,1.23,105
51091,6,351032,360306,145868,7,5137,30055,59990,0,3093,3065,597,3,1699,1922,509,3,831,883,127,3,204,184,243,0,407,291,296,274,-0.20,1,121.2,12,9,4.44,9
51191,7,490556,421031,135346,29,5265,16257,22957,0,4196,3411,697,1,3273,3878,1001,0,1843,2005,364,0,203,280,304,0,8599,6542,3739,2881,0.18,34,192.8,0,0,0.00,0
51291,8,513548,305127,108303,201,5317,18296,21766,17,3890,2571,520,4,4135,4218,838,4,2091,2038,343,3,263,319,197,0,22826,20874,9398,8918,-5.18,39,126.3,0,0,0.00,0
51391,9,437187,198273,88569,309,5897,33246,23683,151,2885,1655,452,2,3530,2303,555,7,1671,1261,216,5,295,186,120,0,21658,20759,11999,11774,-9.68,2,223.8,5,5,0.00,5
51491,10,371241,167251,70627,469,5908,46201,23619,263,2446,1287,246,7,2822,1358,490,5,1251,744,181,5,345,131,109,0,11791,11514,9411,9329,-8.62,0,0.0,25,23,0.66,22
51591,11,357273,212845,65886,306,5228,35542,19567,15,2839,2074,311,2,2340,1179,283,5,1086,570,78,3,331,159,92,1,876,668,546,483,-6.78,1,218.8,44,34,0.67,33
51691,0,394064,309930,71773,79,4408,35650,27011,21,3141,3162,283,0,2878,2364,243,2,1525,1395,81,0,270,163,78,1,273,261,244,232,-11.66,0,0.0,3,2,7.00,0
51791,1,493803,343703,79878,296,4253,18979,40248,78,4287,3453,337,0,2513,3962,330,8,1209,2397,139,2,252,183,64,3,31668,26309,9930,8761,-1.78,90,134.3,0,0,0.00,0
51891,2,639266,295098,83205,36,4826,22817,52612,0,5771,2693,295,2,4723,3170,290,4,2485,1669,117,3,274,218,59,1,46107,44294,18818,18148,-9.60,35,114.9,0,0,0.00,0
51991,3,584159,256673,90023,132,4394,39442,57225,0,5150,2224,334,11,6769,2367,374,10,3895,1292,187,10,346,165,53,0,55733,55018,27747,27660,-12.83,11,84.0,12,10,3.23,10
52091,4,455927,265135,77691,303,3632,43216,58307,0,3464,2187,185,16,4457,2002,350,18,2388,1039,125,17,373,171,74,1,40977,40434,29441,29201,-11.58,0,0.0,25,21,0.77,21
52191,5,382116,282623,75209,157,3415,33991,48449,0,2706,2325,228,1,2897,2185,162,1,1324,1077,49,1,358,165,81,0,2972,2478,2091,1751,-4.10,0,0.0,91,81,2.31,79
52291,6,397573,299331,85538,77,3608,17962,34346,0,3230,2624,469,1,2674,2735,319,2,1368,1447,109,1,348,249,113,0,517,301,100,100,5.86,0,0.0,6,3,3.83,3
52391,7,440535,296271,106177,9,3478,10449,21103,9,3433,2713,574,0,3171,3050,431,0,1736,1653,146,0,315,278,129,0,7155,5411,1975,1310,0.09,18,195.7,0,0,0.00,0
52491,8,436709,222114,116435,239,4286,15638,27269,143,3420,1988,558,7,3679,3005,529,7,1920,1577,193,7,306,236,115,0,28188,26122,5609,5468,-5.09,19,123.0,0,0,0.00,0
52591,9,375683,158726,110128,216,4308,29513,30789,103,2949,1491,469,7,3283,1605,610,7,1659,923,211,7,316,142,103,0,28713,28053,11110,11017,-9.67,1,279.1,3,3,0.58,3
52691,10,370962,169051,96450,198,4594,41869,31841,78,3164,1525,406,1,2691,1429,535,1,1362,856,192,1,290,92,90,0,14886,14408,10387,10262,-9.86,0,0.0,14,12,0.83,12
52791,11,443676,218253,99824,269,4029,35715,30283,91,3969,2091,483,0,3275,1572,380,3,1810,989,112,0,287,106,89,2,2316,2012,1673,1563,-6.27,0,0.0,21,18,2.24,17
52891,0,418655,261328,117451,216,3931,29267,46305,50,3389,2657,493,1,4125,2448,333,1,2223,1499,104,0,279,142,103,1,121,79,31,21,3.65,0,0.0,3,0,0.00,0
52991,1,356196,263074,133801,61,4811,17817,74602,3,3067,2297,499,3,3243,2519,383,7,1688,1330,128,4,267,206,86,3,55001,49517,17230,15823,-3.34,149,128.0,0,0,0.00,0
53091,2,353931,253040,148381,22,6165,20565,87105,0,3002,1954,605,3,2846,2073,527,3,1561,937,251,3,260,185,75,0,86372,82953,35629,34975,-10.33,55,117.5,0,0,0.00,0
53191,3,308107,227588,141149,64,5806,36138,93669,0,2620,1693,423,5,3165,2114,728,7,1806,1035,324,5,239,174,86,2,88039,87149,53524,53233,-14.34,6,104.8,8,5,3.85,5
53291,4,284704,214449,118943,34,4917,36952,96219,0,2238,1785,248,3,2371,1504,307,5,1262,649,119,5,230,179,74,0,72667,71799,56473,55930,-12.32,1,375.0,32,27,0.93,25
53391,5,279322,280465,126782,166,4012,33578,85702,5,2115,2699,367,25,1842,1809,237,23,929,898,43,23,209,174,131,0,7037,4193,2635,2095,3.81,1,82.3,166,144,0.60,144
53491,6,318662,363403,134856,66,3853,32573,60330,8,2462,3284,419,9,2135,2780,439,12,1197,1543,73,12,185,191,213,0,4901,4166,878,756,-0.84,3,66.5,3,3,3.08,3
53591,7,329865,382317,129337,593,3736,16366,23944,101,2571,3675,660,24,2472,3698,831,48,1314,1924,286,48,240,244,246,0,11314,9489,4615,3835,-6.31,25,192.6,0,0,0.00,0
53691,8,362357,364058,113975,372,3913,30493,23781,153,3167,3401,646,4,2599,4482,661,20,1357,2374,239,14,249,226,178,0,22861,22396,10597,10482,-10.81,24,148.6,0,0,0.00,0
53791,9,415752,255055,118996,300,3875,52454,26852,181,3879,2169,743,0,3485,2686,767,13,1901,1556,331,4,281,169,122,0,23251,22731,14960,14889,-14.36,4,83.2,3,3,2.83,2
53891,10,432238,218848,104462,60,3540,52965,28793,0,4449,1966,538,0,3842,2353,793,7,2229,1492,359,0,243,135,81,0,18431,15991,12783,12695,-9.66,0,0.0,18,16,0.56,15
53991,11,450429,224424,97958,51,3666,42301,29408,1,4880,2062,547,0,5331,1770,416,3,3531,1102,135,3,233,143,92,0,6383,5744,5250,5067,-12.90,0,0.0,32,28,0.51,28
54091,0,416492,239879,116444,46,3182,34368,52104,26,3919,1974,521,0,3639,1949,402,2,2242,1114,148,0,292,232,83,0,4234,3959,3777,3609,-6.25,0,0.0,4,1,6.00,1
54191,1,449060,270867,130464,189,2952,16287,72199,32,3495,2636,604,0,2970,2395,474,4,1501,1324,189,0,259,234,101,4,63431,55050,14646,12892,-2.65,119,121.0,2,1,9.50,1
54291,2,466687,285441,136022,143,4286,21915,90639,0,3331,2349,490,0,3526,2458,484,5,1645,1295,227,0,268,212,90,5,87850,86051,30749,30208,-11.48,41,120.7,0,0,0.00,0
54391,3,443007,257828,139260,0,6130,47733,96641,0,3546,2132,394,0,3587,2383,453,0,1769,1207,203,0,330,190,66,0,93070,92409,51375,51198,-14.82,8,86.9,8,8,5.09,8
54491,4,385377,253509,124479,0,6422,54351,95670,0,3038,2054,254,0,3669,1819,437,1,1953,938,176,0,301,181,103,1,75393,74577,55644,55133,-12.13,1,503.4,34,30,1.27,28
54591,5,336091,313514,127634,0,6191,51744,86284,0,2806,2948,384,0,3415,2009,246,0,1982,1140,49,0,340,152,118,0,7241,6817,5786,5495,-7.76,0,0.0,113,87,1.37,87
54691,6,339932,434100,142727,0,5343,39131,58431,0,3740,4380,651,0,2717,3657,551,0,1681,2317,147,0,272,249,245,0,306,207,232,165,1.45,0,0.0,13,9,2.31,7
54791,7,426602,447514,157467,252,6523,14503,34689,22,4072,4316,933,25,3100,5043,885,21,1993,2906,289,21,242,384,268,0,20158,14569,4399,3388,1.28,34,178.6,0,0,0.00,0
54891,8,491121,339895,162610,485,7485,30267,45100,152,3969,3049,794,21,3955,4084,767,17,2208,2010,284,17,236,371,160,0,45958,43374,10737,10385,-6.49,22,139.5,0,0,0.00,0
54991,9,443690,272846,148652,286,8442,69116,49384,98,3571,2407,616,14,3975,2556,1018,21,2079,1386,368,19,295,221,164,0,42259,41625,16708,16588,-10.63,3,174.2,2,2,0.62,2
55091,10,417654,307515,109308,11,7025,80395,47036,0,3632,2510,404,2,3460,1953,743,3,1900,1113,255,3,321,134,147,0,25511,24267,14572,14267,-7.93,0,0.0,17,17,2.24,16
55191,11,432063,412519,94839,0,6103,72613,40889,0,4118,3398,375,0,4160,2283,346,0,2491,1226,83,0,333,172,100,0,1943,1560,1268,1030,-4.90,0,0.0,40,34,1.01,32
55291,0,409603,455772,101925,80,5916,51880,39614,14,3829,4003,475,0,3492,4326,423,0,1984,2406,125,0,283,371,145,0,229,228,229,228,-10.47,0,0.0,0,0,0.00,0
55391,1,453443,397498,111085,44,5961,13661,37071,0,4138,3685,582,0,3995,4890,643,1,2320,2613,259,0,323,555,119,1,30078,24392,9584,8369,-0.65,91,122.7,1,0,0.00,0
55491,2,411979,286379,101003,26,5920,19168,44177,0,3523,2459,410,0,4374,3458,574,2,2272,1814,249,0,271,286,97,2,45868,42638,18503,17896,-8.59,28,98.1,0,0,0.00,0
55591,3,312857,227398,82113,0,6200,37293,46678,0,2304,1643,257,0,2780,1702,428,0,1438,688,131,0,269,191,107,0,41970,41338,25424,25199,-13.30,4,94.8,4,4,3.62,4
55691,4,292125,232240,67701,0,5271,35633,45365,0,2214,1937,188,0,2015,1760,324,0,1011,798,127,0,223,186,81,0,31910,31053,24211,23761,-11.26,1,411.7,23,18,1.47,18
55791,5,317661,288614,67638,0,4809,42005,41850,0,2060,2610,214,0,1915,1795,177,0,982,916,50,0,186,171,71,0,1659,1411,1588,1390,-4.97,0,0.0,92,72,2.16,71
55891,6,344164,352593,75281,0,4751,24414,26722,0,2337,2907,399,0,1920,2660,344,0,905,1371,121,0,230,206,113,0,494,296,226,183,4.31,1,209.5,4,2,0.62,2
55991,7,392779,359568,78606,48,5017,8167,14334,7,3265,2945,415,0,2411,3282,448,0,1240,1505,186,0,253,276,100,0,8204,6398,4228,3261,0.56,35,192.0,0,0,0.00,0
56091,8,486324,292409,78236,71,5337,12630,14629,65,4799,2639,384,0,4071,3608,362,1,2407,1816,121,0,327,266,94,1,14880,13587,7199,6791,-6.29,22,181.7,0,0,0.00,0
56191,9,495721,175955,75932,14,4944,26881,17248,0,3990,1461,393,0,3809,2533,596,0,2049,1411,253,0,288,214,93,0,17875,16965,9429,9284,-8.11,6,250.9,1,1,0.50,1
56291,10,486675,147873,66579,175,4266,29503,19545,99,3780,1167,385,0,4011,982,381,1,2066,449,129,0,308,104,71,1,11557,10948,8538,8370,-7.62,0,0.0,19,16,2.55,14
56391,11,445138,195453,71648,326,4899,28071,20672,226,3573,1674,362,0,3651,1313,279,1,1751,743,93,0,384,93,56,0,1055,970,915,838,-9.29,0,0.0,43,37,0.53,37
56491,0,477476,231555,86530,475,4982,32210,33762,138,3897,2043,410,15,3170,1807,283,19,1590,954,99,14,315,152,58,2,308,275,305,275,-7.48,0,0.0,1,1,14.75,0
