step,year,land_temp,land_rain,land_evap,sea_evap,sea_rain,to_sea,water,water_err,a,b,a_err,b_err,weathered_a,weathered_b,river_a,river_b,buried_a,buried_b,rivers,lakes,storms,land_water,land_biomass,sea_biomass,land_cover,sea_cover,land_height,litter,eaters,eater_cells,gpp,resp,transp,eaten,decayed,burnt,burnt_cells,genotypes,eater_genotypes,leading,matter,c_err,ms_step
2673000,225,21.482,1951.3,914.0,7.155903e7,4.927373e7,197.7,1.678042e7,5.594e-14,7.163509e6,9.240501e6,2.575e-13,3.592e-13,3.871093e4,4.355584e4,2.899246e4,2.835554e4,1.641139e4,1.264175e4,1614,369,2671,1.038708e7,1.59700,0.74617,0.9072,0.3797,3.611,0.24373,8.4517e-4,97478,1.844257e5,4.865564e4,832.3,8.463049e3,7.050974e4,1.804372e4,19384,118881,8507,118,3.687775e5,3.345e-13,1.837
2684880,226,21.441,2027.0,930.5,7.183578e7,4.849221e7,209.7,1.692625e7,4.622e-14,7.186236e6,9.272610e6,2.981e-13,4.092e-13,4.009373e4,4.489259e4,3.180844e4,3.052477e4,1.736615e4,1.278299e4,1988,381,2682,1.014438e7,1.62413,0.75667,0.9073,0.3803,3.565,0.24684,9.1308e-4,97477,1.930075e5,4.954887e4,889.1,8.227399e3,7.275526e4,1.504625e4,16750,119357,8533,119,3.749322e5,4.088e-13,1.854
2696760,227,21.290,2049.7,924.7,7.260471e7,4.855276e7,214.2,1.728275e7,5.173e-14,7.207848e6,9.304917e6,3.533e-13,5.645e-13,4.134827e4,4.620091e4,3.387593e4,3.045226e4,1.973629e4,1.389404e4,2093,381,2694,1.092870e7,1.64927,0.75775,0.9071,0.3810,3.528,0.25417,1.1643e-3,97513,1.966436e5,4.939974e4,903.8,1.001281e4,7.523941e4,1.262838e4,14628,119791,8574,119,3.802606e5,3.778e-13,1.839
2708640,228,21.144,2031.7,928.3,7.170361e7,4.899292e7,206.8,1.711256e7,4.746e-14,7.228411e6,9.335022e6,3.374e-13,5.567e-13,4.120848e4,4.604957e4,3.156898e4,3.202189e4,2.064590e4,1.594508e4,2140,424,2701,1.029782e7,1.63088,0.75495,0.9070,0.3816,3.558,0.25676,1.3462e-3,97729,1.963882e5,4.979503e4,902.3,1.251837e4,7.710195e4,1.455598e4,15222,120140,8538,119,3.784708e5,3.563e-13,1.862
2720520,229,21.399,2030.2,957.6,7.145157e7,4.976570e7,193.2,1.742277e7,4.832e-14,7.249630e6,9.363599e6,4.455e-13,4.657e-13,4.091829e4,4.565563e4,2.894728e4,3.309449e4,1.969931e4,1.707860e4,2069,391,2717,1.096733e7,1.61246,0.75500,0.9073,0.3823,3.562,0.25125,1.0453e-3,97779,1.923581e5,5.004996e4,873.4,1.105738e4,7.701181e4,1.492139e4,15405,120396,8469,119,3.749715e5,3.778e-13,1.833
2732400,230,21.447,2055.6,994.8,7.108410e7,4.951319e7,189.7,1.800807e7,4.241e-14,7.273629e6,9.393469e6,3.399e-13,5.213e-13,4.171313e4,4.725847e4,2.859932e4,3.355509e4,1.771410e4,1.738813e4,2154,406,2725,1.098814e7,1.63583,0.76270,0.9074,0.3830,3.503,0.24946,9.2239e-4,97685,1.965253e5,5.063622e4,870.9,9.341482e3,7.699867e4,1.321877e4,14006,120819,8286,119,3.786442e5,3.945e-13,1.832
2744280,231,21.530,2086.6,965.1,7.127603e7,4.890843e7,208.3,1.733225e7,3.740e-14,7.298503e6,9.423721e6,2.980e-13,5.576e-13,4.127034e4,4.722553e4,2.984986e4,3.301263e4,1.639595e4,1.697390e4,2135,422,2741,1.133655e7,1.67140,0.77723,0.9075,0.3835,3.472,0.25108,9.9406e-4,97633,1.982424e5,5.066872e4,910.0,9.751037e3,7.647109e4,1.275448e4,14004,120423,8432,119,3.837947e5,2.587e-13,1.814
2756160,232,21.522,2055.1,960.2,7.104315e7,4.865929e7,203.8,1.716656e7,4.167e-14,7.321242e6,9.453447e6,3.220e-13,5.007e-13,4.057957e4,4.707646e4,2.975269e4,3.222502e4,1.784115e4,1.735038e4,1877,368,2752,1.038488e7,1.67030,0.78112,0.9077,0.3842,3.447,0.25377,1.2159e-3,97900,1.987156e5,5.063481e4,899.7,1.108664e4,7.773877e4,1.444957e4,14876,120765,8510,119,3.850246e5,4.011e-13,1.840
2768040,233,21.585,1995.3,932.6,7.029132e7,4.815597e7,200.8,1.708683e7,3.706e-14,7.342389e6,9.482065e6,3.158e-13,5.769e-13,3.948050e4,4.604942e4,2.736382e4,2.933353e4,1.833316e4,1.743159e4,1810,389,2762,1.106573e7,1.63577,0.78003,0.9078,0.3851,3.468,0.25186,1.2521e-3,98346,1.935876e5,4.992025e4,855.8,1.144016e4,7.581737e4,1.823785e4,18093,121010,8649,117,3.804891e5,3.132e-13,1.841
2779920,234,21.616,1978.5,941.5,7.024172e7,4.797221e7,198.2,1.743116e7,3.355e-14,7.366493e6,9.512755e6,2.956e-13,5.530e-13,3.962181e4,4.582716e4,3.148850e4,3.559148e4,1.551790e4,1.513661e4,1962,415,2775,1.071631e7,1.61379,0.77871,0.9078,0.3858,3.446,0.24852,1.1556e-3,98685,1.947798e5,4.982143e4,841.9,1.129735e4,7.510874e4,1.852523e4,18872,121284,8549,117,3.771736e5,3.934e-13,1.853
2791800,235,21.358,2004.6,928.7,6.968692e7,4.766728e7,198.1,1.753394e7,5.120e-14,7.389894e6,9.544295e6,3.481e-13,4.120e-13,4.063927e4,4.671357e4,3.529688e4,4.064707e4,1.723813e4,1.517416e4,2152,448,2789,1.142985e7,1.63175,0.78394,0.9075,0.3863,3.443,0.25348,1.0726e-3,99266,1.994206e5,4.962044e4,871.4,1.007002e4,7.531500e4,1.429499e4,15622,121481,8682,116,3.819400e5,1.839e-13,1.847
2803680,236,21.124,2014.2,930.7,7.083832e7,4.838679e7,198.8,1.799590e7,5.051e-14,7.412999e6,9.577635e6,3.555e-13,4.656e-13,4.153580e4,4.748439e4,3.274870e4,3.350598e4,1.843060e4,1.414432e4,2177,438,2809,1.097899e7,1.65557,0.79169,0.9072,0.3871,3.417,0.25972,1.2052e-3,99381,2.044762e5,5.048666e4,888.9,1.061997e4,7.831192e4,1.303471e4,14831,121653,8800,117,3.878365e5,3.242e-13,1.848
2815560,237,21.063,2064.5,978.3,7.180211e7,4.986174e7,197.6,1.808200e7,4.615e-14,7.436117e6,9.612334e6,2.921e-13,3.980e-13,4.202605e4,4.817961e4,3.757611e4,3.058647e4,1.890802e4,1.348063e4,2333,455,2823,1.162186e7,1.67213,0.79463,0.9071,0.3880,3.404,0.26175,1.0859e-3,99354,2.027895e5,5.114506e4,882.8,1.137679e4,8.123436e4,1.151793e4,12163,121736,8838,116,3.909753e5,3.137e-13,1.823
2827440,238,21.089,2040.3,969.0,7.128555e7,5.018366e7,194.9,1.762130e7,4.926e-14,7.458323e6,9.646265e6,3.059e-13,4.136e-13,4.063047e4,4.666035e4,3.336400e4,3.010578e4,1.842524e4,1.272961e4,2133,456,2835,1.043382e7,1.67190,0.80271,0.9071,0.3886,3.414,0.25715,9.9168e-4,99150,2.020771e5,5.176850e4,887.1,9.875017e3,7.991189e4,1.564432e4,15523,122022,8852,117,3.909801e5,5.361e-13,1.824
2839320,239,20.968,2018.7,942.5,7.068602e7,4.959775e7,189.2,1.778122e7,4.504e-14,7.483169e6,9.681472e6,3.767e-13,4.804e-13,4.005332e4,4.545797e4,2.946606e4,2.822837e4,1.520671e4,1.025048e4,1974,460,2846,1.130912e7,1.67548,0.81276,0.9071,0.3894,3.419,0.25819,9.8312e-4,98794,2.007432e5,5.112658e4,879.1,9.478835e3,7.755799e4,1.543501e4,15833,122219,8872,116,3.935191e5,3.649e-13,1.827
2851200,240,21.132,1976.5,927.2,7.031055e7,4.962265e7,190.4,1.740656e7,3.210e-14,7.508610e6,9.716383e6,3.694e-13,5.400e-13,3.978026e4,4.508514e4,2.830037e4,2.687516e4,1.433986e4,1.017459e4,1873,483,2851,1.021414e7,1.65197,0.81833,0.9071,0.3900,3.407,0.25504,1.0578e-3,98534,1.993931e5,5.196625e4,868.9,1.034353e4,7.765631e4,1.882014e4,19500,122434,8789,117,3.909359e5,4.032e-13,1.843
2863080,241,21.163,1945.9,895.0,7.141142e7,4.976234e7,197.8,1.717384e7,2.711e-14,7.532649e6,9.749885e6,4.326e-13,5.387e-13,3.965343e4,4.506921e4,3.046609e4,2.829653e4,1.561430e4,1.156724e4,2032,440,2863,1.057766e7,1.63661,0.82812,0.9073,0.3907,3.445,0.25493,1.0692e-3,98340,1.955788e5,5.127598e4,849.9,1.058053e4,7.607296e4,1.712762e4,18915,122160,8791,117,3.887175e5,4.332e-13,1.836
2874960,242,21.107,1932.6,889.9,7.035218e7,4.899336e7,190.2,1.748633e7,3.835e-14,7.556626e6,9.783039e6,3.091e-13,4.484e-13,4.060261e4,4.575458e4,3.032559e4,2.886491e4,1.662512e4,1.259974e4,2150,395,2874,1.007315e7,1.63704,0.83359,0.9072,0.3916,3.452,0.25562,1.2260e-3,98392,1.998981e5,5.129131e4,857.0,1.065655e4,7.779405e4,1.528135e4,17148,122272,8731,117,3.900012e5,4.583e-13,1.881
2886840,243,21.150,1971.0,910.8,7.048936e7,4.867101e7,195.6,1.767157e7,3.099e-14,7.580396e6,9.816246e6,3.558e-13,4.909e-13,4.090352e4,4.580541e4,3.270849e4,3.048413e4,1.713415e4,1.259900e4,2297,397,2887,1.086305e7,1.62720,0.83451,0.9075,0.3922,3.461,0.25376,1.2170e-3,98486,1.993817e5,5.148979e4,857.5,1.187354e4,7.810123e4,1.612115e4,17401,122644,8739,116,3.886771e5,2.407e-13,1.857
2898720,244,21.122,1987.4,934.7,7.156912e7,5.001266e7,189.7,1.824290e7,4.758e-14,7.602780e6,9.849408e6,3.677e-13,4.393e-13,4.152118e4,4.693158e4,3.310189e4,3.126401e4,1.913683e4,1.376978e4,2225,392,2895,1.077371e7,1.65664,0.83489,0.9076,0.3928,3.416,0.25403,1.0311e-3,98575,2.039031e5,5.211658e4,863.8,1.025115e4,7.956437e4,1.320660e4,14145,123043,8767,116,3.923936e5,3.268e-13,1.846
2910600,245,20.925,1961.2,894.3,7.141818e7,5.047480e7,193.7,1.775489e7,6.253e-14,7.625085e6,9.884765e6,3.623e-13,4.811e-13,4.095455e4,4.703356e4,2.967286e4,2.758935e4,1.864986e4,1.167579e4,2193,401,2908,1.097691e7,1.66743,0.83742,0.9076,0.3935,3.402,0.26043,1.1051e-3,98841,2.048371e5,5.130448e4,871.4,1.015899e4,7.777131e4,1.488472e4,16310,123283,8830,115,3.960543e5,4.059e-13,1.865
2922480,246,21.186,1955.5,887.1,7.148136e7,4.958581e7,201.5,1.735714e7,4.958e-14,7.646052e6,9.918072e6,2.879e-13,4.654e-13,3.953207e4,4.529627e4,3.255183e4,2.894877e4,1.856425e4,1.198957e4,2029,434,2918,1.031627e7,1.64297,0.83773,0.9078,0.3942,3.425,0.26219,1.2936e-3,99045,2.019378e5,5.197136e4,872.8,1.209056e4,7.819066e4,1.785453e4,19600,123766,8883,116,3.936560e5,3.562e-13,1.859
2934360,247,21.181,1883.5,858.5,7.236568e7,4.968028e7,212.1,1.658025e7,4.685e-14,7.662706e6,9.945130e6,2.955e-13,4.074e-13,3.728571e4,4.217068e4,3.259608e4,3.180903e4,2.063228e4,1.511249e4,1849,442,2933,1.013465e7,1.56831,0.83515,0.9078,0.3947,3.517,0.25912,1.1361e-3,99399,1.925135e5,5.051396e4,814.5,1.212019e4,7.448769e4,2.308086e4,23111,124055,8865,116,3.836757e5,3.608e-13,1.868
2946240,248,21.477,1878.5,895.3,7.128477e7,4.958587e7,191.3,1.711838e7,6.246e-14,7.678996e6,9.972171e6,3.187e-13,4.113e-13,3.708067e4,4.094856e4,3.769056e4,3.142175e4,2.079012e4,1.390733e4,1754,412,2949,1.007248e7,1.53550,0.83513,0.9078,0.3956,3.553,0.25096,1.0310e-3,99235,1.909151e5,5.006533e4,792.5,1.092790e4,7.400101e4,2.142792e4,22935,124517,8868,116,3.778889e5,4.559e-13,1.870
2958120,249,21.394,1920.4,902.1,7.041986e7,4.916183e7,192.3,1.709974e7,5.686e-14,7.697189e6,9.998602e6,3.838e-13,4.972e-13,3.847709e4,4.289418e4,3.438341e4,3.474490e4,2.028479e4,1.646370e4,1857,414,2965,1.030577e7,1.55676,0.83492,0.9080,0.3962,3.516,0.25445,9.5756e-4,99104,1.950745e5,4.987623e4,823.8,9.785180e3,7.405312e4,1.551833e4,18260,124890,8862,116,3.818513e5,4.248e-13,1.861
2970000,250,21.352,1961.2,883.2,7.147530e7,4.958794e7,198.7,1.700862e7,6.001e-14,7.715434e6,1.002348e7,3.173e-13,5.887e-13,3.976605e4,4.469964e4,3.477070e4,4.016434e4,2.152037e4,1.981817e4,2122,415,2978,9.856124e6,1.59294,0.83821,0.9083,0.3970,3.461,0.26034,1.1698e-3,99342,2.049460e5,5.138776e4,883.4,1.041359e4,7.677557e4,1.490386e4,17443,125358,9042,116,3.889280e5,3.718e-13,1.873
2981880,251,21.357,1958.8,899.2,7.125377e7,4.917447e7,200.3,1.693126e7,6.073e-14,7.733992e6,1.004939e7,3.279e-13,4.978e-13,4.037169e4,4.563072e4,3.197681e4,3.179078e4,2.181418e4,1.972463e4,1918,355,2993,1.011760e7,1.61900,0.84657,0.9084,0.3978,3.445,0.26349,1.3093e-3,99664,2.054809e5,5.165648e4,857.0,1.183690e4,7.957698e4,1.316057e4,14816,125185,9129,115,3.922130e5,3.545e-13,1.868
2993760,252,21.220,1941.0,888.4,7.096060e7,4.952493e7,193.2,1.699629e7,5.611e-14,7.753369e6,1.007750e7,3.512e-13,6.227e-13,4.040405e4,4.587592e4,3.127432e4,3.174437e4,2.102693e4,1.776227e4,1861,338,3008,9.847552e6,1.62154,0.85002,0.9086,0.3985,3.437,0.26556,1.3279e-3,100220,2.069853e5,5.206523e4,861.9,1.243382e4,8.044776e4,1.527142e4,16587,125387,9145,115,3.937582e5,3.506e-13,1.842
3005640,253,21.206,1980.7,916.3,7.199479e7,5.007029e7,195.7,1.726639e7,5.998e-14,7.773336e6,1.010548e7,3.341e-13,5.377e-13,4.108857e4,4.638880e4,3.317575e4,3.670339e4,2.112161e4,1.840837e4,1973,342,3020,1.047776e7,1.61865,0.85153,0.9085,0.3992,3.422,0.26345,1.2412e-3,100783,2.066668e5,5.204481e4,862.9,1.240573e4,8.154800e4,1.516166e4,15729,125806,9169,114,3.934148e5,4.286e-13,1.837
3017520,254,21.194,1988.4,915.4,7.207178e7,4.976569e7,205.8,1.680747e7,7.248e-14,7.792228e6,1.013134e7,2.625e-13,4.990e-13,4.030181e4,4.596363e4,2.954032e4,3.702252e4,2.140949e4,2.010463e4,2014,360,3033,9.918688e6,1.62728,0.85198,0.9087,0.3998,3.407,0.26125,1.1205e-3,101458,2.061434e5,5.222247e4,872.3,1.126124e4,8.017015e4,1.673294e4,17178,126049,9331,114,3.939746e5,3.649e-13,1.886
3029400,255,21.436,1933.6,865.8,7.140797e7,4.851752e7,207.4,1.675462e7,8.038e-14,7.812437e6,1.015785e7,3.636e-13,4.956e-13,3.971229e4,4.539388e4,2.830857e4,3.122431e4,1.950336e4,1.888912e4,2019,366,3049,1.036429e7,1.62716,0.85486,0.9087,0.4005,3.389,0.26219,1.1364e-3,101914,2.053874e5,5.245366e4,856.4,1.073182e4,7.849046e4,1.675443e4,19169,126371,9274,114,3.949562e5,3.499e-13,1.865
3041280,256,21.621,1945.2,871.8,7.086632e7,4.837270e7,201.9,1.691492e7,9.823e-14,7.835050e6,1.018766e7,3.092e-13,4.366e-13,3.991232e4,4.531079e4,3.038067e4,3.183484e4,1.729964e4,1.550030e4,1960,369,3059,9.918825e6,1.61890,0.85890,0.9090,0.4012,3.387,0.25854,1.1520e-3,102195,2.079746e5,5.371044e4,875.5,1.122244e4,7.987794e4,1.853982e4,20039,126656,9249,114,3.938597e5,4.224e-13,1.876
3053160,257,21.337,1997.4,897.1,7.147788e7,4.884257e7,205.7,1.679803e7,7.895e-14,7.858620e6,1.021797e7,2.023e-13,4.641e-13,4.049351e4,4.598571e4,3.483604e4,3.369067e4,1.692366e4,1.567700e4,1909,357,3075,1.045257e7,1.63928,0.86742,0.9092,0.4020,3.357,0.26352,1.2225e-3,102446,2.095454e5,5.346126e4,889.7,1.099175e4,8.032867e4,1.441068e4,15983,126901,9495,114,3.991621e5,4.892e-13,1.851
3065040,258,21.487,2029.7,914.6,7.129781e7,4.844833e7,206.3,1.682146e7,6.622e-14,7.880148e6,1.024813e7,3.307e-13,6.278e-13,4.081579e4,4.628144e4,3.589002e4,3.385660e4,1.928761e4,1.611798e4,1842,366,3091,1.011739e7,1.63648,0.88046,0.9093,0.4028,3.364,0.26110,1.1673e-3,102502,2.106594e5,5.417083e4,911.8,1.086950e4,8.244286e4,1.657111e4,16859,127157,9660,114,4.003221e5,3.968e-13,1.860
3076920,259,21.328,1946.6,860.1,7.196432e7,4.889863e7,213.0,1.632017e7,5.182e-14,7.897280e6,1.027479e7,3.603e-13,5.101e-13,3.925436e4,4.539072e4,3.413023e4,3.719217e4,2.212249e4,1.873186e4,1721,367,3103,1.036278e7,1.60279,0.88968,0.9094,0.4035,3.394,0.26420,1.1848e-3,102906,2.059171e5,5.283128e4,871.3,1.157479e4,7.834656e4,2.041241e4,21268,127342,9597,115,3.988770e5,4.481e-13,1.872
3088800,260,20.957,1899.2,854.0,7.316441e7,4.929049e7,211.6,1.678549e7,8.678e-14,7.915426e6,1.030117e7,3.112e-13,4.940e-13,3.818400e4,4.374798e4,3.271545e4,3.419992e4,2.003756e4,1.736662e4,1724,370,3115,1.013631e7,1.56698,0.89268,0.9093,0.4043,3.459,0.27004,1.2255e-3,103406,2.025141e5,5.102194e4,835.6,1.235202e4,7.706827e4,2.127460e4,21628,127802,9900,115,3.966650e5,4.771e-13,1.902
3100680,261,20.952,1941.1,878.1,7.266676e7,4.972033e7,208.8,1.663110e7,5.611e-14,7.936206e6,1.033051e7,2.794e-13,5.101e-13,3.892737e4,4.387295e4,3.476205e4,3.290846e4,1.814793e4,1.453527e4,1906,390,3126,1.061540e7,1.58397,0.89745,0.9090,0.4051,3.461,0.26782,1.2410e-3,103710,2.032599e5,5.080800e4,849.8,1.140875e4,7.853732e4,1.852638e4,19259,127604,10072,115,3.971426e5,4.079e-13,1.877
3112560,262,21.144,1989.6,919.1,7.227558e7,4.996817e7,193.7,1.750960e7,5.234e-14,7.955129e6,1.035912e7,3.031e-13,5.365e-13,4.010414e4,4.470951e4,4.019585e4,3.728025e4,2.118039e4,1.610003e4,1952,369,3137,1.050189e7,1.60985,0.89729,0.9087,0.4060,3.432,0.26669,1.3256e-3,104251,2.097613e5,5.218027e4,877.9,1.214345e4,8.149781e4,1.673396e4,17577,128010,10078,116,4.001567e5,2.486e-13,1.865
3124440,263,21.095,2052.7,939.7,7.151393e7,4.973412e7,195.2,1.769727e7,6.062e-14,7.972430e6,1.038469e7,3.389e-13,5.011e-13,4.208019e4,4.645371e4,3.762633e4,4.184985e4,2.478010e4,2.087869e4,2354,405,3147,1.154203e7,1.65338,0.90049,0.9089,0.4068,3.401,0.27081,1.1529e-3,104857,2.125438e5,5.300881e4,908.4,1.119811e4,8.375005e4,1.125772e4,12855,128303,10151,116,4.071967e5,3.894e-13,1.845
3136320,264,21.304,2040.5,933.0,7.115287e7,4.936104e7,198.2,1.756804e7,5.365e-14,7.993507e6,1.041266e7,3.537e-13,5.268e-13,4.197676e4,4.693249e4,3.349389e4,3.730495e4,2.089891e4,1.896852e4,2252,412,3159,1.057953e7,1.67765,0.90999,0.9092,0.4074,3.385,0.26911,1.0468e-3,104901,2.148980e5,5.450851e4,918.0,1.027128e4,8.456912e4,1.393890e4,15661,128519,10139,116,4.112445e5,4.096e-13,1.865
3148200,265,21.122,2029.2,902.4,7.029320e7,4.895744e7,198.2,1.698152e7,5.462e-14,8.018348e6,1.044464e7,3.755e-13,5.343e-13,4.097024e4,4.689882e4,2.881503e4,3.133524e4,1.612992e4,1.491192e4,1913,358,3175,1.071980e7,1.69674,0.91709,0.9092,0.4080,3.381,0.27451,1.1366e-3,105080,2.146051e5,5.418068e4,927.3,1.074937e4,8.338108e4,1.427064e4,15213,128837,10227,116,4.163036e5,3.825e-13,1.863
3160080,266,21.003,1989.5,896.1,7.095095e7,4.892146e7,202.4,1.662332e7,4.280e-14,8.042465e6,1.047553e7,3.531e-13,4.897e-13,3.883779e4,4.469143e4,2.591708e4,2.711223e4,1.472025e4,1.379998e4,1767,349,3194,9.649896e6,1.67620,0.92029,0.9093,0.4086,3.391,0.27432,1.2065e-3,105168,2.122072e5,5.401379e4,900.7,1.189358e4,8.306088e4,1.960646e4,18762,129088,10090,116,4.142372e5,4.973e-13,1.863
3171960,267,20.879,1989.4,906.4,7.191488e7,4.921848e7,202.5,1.692084e7,4.998e-14,8.064827e6,1.050343e7,3.651e-13,5.215e-13,3.821473e4,4.363982e4,2.815770e4,2.864297e4,1.585344e4,1.574753e4,1823,370,3205,1.060019e7,1.66981,0.92308,0.9097,0.4092,3.396,0.27746,1.1518e-3,105206,2.077922e5,5.269508e4,871.9,1.132783e4,8.170305e4,1.664710e4,16839,129533,10116,117,4.149591e5,5.105e-13,1.877
3183840,268,20.792,1965.9,880.7,7.105326e7,4.918054e7,201.8,1.646939e7,5.892e-14,8.090129e6,1.053492e7,4.171e-13,4.820e-13,3.891556e4,4.399391e4,3.052415e4,3.102097e4,1.361260e4,1.250480e4,1933,347,3220,9.452301e6,1.66703,0.92844,0.9096,0.4100,3.405,0.27630,1.1781e-3,105220,2.117839e5,5.277658e4,893.7,1.071549e4,8.118662e4,1.926466e4,19578,129765,10227,116,4.153236e5,3.069e-13,1.887
3195720,269,20.898,1929.1,849.8,6.976951e7,4.834934e7,193.7,1.646528e7,4.808e-14,8.115143e6,1.056738e7,4.196e-13,6.580e-13,3.888591e4,4.293226e4,3.413159e4,2.907119e4,1.387242e4,1.046748e4,1925,336,3233,1.004131e7,1.62859,0.92821,0.9098,0.4107,3.447,0.27849,1.3854e-3,105095,2.093264e5,5.253612e4,880.3,1.255379e4,8.001175e4,2.004770e4,21365,130251,10152,116,4.115528e5,4.274e-13,1.936
3207600,270,21.060,1898.2,872.7,6.896333e7,4.882713e7,180.1,1.667331e7,4.513e-14,8.134545e6,1.059584e7,3.572e-13,5.849e-13,3.882324e4,4.222201e4,3.816018e4,3.208798e4,1.942162e4,1.376725e4,1632,322,3243,9.478692e6,1.59791,0.92586,0.9100,0.4113,3.502,0.27699,1.3277e-3,105277,2.069465e5,5.233338e4,850.4,1.297421e4,8.155027e4,1.864038e4,18682,130546,10184,116,4.073283e5,5.060e-13,1.870
3219480,271,20.976,1909.3,885.9,6.966882e7,4.931415e7,182.2,1.687518e7,5.828e-14,8.151365e6,1.062191e7,3.220e-13,4.973e-13,3.894681e4,4.275031e4,3.454137e4,3.762683e4,2.212640e4,1.667141e4,1634,341,3257,1.028866e7,1.60598,0.93601,0.9098,0.4120,3.496,0.27367,1.2073e-3,105486,2.036997e5,5.125025e4,833.9,1.162651e4,8.037392e4,1.664583e4,17520,130419,10172,116,4.070532e5,3.356e-13,1.873
3231360,272,21.119,1944.9,896.9,7.022085e7,4.915401e7,189.0,1.703744e7,5.095e-14,8.169423e6,1.064879e7,3.374e-13,5.069e-13,3.940966e4,4.442404e4,3.482482e4,3.963459e4,2.135181e4,1.755060e4,1767,354,3267,1.003913e7,1.60707,0.94174,0.9098,0.4129,3.515,0.27180,1.1390e-3,105571,2.082790e5,5.219002e4,861.3,1.133894e4,8.177001e4,1.631348e4,17133,131027,10181,116,4.077884e5,3.364e-13,1.835
3243240,273,21.082,1891.8,872.8,7.037713e7,4.952124e7,189.7,1.690907e7,4.494e-14,8.186274e6,1.067378e7,3.502e-13,6.699e-13,3.837687e4,4.350688e4,3.173315e4,3.764418e4,2.152529e4,1.851523e4,1680,383,3278,1.030031e7,1.58093,0.94357,0.9098,0.4136,3.513,0.26965,1.2745e-3,105480,2.036571e5,5.186637e4,826.9,1.163031e4,7.984609e4,1.836866e4,19447,131224,10164,116,4.046375e5,3.556e-13,1.849
3255120,274,21.183,1896.7,885.6,7.068968e7,4.952798e7,191.0,1.693591e7,4.927e-14,8.203359e6,1.069875e7,3.186e-13,4.290e-13,3.803230e4,4.304642e4,3.196380e4,3.556704e4,2.094730e4,1.807287e4,1653,423,3285,9.949354e6,1.55684,0.94296,0.9094,0.4143,3.501,0.26660,1.1979e-3,104951,2.038376e5,5.289396e4,823.2,1.226023e4,8.025629e4,1.830664e4,19812,131395,10073,116,4.008213e5,3.433e-13,1.857
3267000,275,21.286,1900.1,884.4,7.123347e7,4.941241e7,195.7,1.710968e7,4.376e-14,8.221242e6,1.072385e7,3.055e-13,5.650e-13,3.857978e4,4.323998e4,3.448032e4,3.829101e4,2.069726e4,1.814082e4,1731,409,3297,1.046594e7,1.55157,0.94246,0.9095,0.4150,3.497,0.26109,1.1017e-3,104466,2.026494e5,5.227379e4,815.3,1.144296e4,7.906024e4,1.790792e4,20608,131649,9890,116,3.990877e5,3.665e-13,1.865
3278880,276,21.336,1962.5,920.9,7.166821e7,4.989717e7,191.0,1.774816e7,5.080e-14,8.242273e6,1.075103e7,3.097e-13,4.453e-13,4.028104e4,4.549672e4,3.363023e4,4.088643e4,1.925027e4,1.831494e4,2024,416,3312,1.050990e7,1.59188,0.94716,0.9094,0.4157,3.434,0.26827,1.1905e-3,104422,2.124994e5,5.335451e4,850.2,1.139019e4,8.192728e4,1.226676e4,14022,131750,10032,116,4.070062e5,4.558e-13,1.877
3290760,277,21.412,1935.1,910.5,7.027309e7,4.951896e7,189.8,1.750160e7,4.087e-14,8.264308e6,1.077901e7,3.132e-13,4.406e-13,4.109930e4,4.696838e4,3.233391e4,3.982887e4,1.906366e4,1.899415e4,2082,397,3324,1.059663e7,1.61149,0.95437,0.9093,0.4164,3.394,0.27376,1.3569e-3,105032,2.159846e5,5.406284e4,834.0,1.215699e4,8.328009e4,1.389639e4,15453,132149,9874,116,4.123832e5,3.541e-13,1.895
3302640,278,21.263,1930.4,892.4,6.953377e7,4.942313e7,184.8,1.717188e7,2.582e-14,8.285234e6,1.080549e7,3.944e-13,6.211e-13,4.128999e4,4.689673e4,3.208288e4,3.914329e4,2.036442e4,2.041781e4,1900,379,3333,1.009303e7,1.61009,0.95777,0.9094,0.4172,3.398,0.27676,1.3385e-3,105800,2.170348e5,5.460813e4,857.8,1.330912e4,8.490547e4,1.553874e4,17117,132236,10027,116,4.136326e5,3.552e-13,1.868
3314520,279,21.130,1979.7,919.6,7.018445e7,4.928805e7,185.7,1.752583e7,3.805e-14,8.305570e6,1.083113e7,3.247e-13,6.475e-13,4.164158e4,4.688235e4,3.579042e4,4.100042e4,2.130552e4,2.124342e4,1963,373,3343,1.080358e7,1.63035,0.95994,0.9091,0.4180,3.367,0.28018,1.3225e-3,106504,2.168513e5,5.409945e4,868.0,1.293986e4,8.537490e4,1.428779e4,14911,132543,10017,115,4.175770e5,2.757e-13,1.859
3326400,280,21.329,2017.7,944.2,7.109914e7,4.920797e7,198.9,1.741346e7,3.594e-14,8.329262e6,1.085951e7,2.946e-13,5.893e-13,4.191747e4,4.705826e4,3.390560e4,3.696405e4,1.822505e4,1.867628e4,2049,403,3353,1.036737e7,1.64949,0.96669,0.9090,0.4184,3.357,0.27658,1.0843e-3,106575,2.199113e5,5.627867e4,878.5,1.148143e4,8.688987e4,1.576431e4,15742,132786,10076,115,4.202681e5,3.799e-13,1.912
