run,step,way,share
light 10,87000,mixed / no tooth / stays / bottom,0.09278959810874704
light 10,88000,mixed / no tooth / stays / bottom,0.15675165250236073
light 10,89000,mixed / no tooth / stays / bottom,0.12124016658954188
light 10,90000,mixed / no tooth / stays / bottom,0.07712486883525708
light 10,91000,mixed / no tooth / stays / bottom,0.0858257477243173
light 10,92000,mixed / no tooth / stays / bottom,0.07345575959933222
light 10,93000,mixed / no tooth / stays / bottom,0.08776978417266187
light 10,94000,mixed / no tooth / stays / bottom,0.14264112903225806
light 10,95000,mixed / no tooth / stays / bottom,0.15776209677419356
light 10,96000,mixed / no tooth / stays / bottom,0.1401360544217687
light 10,97000,mixed / no tooth / stays / bottom,0.12782540919719407
light 10,98000,mixed / no tooth / stays / bottom,0.2576489533011272
light 10,99000,mixed / no tooth / stays / bottom,0.28084415584415584
light 10,100000,mixed / no tooth / stays / bottom,0.12366310160427807
light 10,50000,plant / no tooth / roams / surface,0.10396975425330812
light 10,51000,plant / no tooth / roams / surface,0.0697362539114886
light 10,52000,plant / no tooth / roams / surface,0.042
light 10,53000,plant / no tooth / roams / surface,0.05628517823639775
light 10,54000,plant / no tooth / roams / surface,0.050427002846685644
light 10,55000,plant / no tooth / roams / surface,0.0690348525469169
light 10,56000,plant / no tooth / roams / surface,0.05482866043613707
light 10,57000,plant / no tooth / roams / surface,0.04551630434782609
light 10,58000,plant / no tooth / roams / surface,0.033022254127781765
light 10,59000,plant / no tooth / roams / surface,0.024630541871921183
light 10,60000,plant / no tooth / roams / surface,0.043278688524590166
light 10,61000,plant / no tooth / roams / surface,0.06436629064366291
light 10,62000,plant / no tooth / roams / surface,0.08890180127832656
light 10,63000,plant / no tooth / roams / surface,0.030480167014613778
light 10,64000,plant / no tooth / roams / surface,0.03652058432934927
light 10,65000,plant / no tooth / roams / surface,0.014623172103487065
light 10,66000,plant / no tooth / roams / surface,0.003778932451582428
light 10,67000,plant / no tooth / roams / surface,0.017993079584775088
light 10,68000,plant / no tooth / roams / surface,0.0103026400515132
light 10,69000,plant / no tooth / roams / surface,0.07476635514018691
light 10,70000,plant / no tooth / roams / surface,0.04757033248081841
light 10,71000,plant / no tooth / roams / surface,0.05615428247305729
light 10,72000,plant / no tooth / roams / surface,0.03455182774161242
light 10,73000,plant / no tooth / roams / surface,0.013630731102850062
light 10,74000,plant / no tooth / roams / surface,0.0051660516605166054
light 10,75000,plant / no tooth / roams / surface,0.03612815269256987
light 10,76000,plant / no tooth / roams / surface,0.01979604079184163
light 10,77000,plant / no tooth / roams / surface,0.02717391304347826
light 10,78000,plant / no tooth / roams / surface,0.04374240583232078
light 10,79000,plant / no tooth / roams / surface,0.04431736954967834
light 10,80000,plant / no tooth / roams / surface,0.031287605294825514
light 10,81000,plant / no tooth / roams / surface,0.0649458784346378
light 10,82000,plant / no tooth / roams / surface,0.07081967213114754
light 10,83000,plant / no tooth / roams / surface,0.032551460028721876
light 10,84000,plant / no tooth / roams / surface,0.0359828141783029
light 10,85000,plant / no tooth / roams / surface,0.03333333333333333
light 10,86000,plant / no tooth / roams / surface,0.051833122629582805
light 10,87000,plant / no tooth / roams / surface,0.03959810874704492
light 10,88000,plant / no tooth / roams / surface,0.04627006610009443
light 10,89000,plant / no tooth / roams / surface,0.024062933826931976
light 10,90000,plant / no tooth / roams / surface,0.040923399790136414
light 10,91000,plant / no tooth / roams / surface,0.04031209362808843
light 10,92000,plant / no tooth / roams / surface,0.027545909849749584
light 10,93000,plant / no tooth / roams / surface,0.0460431654676259
light 10,94000,plant / no tooth / roams / surface,0.031754032258064516
light 10,95000,plant / no tooth / roams / surface,0.04435483870967742
light 10,96000,plant / no tooth / roams / surface,0.02312925170068027
light 10,97000,plant / no tooth / roams / surface,0.020265003897116135
light 10,98000,plant / no tooth / roams / surface,0.00644122383252818
light 10,99000,plant / no tooth / roams / surface,0.01461038961038961
light 10,100000,plant / no tooth / roams / surface,0.017379679144385027
light 10,50000,mixed / tooth / roams / land,0.0856962822936358
light 10,51000,mixed / tooth / roams / land,0.04783191774698257
light 10,52000,mixed / tooth / roams / land,0.0292
light 10,53000,mixed / tooth / roams / land,0.0623827392120075
light 10,54000,mixed / tooth / roams / land,0.06832045546970313
light 10,55000,mixed / tooth / roams / land,0.11394101876675604
light 10,56000,mixed / tooth / roams / land,0.058566978193146414
light 10,57000,mixed / tooth / roams / land,0.07133152173913043
light 10,58000,mixed / tooth / roams / land,0.07968413496051686
light 10,59000,mixed / tooth / roams / land,0.05862068965517241
light 10,60000,mixed / tooth / roams / land,0.24327868852459017
light 10,61000,mixed / tooth / roams / land,0.10882548108825481
light 10,62000,mixed / tooth / roams / land,0.11853573503776874
light 10,63000,mixed / tooth / roams / land,0.06722338204592902
light 10,64000,mixed / tooth / roams / land,0.046812749003984064
light 10,65000,mixed / tooth / roams / land,0.05549306336707911
light 10,66000,mixed / tooth / roams / land,0.0538497874350496
light 10,67000,mixed / tooth / roams / land,0.08788927335640138
light 10,68000,mixed / tooth / roams / land,0.04185447520927238
light 10,69000,mixed / tooth / roams / land,0.04385334291876348
light 10,70000,mixed / tooth / roams / land,0.049104859335038366
light 10,71000,mixed / tooth / roams / land,0.049347702779353374
light 10,72000,mixed / tooth / roams / land,0.05808713069604406
light 10,73000,mixed / tooth / roams / land,0.05514250309789343
light 10,74000,mixed / tooth / roams / land,0.06199261992619926
light 10,75000,mixed / tooth / roams / land,0.03612815269256987
light 10,76000,mixed / tooth / roams / land,0.05878824235152969
light 10,77000,mixed / tooth / roams / land,0.051630434782608696
light 10,78000,mixed / tooth / roams / land,0.0795868772782503
light 10,79000,mixed / tooth / roams / land,0.09578270192994996
light 10,80000,mixed / tooth / roams / land,0.06859205776173286
light 10,81000,mixed / tooth / roams / land,0.049125728559533725
light 10,82000,mixed / tooth / roams / land,0.08131147540983606
light 10,83000,mixed / tooth / roams / land,0.026807084729535663
light 10,84000,mixed / tooth / roams / land,0.06229860365198711
light 10,85000,mixed / tooth / roams / land,0.04124293785310734
light 10,86000,mixed / tooth / roams / land,0.04740834386852086
light 10,87000,mixed / tooth / roams / land,0.04314420803782506
light 10,88000,mixed / tooth / roams / land,0.04296506137865911
light 10,89000,mixed / tooth / roams / land,0.04488662656177696
light 10,90000,mixed / tooth / roams / land,0.05666316894018888
light 10,91000,mixed / tooth / roams / land,0.044863459037711315
light 10,92000,mixed / tooth / roams / land,0.055926544240400666
light 10,93000,mixed / tooth / roams / land,0.026618705035971222
light 10,94000,mixed / tooth / roams / land,0.03477822580645161
light 10,95000,mixed / tooth / roams / land,0.056451612903225805
light 10,96000,mixed / tooth / roams / land,0.07755102040816327
light 10,97000,mixed / tooth / roams / land,0.0989867498051442
light 10,98000,mixed / tooth / roams / land,0.05475040257648953
light 10,99000,mixed / tooth / roams / land,0.044642857142857144
light 10,100000,mixed / tooth / roams / land,0.07085561497326204
light 10,50000,plant / no tooth / stays / shore,0.03276622558286074
light 10,51000,plant / no tooth / stays / shore,0.016540008940545373
light 10,52000,plant / no tooth / stays / shore,0.0216
light 10,53000,plant / no tooth / stays / shore,0.05956848030018762
light 10,54000,plant / no tooth / stays / shore,0.056933712891419276
light 10,55000,plant / no tooth / stays / shore,0.04088471849865952
light 10,56000,plant / no tooth / stays / shore,0.11775700934579439
light 10,57000,plant / no tooth / stays / shore,0.05298913043478261
light 10,58000,plant / no tooth / stays / shore,0.048815506101938265
light 10,59000,plant / no tooth / stays / shore,0.0832512315270936
light 10,60000,plant / no tooth / stays / shore,0.058360655737704915
light 10,61000,plant / no tooth / stays / shore,0.0696748506967485
light 10,62000,plant / no tooth / stays / shore,0.06798373038930854
light 10,63000,plant / no tooth / stays / shore,0.03632567849686848
light 10,64000,plant / no tooth / stays / shore,0.0451527224435591
light 10,65000,plant / no tooth / stays / shore,0.010873640794900637
light 10,66000,plant / no tooth / stays / shore,0.04723665564478035
light 10,67000,plant / no tooth / stays / shore,0.0657439446366782
light 10,68000,plant / no tooth / stays / shore,0.1081777205408886
light 10,69000,plant / no tooth / stays / shore,0.054636951833213515
light 10,70000,plant / no tooth / stays / shore,0.03529411764705882
light 10,71000,plant / no tooth / stays / shore,0.02212138400453772
light 10,72000,plant / no tooth / stays / shore,0.07110665998998497
light 10,73000,plant / no tooth / stays / shore,0.05328376703841388
light 10,74000,plant / no tooth / stays / shore,0.02214022140221402
light 10,75000,plant / no tooth / stays / shore,0.07839127471029311
light 10,76000,plant / no tooth / stays / shore,0.055188962207558485
light 10,77000,plant / no tooth / stays / shore,0.08641304347826087
light 10,78000,plant / no tooth / stays / shore,0.10510328068043742
light 10,79000,plant / no tooth / stays / shore,0.06433166547533953
light 10,80000,plant / no tooth / stays / shore,0.07882069795427196
light 10,81000,plant / no tooth / stays / shore,0.03330557868442964
light 10,82000,plant / no tooth / stays / shore,0.04721311475409836
light 10,83000,plant / no tooth / stays / shore,0.015797032072762087
light 10,84000,plant / no tooth / stays / shore,0.04940923737916219
light 10,85000,plant / no tooth / stays / shore,0.05423728813559322
light 10,86000,plant / no tooth / stays / shore,0.02465233881163085
light 10,87000,plant / no tooth / stays / shore,0.02541371158392435
light 10,88000,plant / no tooth / stays / shore,0.013692162417374882
light 10,89000,plant / no tooth / stays / shore,0.017121702915316984
light 10,90000,plant / no tooth / stays / shore,0.10965372507869885
light 10,91000,plant / no tooth / stays / shore,0.07282184655396619
light 10,92000,plant / no tooth / stays / shore,0.07512520868113523
light 10,93000,plant / no tooth / stays / shore,0.10503597122302158
light 10,94000,plant / no tooth / stays / shore,0.09022177419354839
light 10,95000,plant / no tooth / stays / shore,0.04435483870967742
light 10,96000,plant / no tooth / stays / shore,0.017687074829931974
light 10,97000,plant / no tooth / stays / shore,0.05767731878409977
light 10,98000,plant / no tooth / stays / shore,0.0322061191626409
light 10,99000,plant / no tooth / stays / shore,0.030032467532467532
light 10,100000,plant / no tooth / stays / shore,0.06684491978609626
light 10,50000,mixed / tooth / roams / shore,0.05860113421550094
light 10,51000,mixed / tooth / roams / shore,0.07957085382208315
light 10,52000,mixed / tooth / roams / shore,0.1412
light 10,53000,mixed / tooth / roams / shore,0.0675422138836773
light 10,54000,mixed / tooth / roams / shore,0.1041073607157381
light 10,55000,mixed / tooth / roams / shore,0.10455764075067024
light 10,56000,mixed / tooth / roams / shore,0.08286604361370717
light 10,57000,mixed / tooth / roams / shore,0.09442934782608696
light 10,58000,mixed / tooth / roams / shore,0.10265613783201723
light 10,59000,mixed / tooth / roams / shore,0.13349753694581282
light 10,60000,mixed / tooth / roams / shore,0.10426229508196722
light 10,61000,mixed / tooth / roams / shore,0.13470471134704712
light 10,62000,mixed / tooth / roams / shore,0.12608948285880303
light 10,63000,mixed / tooth / roams / shore,0.08100208768267224
light 10,64000,mixed / tooth / roams / shore,0.07071713147410359
light 10,65000,mixed / tooth / roams / shore,0.04236970378702662
light 10,66000,mixed / tooth / roams / shore,0.08502598016060463
light 10,67000,mixed / tooth / roams / shore,0.08996539792387544
light 10,68000,mixed / tooth / roams / shore,0.13586606567933032
light 10,69000,mixed / tooth / roams / shore,0.11071171818835371
light 10,70000,mixed / tooth / roams / shore,0.09514066496163683
light 10,71000,mixed / tooth / roams / shore,0.19852524106636416
light 10,72000,mixed / tooth / roams / shore,0.1702553830746119
light 10,73000,mixed / tooth / roams / shore,0.161090458488228
light 10,74000,mixed / tooth / roams / shore,0.15793357933579336
light 10,75000,mixed / tooth / roams / shore,0.10361281526925699
light 10,76000,mixed / tooth / roams / shore,0.1349730053989202
light 10,77000,mixed / tooth / roams / shore,0.16684782608695653
light 10,78000,mixed / tooth / roams / shore,0.09234507897934387
light 10,79000,mixed / tooth / roams / shore,0.091493924231594
light 10,80000,mixed / tooth / roams / shore,0.1341756919374248
light 10,81000,mixed / tooth / roams / shore,0.10657785179017486
light 10,82000,mixed / tooth / roams / shore,0.1318032786885246
light 10,83000,mixed / tooth / roams / shore,0.10962182862613691
light 10,84000,mixed / tooth / roams / shore,0.18313641245972073
light 10,85000,mixed / tooth / roams / shore,0.14067796610169492
